inter,jaccard,online_recall,precision,size,target_size,pool,pool_rate,rerank,example_id,sub_q_idx
220,0.2743142144638404,0.5994550408719346,0.33587786259541985,655,367,draft_freq_pool30,0.3,oracle_upper_bound,77,1
118,0.2871046228710462,0.5989847715736041,0.35542168674698793,332,197,draft_freq_pool30,0.3,oracle_upper_bound,178,0
131,0.2657200811359026,0.5720524017467249,0.33164556962025316,395,229,draft_freq_pool30,0.3,oracle_upper_bound,100,0
241,0.3204787234042553,0.6807909604519774,0.37715179968701096,639,354,draft_freq_pool30,0.3,oracle_upper_bound,125,0
143,0.3081896551724138,0.6412556053811659,0.3723958333333333,384,223,draft_freq_pool30,0.3,oracle_upper_bound,1,0
126,0.24324324324324326,0.5407725321888412,0.30656934306569344,411,233,draft_freq_pool30,0.3,oracle_upper_bound,100,1
188,0.26895565092989987,0.5968253968253968,0.32867132867132864,572,315,draft_freq_pool30,0.3,oracle_upper_bound,50,2
165,0.3,0.6346153846153846,0.3626373626373626,455,260,draft_freq_pool30,0.3,oracle_upper_bound,26,0
142,0.29831932773109243,0.6255506607929515,0.3631713554987212,391,227,draft_freq_pool30,0.3,oracle_upper_bound,126,0
98,0.28405797101449276,0.5833333333333334,0.3563636363636364,275,168,draft_freq_pool30,0.3,oracle_upper_bound,151,0
146,0.2796934865900383,0.6058091286307054,0.34192037470725994,427,241,draft_freq_pool30,0.3,oracle_upper_bound,2,0
101,0.3136645962732919,0.63125,0.3840304182509506,263,160,draft_freq_pool30,0.3,oracle_upper_bound,101,0
104,0.33015873015873015,0.6540880503144654,0.4,260,159,draft_freq_pool30,0.3,oracle_upper_bound,78,0
143,0.29545454545454547,0.6217391304347826,0.3602015113350126,397,230,draft_freq_pool30,0.3,oracle_upper_bound,27,0
119,0.2375249500998004,0.5288888888888889,0.3012658227848101,395,225,draft_freq_pool30,0.3,oracle_upper_bound,151,1
249,0.23850574712643677,0.5521064301552107,0.29572446555819476,842,451,draft_freq_pool30,0.3,oracle_upper_bound,50,3
82,0.22589531680440772,0.4880952380952381,0.296028880866426,277,168,draft_freq_pool30,0.3,oracle_upper_bound,178,1
182,0.28173374613003094,0.6169491525423729,0.34146341463414637,533,295,draft_freq_pool30,0.3,oracle_upper_bound,78,1
194,0.354014598540146,0.7054545454545454,0.41541755888650966,467,275,draft_freq_pool30,0.3,oracle_upper_bound,101,1
109,0.2494279176201373,0.5369458128078818,0.3177842565597668,343,203,draft_freq_pool30,0.3,oracle_upper_bound,3,0
126,0.33157894736842103,0.6596858638743456,0.4,315,191,draft_freq_pool30,0.3,oracle_upper_bound,51,0
124,0.328042328042328,0.6631016042780749,0.39365079365079364,315,187,draft_freq_pool30,0.3,oracle_upper_bound,179,0
129,0.25544554455445545,0.5536480686695279,0.32169576059850374,401,233,draft_freq_pool30,0.3,oracle_upper_bound,3,1
178,0.2899022801302932,0.6180555555555556,0.3531746031746032,504,288,draft_freq_pool30,0.3,oracle_upper_bound,152,0
129,0.28043478260869564,0.5972222222222222,0.34584450402144773,373,216,draft_freq_pool30,0.3,oracle_upper_bound,102,0
139,0.3041575492341357,0.6289592760180995,0.37066666666666664,375,221,draft_freq_pool30,0.3,oracle_upper_bound,79,0
180,0.3345724907063197,0.6818181818181818,0.3964757709251101,454,264,draft_freq_pool30,0.3,oracle_upper_bound,51,1
194,0.31960461285008235,0.6736111111111112,0.37816764132553604,513,288,draft_freq_pool30,0.3,oracle_upper_bound,152,1
147,0.28107074569789675,0.6049382716049383,0.3442622950819672,427,243,draft_freq_pool30,0.3,oracle_upper_bound,27,1
147,0.23333333333333334,0.5306859205776173,0.294,500,277,draft_freq_pool30,0.3,oracle_upper_bound,102,1
129,0.29930394431554525,0.6084905660377359,0.3706896551724138,348,212,draft_freq_pool30,0.3,oracle_upper_bound,4,0
94,0.21218961625282168,0.46766169154228854,0.27976190476190477,336,201,draft_freq_pool30,0.3,oracle_upper_bound,179,1
126,0.33157894736842103,0.6596858638743456,0.4,315,191,draft_freq_pool30,0.3,oracle_upper_bound,52,0
153,0.29366602687140114,0.6219512195121951,0.3574766355140187,428,246,draft_freq_pool30,0.3,oracle_upper_bound,32,0
127,0.20751633986928106,0.4652014652014652,0.27253218884120173,466,273,draft_freq_pool30,0.3,oracle_upper_bound,79,1
143,0.2972972972972973,0.6244541484716157,0.3620253164556962,395,229,draft_freq_pool30,0.3,oracle_upper_bound,153,0
165,0.20912547528517111,0.48672566371681414,0.2682926829268293,615,339,draft_freq_pool30,0.3,oracle_upper_bound,4,1
169,0.30783242258652094,0.6575875486381323,0.3665943600867679,461,257,draft_freq_pool30,0.3,oracle_upper_bound,180,0
143,0.28205128205128205,0.588477366255144,0.35135135135135137,407,243,draft_freq_pool30,0.3,oracle_upper_bound,103,0
180,0.28892455858747995,0.6185567010309279,0.3515625,512,291,draft_freq_pool30,0.3,oracle_upper_bound,32,1
149,0.30785123966942146,0.6340425531914894,0.3743718592964824,398,235,draft_freq_pool30,0.3,oracle_upper_bound,52,1
92,0.2100456621004566,0.467005076142132,0.27627627627627627,333,197,draft_freq_pool30,0.3,oracle_upper_bound,103,1
83,0.289198606271777,0.5763888888888888,0.3672566371681416,226,144,draft_freq_pool30,0.3,oracle_upper_bound,33,0
168,0.2620904836193448,0.5675675675675675,0.32748538011695905,513,296,draft_freq_pool30,0.3,oracle_upper_bound,52,2
126,0.21724137931034482,0.490272373540856,0.2806236080178174,449,257,draft_freq_pool30,0.3,oracle_upper_bound,126,1
146,0.26691042047531993,0.584,0.3295711060948081,443,250,draft_freq_pool30,0.3,oracle_upper_bound,154,0
150,0.29880478087649404,0.6147540983606558,0.36764705882352944,408,244,draft_freq_pool30,0.3,oracle_upper_bound,79,2
155,0.2902621722846442,0.625,0.35147392290249435,441,248,draft_freq_pool30,0.3,oracle_upper_bound,6,0
138,0.2618595825426945,0.5679012345679012,0.32701421800947866,422,243,draft_freq_pool30,0.3,oracle_upper_bound,53,0
132,0.3142857142857143,0.6439024390243903,0.3804034582132565,347,205,draft_freq_pool30,0.3,oracle_upper_bound,35,0
246,0.3219895287958115,0.6721311475409836,0.38198757763975155,644,366,draft_freq_pool30,0.3,oracle_upper_bound,104,0
102,0.2677165354330709,0.5698324022346368,0.3355263157894737,304,179,draft_freq_pool30,0.3,oracle_upper_bound,127,0
159,0.27319587628865977,0.5910780669144982,0.336864406779661,472,269,draft_freq_pool30,0.3,oracle_upper_bound,7,0
108,0.2076923076923077,0.46153846153846156,0.27411167512690354,394,234,draft_freq_pool30,0.3,oracle_upper_bound,180,1
100,0.21413276231263384,0.4807692307692308,0.2785515320334262,359,208,draft_freq_pool30,0.3,oracle_upper_bound,35,1
116,0.22924901185770752,0.5132743362831859,0.29292929292929293,396,226,draft_freq_pool30,0.3,oracle_upper_bound,80,0
107,0.296398891966759,0.5944444444444444,0.3715277777777778,288,180,draft_freq_pool30,0.3,oracle_upper_bound,54,0
193,0.3534798534798535,0.7255639097744361,0.4080338266384778,473,266,draft_freq_pool30,0.3,oracle_upper_bound,183,0
151,0.28277153558052437,0.601593625498008,0.347926267281106,434,251,draft_freq_pool30,0.3,oracle_upper_bound,7,1
138,0.3,0.6160714285714286,0.3689839572192513,374,224,draft_freq_pool30,0.3,oracle_upper_bound,155,0
178,0.3545816733067729,0.7235772357723578,0.41013824884792627,434,246,draft_freq_pool30,0.3,oracle_upper_bound,36,0
159,0.27319587628865977,0.5955056179775281,0.33544303797468356,474,267,draft_freq_pool30,0.3,oracle_upper_bound,183,1
167,0.3069852941176471,0.65234375,0.367032967032967,455,256,draft_freq_pool30,0.3,oracle_upper_bound,155,1
188,0.28923076923076924,0.6163934426229508,0.3527204502814259,533,305,draft_freq_pool30,0.3,oracle_upper_bound,54,1
280,0.3349282296650718,0.7070707070707071,0.3888888888888889,720,396,draft_freq_pool30,0.3,oracle_upper_bound,105,0
186,0.2826747720364742,0.6158940397350994,0.34317343173431736,542,302,draft_freq_pool30,0.3,oracle_upper_bound,36,1
150,0.31315240083507306,0.6437768240343348,0.3787878787878788,396,233,draft_freq_pool30,0.3,oracle_upper_bound,81,0
161,0.2959558823529412,0.6168582375478927,0.36261261261261263,444,261,draft_freq_pool30,0.3,oracle_upper_bound,55,0
196,0.2699724517906336,0.5975609756097561,0.32996632996632996,594,328,draft_freq_pool30,0.3,oracle_upper_bound,9,0
89,0.2119047619047619,0.4635416666666667,0.2807570977917981,317,192,draft_freq_pool30,0.3,oracle_upper_bound,37,0
106,0.27461139896373055,0.5824175824175825,0.3419354838709677,310,182,draft_freq_pool30,0.3,oracle_upper_bound,156,0
166,0.2730263157894737,0.5928571428571429,0.3360323886639676,494,280,draft_freq_pool30,0.3,oracle_upper_bound,128,0
343,0.3187732342007435,0.686,0.37323177366702937,919,500,draft_freq_pool30,0.3,oracle_upper_bound,105,1
268,0.27152988855116517,0.6022471910112359,0.3308641975308642,810,445,draft_freq_pool30,0.3,oracle_upper_bound,9,1
124,0.2966507177033493,0.62,0.36257309941520466,342,200,draft_freq_pool30,0.3,oracle_upper_bound,186,0
131,0.27872340425531916,0.5981735159817352,0.34293193717277487,382,219,draft_freq_pool30,0.3,oracle_upper_bound,56,0
201,0.2834978843441467,0.6242236024844721,0.34183673469387754,588,322,draft_freq_pool30,0.3,oracle_upper_bound,129,0
164,0.27563025210084036,0.5963636363636363,0.33884297520661155,484,275,draft_freq_pool30,0.3,oracle_upper_bound,81,1
87,0.16051660516605165,0.3522267206477733,0.22774869109947643,382,247,draft_freq_pool30,0.3,oracle_upper_bound,37,1
131,0.22942206654991243,0.5177865612648221,0.29175946547884185,449,253,draft_freq_pool30,0.3,oracle_upper_bound,156,1
165,0.23076923076923078,0.5188679245283019,0.29359430604982206,562,318,draft_freq_pool30,0.3,oracle_upper_bound,109,0
141,0.296218487394958,0.6157205240174672,0.3634020618556701,388,229,draft_freq_pool30,0.3,oracle_upper_bound,82,0
110,0.3216374269005848,0.6470588235294118,0.3900709219858156,282,170,draft_freq_pool30,0.3,oracle_upper_bound,130,0
83,0.266025641025641,0.5424836601307189,0.34297520661157027,242,153,draft_freq_pool30,0.3,oracle_upper_bound,112,0
93,0.3163265306122449,0.6241610738255033,0.3907563025210084,238,149,draft_freq_pool30,0.3,oracle_upper_bound,38,0
152,0.304,0.6359832635983264,0.36803874092009686,413,239,draft_freq_pool30,0.3,oracle_upper_bound,158,0
153,0.24878048780487805,0.5406360424028268,0.3154639175257732,485,283,draft_freq_pool30,0.3,oracle_upper_bound,82,1
190,0.37181996086105673,0.7480314960629921,0.4250559284116331,447,254,draft_freq_pool30,0.3,oracle_upper_bound,10,0
137,0.33496332518337407,0.681592039800995,0.39710144927536234,345,201,draft_freq_pool30,0.3,oracle_upper_bound,57,0
140,0.2550091074681239,0.56,0.31890660592255127,439,250,draft_freq_pool30,0.3,oracle_upper_bound,130,1
108,0.2488479262672811,0.5373134328358209,0.31671554252199413,341,201,draft_freq_pool30,0.3,oracle_upper_bound,112,1
219,0.375,0.7604166666666666,0.42524271844660194,515,288,draft_freq_pool30,0.3,oracle_upper_bound,10,1
106,0.25118483412322273,0.5408163265306123,0.3192771084337349,332,196,draft_freq_pool30,0.3,oracle_upper_bound,158,1
86,0.2245430809399478,0.48314606741573035,0.29553264604810997,291,178,draft_freq_pool30,0.3,oracle_upper_bound,38,1
127,0.3105134474327628,0.6479591836734694,0.3735294117647059,340,196,draft_freq_pool30,0.3,oracle_upper_bound,58,0
164,0.31906614785992216,0.6693877551020408,0.3787528868360277,433,245,draft_freq_pool30,0.3,oracle_upper_bound,113,0
130,0.289532293986637,0.6046511627906976,0.35714285714285715,364,215,draft_freq_pool30,0.3,oracle_upper_bound,11,0
105,0.2900552486187845,0.5769230769230769,0.3684210526315789,285,182,draft_freq_pool30,0.3,oracle_upper_bound,39,0
98,0.2692307692307692,0.5632183908045977,0.3402777777777778,288,174,draft_freq_pool30,0.3,oracle_upper_bound,131,0
148,0.3128964059196617,0.6577777777777778,0.37373737373737376,396,225,draft_freq_pool30,0.3,oracle_upper_bound,113,1
111,0.27611940298507465,0.5842105263157895,0.34365325077399383,323,190,draft_freq_pool30,0.3,oracle_upper_bound,160,0
95,0.20127118644067796,0.4523809523809524,0.2661064425770308,357,210,draft_freq_pool30,0.3,oracle_upper_bound,11,1
114,0.2585034013605442,0.5533980582524272,0.32664756446991405,349,206,draft_freq_pool30,0.3,oracle_upper_bound,58,1
139,0.3002159827213823,0.6233183856502242,0.36675461741424803,379,223,draft_freq_pool30,0.3,oracle_upper_bound,84,0
147,0.3442622950819672,0.6933962264150944,0.40607734806629836,362,212,draft_freq_pool30,0.3,oracle_upper_bound,131,1
104,0.1947565543071161,0.4388185654008439,0.2593516209476309,401,237,draft_freq_pool30,0.3,oracle_upper_bound,39,1
175,0.28,0.6118881118881119,0.3404669260700389,514,286,draft_freq_pool30,0.3,oracle_upper_bound,114,0
197,0.27361111111111114,0.5969696969696969,0.33560477001703576,587,330,draft_freq_pool30,0.3,oracle_upper_bound,160,1
221,0.30952380952380953,0.655786350148368,0.3695652173913043,598,337,draft_freq_pool30,0.3,oracle_upper_bound,12,0
121,0.25260960334029225,0.5525114155251142,0.31758530183727035,381,219,draft_freq_pool30,0.3,oracle_upper_bound,59,0
126,0.27331887201735355,0.586046511627907,0.3387096774193548,372,215,draft_freq_pool30,0.3,oracle_upper_bound,84,1
122,0.27539503386004516,0.583732057416268,0.34269662921348315,356,209,draft_freq_pool30,0.3,oracle_upper_bound,133,0
194,0.24871794871794872,0.5558739255014327,0.3104,625,349,draft_freq_pool30,0.3,oracle_upper_bound,12,1
117,0.22986247544204322,0.5109170305676856,0.2947103274559194,397,229,draft_freq_pool30,0.3,oracle_upper_bound,114,1
115,0.23,0.5066079295154186,0.2963917525773196,388,227,draft_freq_pool30,0.3,oracle_upper_bound,133,1
122,0.2904761904761905,0.61,0.3567251461988304,342,200,draft_freq_pool30,0.3,oracle_upper_bound,161,0
179,0.29489291598023065,0.6302816901408451,0.3565737051792829,502,284,draft_freq_pool30,0.3,oracle_upper_bound,186,1
235,0.32821229050279327,0.685131195335277,0.38651315789473684,608,343,draft_freq_pool30,0.3,oracle_upper_bound,85,0
111,0.26303317535545023,0.5663265306122449,0.3293768545994065,337,196,draft_freq_pool30,0.3,oracle_upper_bound,13,0
95,0.2240566037735849,0.4634146341463415,0.30254777070063693,314,205,draft_freq_pool30,0.3,oracle_upper_bound,59,1
99,0.32247557003257327,0.6305732484076433,0.39759036144578314,249,157,draft_freq_pool30,0.3,oracle_upper_bound,86,0
160,0.34334763948497854,0.6986899563318777,0.40302267002518893,397,229,draft_freq_pool30,0.3,oracle_upper_bound,117,0
112,0.28,0.5925925925925926,0.34674922600619196,323,189,draft_freq_pool30,0.3,oracle_upper_bound,40,0
146,0.3411214953271028,0.6952380952380952,0.4010989010989011,364,210,draft_freq_pool30,0.3,oracle_upper_bound,135,0
105,0.27925531914893614,0.580110497237569,0.35,300,181,draft_freq_pool30,0.3,oracle_upper_bound,117,1
138,0.24210526315789474,0.5348837209302325,0.30666666666666664,450,258,draft_freq_pool30,0.3,oracle_upper_bound,40,1
132,0.25287356321839083,0.5454545454545454,0.32038834951456313,412,242,draft_freq_pool30,0.3,oracle_upper_bound,86,1
143,0.32574031890660593,0.6620370370370371,0.3907103825136612,366,216,draft_freq_pool30,0.3,oracle_upper_bound,60,0
110,0.23157894736842105,0.5045871559633027,0.2997275204359673,367,218,draft_freq_pool30,0.3,oracle_upper_bound,135,1
146,0.28627450980392155,0.6160337552742616,0.34844868735083534,419,237,draft_freq_pool30,0.3,oracle_upper_bound,118,0
134,0.2581888246628131,0.5630252100840336,0.3228915662650602,415,238,draft_freq_pool30,0.3,oracle_upper_bound,88,0
95,0.2996845425867508,0.6050955414012739,0.37254901960784315,255,157,draft_freq_pool30,0.3,oracle_upper_bound,188,0
178,0.24250681198910082,0.5443425076452599,0.30427350427350425,585,327,draft_freq_pool30,0.3,oracle_upper_bound,60,1
88,0.284789644012945,0.5866666666666667,0.3562753036437247,247,150,draft_freq_pool30,0.3,oracle_upper_bound,43,0
89,0.30689655172413793,0.6054421768707483,0.38362068965517243,232,147,draft_freq_pool30,0.3,oracle_upper_bound,136,0
117,0.2647058823529412,0.5571428571428572,0.335243553008596,349,210,draft_freq_pool30,0.3,oracle_upper_bound,188,1
96,0.26229508196721313,0.5245901639344263,0.34408602150537637,279,183,draft_freq_pool30,0.3,oracle_upper_bound,88,1
97,0.26005361930294907,0.5449438202247191,0.3321917808219178,292,178,draft_freq_pool30,0.3,oracle_upper_bound,43,1
92,0.2164705882352941,0.4742268041237113,0.2848297213622291,323,194,draft_freq_pool30,0.3,oracle_upper_bound,88,2
104,0.25870646766169153,0.5531914893617021,0.3270440251572327,318,188,draft_freq_pool30,0.3,oracle_upper_bound,191,0
176,0.2247765006385696,0.5161290322580645,0.284789644012945,618,341,draft_freq_pool30,0.3,oracle_upper_bound,13,1
146,0.2908366533864542,0.6058091286307054,0.35872235872235875,407,241,draft_freq_pool30,0.3,oracle_upper_bound,136,1
146,0.2579505300353357,0.5680933852140078,0.3208791208791209,455,257,draft_freq_pool30,0.3,oracle_upper_bound,191,1
144,0.3083511777301927,0.6428571428571429,0.37209302325581395,387,224,draft_freq_pool30,0.3,oracle_upper_bound,89,0
170,0.2522255192878338,0.5592105263157895,0.3148148148148148,540,304,draft_freq_pool30,0.3,oracle_upper_bound,161,1
125,0.36231884057971014,0.7142857142857143,0.423728813559322,295,175,draft_freq_pool30,0.3,oracle_upper_bound,44,0
159,0.2672268907563025,0.5867158671586716,0.32919254658385094,483,271,draft_freq_pool30,0.3,oracle_upper_bound,89,1
