dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
musique-v2,sparse_block_preprocess_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,12,Who is Frances Freeling Broderip's sibling?,Tom Hood,Tom Hood,Tom Hood,True,预测答案“Tom Hood”与标准答案完全一致，准确地给出了Frances Freeling Broderip的兄弟姐妹的名字，包含了标准答案的关键信息，语义完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Tom Hood”与标准答案完全一致，准确地给出了Frances Freeling Broderip的兄弟姐妹的名字，包含了标准答案的关键信息，语义完全等价，因此判断为正确。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,13,Who is the spouse of the person who voices Jarvis in Iron Man?,Jennifer Connelly,LaTanya Richardson Jackson,LaTanya Richardson Jackson,False,预测答案给出的配偶是LaTanya Richardson Jackson，而标准答案为Jennifer Connelly。两者并非同一人，预测答案未包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的配偶是LaTanya Richardson Jackson，而标准答案为Jennifer Connelly。两者并非同一人，预测答案未包含标准答案的关键信息，因此判断为错误。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,14,What is the source of the river that is the mouth of the Caledon River?,Thaba Putsoa,Orange River,Orange River,False,预测答案“Orange River”与标准答案“Thaba Putsoa”完全不一致。问题询问的是作为卡利登河河口的那条河流的源头，标准答案明确指出源头是Thaba Putsoa，而预测答案给出的是Orange River，两者在语义上不等价，且未包含标准答案的关键信息。,"判断: 错误
原因: 预测答案“Orange River”与标准答案“Thaba Putsoa”完全不一致。问题询问的是作为卡利登河河口的那条河流的源头，标准答案明确指出源头是Thaba Putsoa，而预测答案给出的是Orange River，两者在语义上不等价，且未包含标准答案的关键信息。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,15,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,Rialto Bridge,Royal Albert Bridge,Royal Albert Bridge,False,预测答案“Royal Albert Bridge”与标准答案“Rialto Bridge”在名称和语义上完全不同，不包含标准答案的任何关键信息，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Royal Albert Bridge”与标准答案“Rialto Bridge”在名称和语义上完全不同，不包含标准答案的任何关键信息，因此未能正确回答问题。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,16,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,1946,1946,False,预测答案“1946”仅是中期选举发生的时间，而问题询问的是该党何时掌控决定众议院规则的政府分支（即众议院规则委员会）。标准答案为“January 2015”，预测答案与标准答案在语义上完全不一致，因此判断为错误。,"判断: 错误
原因: 预测答案“1946”仅是中期选举发生的时间，而问题询问的是该党何时掌控决定众议院规则的政府分支（即众议院规则委员会）。标准答案为“January 2015”，预测答案与标准答案在语义上完全不一致，因此判断为错误。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,17,Where did the producer of Julius Caesar study or work?,Clifton College,"John Houseman, the producer of Julius Caesar, studied at Clifton College in England. He worked in the grain trade in London before emigrating to the United States in 1925.","John Houseman, the producer of Julius Caesar, studied at Clifton College in England. He worked in the grain trade in London before emigrating to the United States in 1925.",True,预测答案明确指出了《Julius Caesar》的制片人John Houseman曾在Clifton College学习，包含了标准答案的核心信息，且语义完全一致，同时补充了其工作经历，符合正确回答的标准。,"判断: 正确
原因: 预测答案明确指出了《Julius Caesar》的制片人John Houseman曾在Clifton College学习，包含了标准答案的核心信息，且语义完全一致，同时补充了其工作经历，符合正确回答的标准。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,18,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,Malko Tarnovo Municipality,Malko Tarnovo,Malko Tarnovo,True,预测答案“Malko Tarnovo”包含了标准答案“Malko Tarnovo Municipality”中的核心地名信息。在常识问答中，省略行政级别后缀“Municipality”属于措辞上的细微差异，两者在语义上完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Malko Tarnovo”包含了标准答案“Malko Tarnovo Municipality”中的核心地名信息。在常识问答中，省略行政级别后缀“Municipality”属于措辞上的细微差异，两者在语义上完全等价，因此判断为正确。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,19,What is the performer of Heartbeat named after?,Natalie Albino,Nina Sky,Nina Sky,False,预测答案“Nina Sky”是一个音乐组合的名称，而标准答案“Natalie Albino”是该组合中的具体成员。两者在语义上并不等价，预测答案没有包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案“Nina Sky”是一个音乐组合的名称，而标准答案“Natalie Albino”是该组合中的具体成员。两者在语义上并不等价，预测答案没有包含标准答案的关键信息，因此判断为错误。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,20,The author of Elizabeth and After attended which university?,University of Toronto,University of Toronto,University of Toronto,True,预测答案“University of Toronto”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了《Elizabeth and After》的作者所就读的大学。,"判断: 正确
原因: 预测答案“University of Toronto”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了《Elizabeth and After》的作者所就读的大学。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,21,What year did the publisher of Labyrinth end?,1986,1999,1999,False,预测答案给出的年份是1999年，而标准答案明确指出该出版商结束的年份是1986年。两者在关键信息上完全不一致，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的年份是1999年，而标准答案明确指出该出版商结束的年份是1986年。两者在关键信息上完全不一致，因此预测答案未能正确回答问题。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,22,The food safety system of the agency that has the authority to decide if a drug is marketed otc or prescription is known as?,Food Safety Modernization Act (FSMA),FSMA,FSMA,True,预测答案“FSMA”是标准答案“Food Safety Modernization Act (FSMA)”的缩写形式，两者在语义上完全等价，且预测答案包含了标准答案的核心关键信息，准确回答了问题。,"判断: 正确
原因: 预测答案“FSMA”是标准答案“Food Safety Modernization Act (FSMA)”的缩写形式，两者在语义上完全等价，且预测答案包含了标准答案的核心关键信息，准确回答了问题。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,23,Who is the president of the newly declared independent country that has a Commission of Truth and Friendship with the country where Ambelau is located?,Francisco Guterres,José Ramos-Horta,José Ramos-Horta,False,预测答案“José Ramos-Horta”与标准答案“Francisco Guterres”是两个不同的人名，预测答案未包含标准答案的关键信息，两者在语义上不等价，因此判断为错误。,"判断: 错误
原因: 预测答案“José Ramos-Horta”与标准答案“Francisco Guterres”是两个不同的人名，预测答案未包含标准答案的关键信息，两者在语义上不等价，因此判断为错误。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,24,Who was the British general in the battle named after the birth city of the person who recorded Mother-in-Law?,General Edward Pakenham,Edward Pakenham,Edward Pakenham,True,预测答案“Edward Pakenham”与标准答案“General Edward Pakenham”在核心语义上完全等价。预测答案包含了标准答案的关键人物信息，仅仅是省略了头衔“General”，这属于措辞上的细微差异，不影响对问题实质的正确回答。,"判断: 正确
原因: 预测答案“Edward Pakenham”与标准答案“General Edward Pakenham”在核心语义上完全等价。预测答案包含了标准答案的关键人物信息，仅仅是省略了头衔“General”，这属于措辞上的细微差异，不影响对问题实质的正确回答。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_100_125,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_100_125/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,0,In what year was Twilight Princess from the game series on which The Legend of Neil was based originally planned for release?,2005,2005,2005,True,预测答案“2005”与标准答案“2005”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题。,"判断: 正确
原因: 预测答案“2005”与标准答案“2005”完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_100_125,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_100_125/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,1,What is the mascot of the school that owns Goss Stadium at Coleman Field?,Benny Beaver,The mascot of the school that owns Goss Stadium at Coleman Field is the Beaver.,The mascot of the school that owns Goss Stadium at Coleman Field is the Beaver.,True,预测答案明确指出了吉祥物是“Beaver”，这与标准答案“Benny Beaver”在语义上完全等价，准确回答了关于拥有该体育场的学校吉祥物的问题。,"判断: 正确
原因: 预测答案明确指出了吉祥物是“Beaver”，这与标准答案“Benny Beaver”在语义上完全等价，准确回答了关于拥有该体育场的学校吉祥物的问题。"
musique-v2,sparse_block_preprocess_k2,0.15,seg_100_125,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_preprocess_k2/musique-v2/rate_0p15/seg_100_125/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,2,Who is the spouse of the actor that plays vision in avengers age of ultron?,Jennifer Connelly,Jennifer Connelly,Jennifer Connelly,True,预测答案“Jennifer Connelly”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于《复仇者联盟2：奥创纪元》中幻视扮演者配偶的问题。,"判断: 正确
原因: 预测答案“Jennifer Connelly”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于《复仇者联盟2：奥创纪元》中幻视扮演者配偶的问题。"
