example_id,chunk_id,method,rate,boundary_rate,chunk_len,selected_count,doc_len,total_target_count,base_budget,boundary_budget,boundary_selected_count_global
4,5,draft_smart_mean_boundary0p03_global,0.15,0.03,74,14,2605,390,312,78,78
4,6,draft_smart_mean_boundary0p03_global,0.15,0.03,60,11,2605,390,312,78,78
4,7,draft_smart_mean_boundary0p03_global,0.15,0.03,45,12,2605,390,312,78,78
4,8,draft_smart_mean_boundary0p03_global,0.15,0.03,79,11,2605,390,312,78,78
4,9,draft_smart_mean_boundary0p03_global,0.15,0.03,102,13,2605,390,312,78,78
4,10,draft_smart_mean_boundary0p03_global,0.15,0.03,148,16,2605,390,312,78,78
4,11,draft_smart_mean_boundary0p03_global,0.15,0.03,139,14,2605,390,312,78,78
4,12,draft_smart_mean_boundary0p03_global,0.15,0.03,149,16,2605,390,312,78,78
4,13,draft_smart_mean_boundary0p03_global,0.15,0.03,228,18,2605,390,312,78,78
4,14,draft_smart_mean_boundary0p03_global,0.15,0.03,196,14,2605,390,312,78,78
4,15,draft_smart_mean_boundary0p03_global,0.15,0.03,72,14,2605,390,312,78,78
4,16,draft_smart_mean_boundary0p03_global,0.15,0.03,88,23,2605,390,312,78,78
4,17,draft_smart_mean_boundary0p03_global,0.15,0.03,86,30,2605,390,312,78,78
4,18,draft_smart_mean_boundary0p03_global,0.15,0.03,321,84,2605,390,312,78,78
4,0,draft_smart_freq_boundary0p05_global,0.15,0.05,96,41,2605,390,260,130,130
4,1,draft_smart_freq_boundary0p05_global,0.15,0.05,139,17,2605,390,260,130,130
4,2,draft_smart_freq_boundary0p05_global,0.15,0.05,192,16,2605,390,260,130,130
4,3,draft_smart_freq_boundary0p05_global,0.15,0.05,126,14,2605,390,260,130,130
4,4,draft_smart_freq_boundary0p05_global,0.15,0.05,265,16,2605,390,260,130,130
4,5,draft_smart_freq_boundary0p05_global,0.15,0.05,74,18,2605,390,260,130,130
4,6,draft_smart_freq_boundary0p05_global,0.15,0.05,60,14,2605,390,260,130,130
4,7,draft_smart_freq_boundary0p05_global,0.15,0.05,45,15,2605,390,260,130,130
4,8,draft_smart_freq_boundary0p05_global,0.15,0.05,79,14,2605,390,260,130,130
4,9,draft_smart_freq_boundary0p05_global,0.15,0.05,102,14,2605,390,260,130,130
4,10,draft_smart_freq_boundary0p05_global,0.15,0.05,148,17,2605,390,260,130,130
4,11,draft_smart_freq_boundary0p05_global,0.15,0.05,139,15,2605,390,260,130,130
4,12,draft_smart_freq_boundary0p05_global,0.15,0.05,149,18,2605,390,260,130,130
4,13,draft_smart_freq_boundary0p05_global,0.15,0.05,228,17,2605,390,260,130,130
4,14,draft_smart_freq_boundary0p05_global,0.15,0.05,196,15,2605,390,260,130,130
4,15,draft_smart_freq_boundary0p05_global,0.15,0.05,72,15,2605,390,260,130,130
4,16,draft_smart_freq_boundary0p05_global,0.15,0.05,88,18,2605,390,260,130,130
4,17,draft_smart_freq_boundary0p05_global,0.15,0.05,86,32,2605,390,260,130,130
4,18,draft_smart_freq_boundary0p05_global,0.15,0.05,321,64,2605,390,260,130,130
4,0,draft_smart_mean_boundary0p05_global,0.15,0.05,96,38,2605,390,260,130,130
4,1,draft_smart_mean_boundary0p05_global,0.15,0.05,139,17,2605,390,260,130,130
4,2,draft_smart_mean_boundary0p05_global,0.15,0.05,192,19,2605,390,260,130,130
4,3,draft_smart_mean_boundary0p05_global,0.15,0.05,126,17,2605,390,260,130,130
4,4,draft_smart_mean_boundary0p05_global,0.15,0.05,265,16,2605,390,260,130,130
4,5,draft_smart_mean_boundary0p05_global,0.15,0.05,74,16,2605,390,260,130,130
4,6,draft_smart_mean_boundary0p05_global,0.15,0.05,60,13,2605,390,260,130,130
4,7,draft_smart_mean_boundary0p05_global,0.15,0.05,45,15,2605,390,260,130,130
4,8,draft_smart_mean_boundary0p05_global,0.15,0.05,79,13,2605,390,260,130,130
4,9,draft_smart_mean_boundary0p05_global,0.15,0.05,102,12,2605,390,260,130,130
4,10,draft_smart_mean_boundary0p05_global,0.15,0.05,148,18,2605,390,260,130,130
4,11,draft_smart_mean_boundary0p05_global,0.15,0.05,139,14,2605,390,260,130,130
4,12,draft_smart_mean_boundary0p05_global,0.15,0.05,149,16,2605,390,260,130,130
4,13,draft_smart_mean_boundary0p05_global,0.15,0.05,228,18,2605,390,260,130,130
4,14,draft_smart_mean_boundary0p05_global,0.15,0.05,196,16,2605,390,260,130,130
4,15,draft_smart_mean_boundary0p05_global,0.15,0.05,72,14,2605,390,260,130,130
4,16,draft_smart_mean_boundary0p05_global,0.15,0.05,88,23,2605,390,260,130,130
4,17,draft_smart_mean_boundary0p05_global,0.15,0.05,86,29,2605,390,260,130,130
4,18,draft_smart_mean_boundary0p05_global,0.15,0.05,321,66,2605,390,260,130,130
6,0,draft_smart_freq_boundary0p02_global,0.15,0.02,183,21,1404,210,182,28,28
6,1,draft_smart_freq_boundary0p02_global,0.15,0.02,84,19,1404,210,182,28,28
6,2,draft_smart_freq_boundary0p02_global,0.15,0.02,154,19,1404,210,182,28,28
6,3,draft_smart_freq_boundary0p02_global,0.15,0.02,244,12,1404,210,182,28,28
6,4,draft_smart_freq_boundary0p02_global,0.15,0.02,86,22,1404,210,182,28,28
6,5,draft_smart_freq_boundary0p02_global,0.15,0.02,49,19,1404,210,182,28,28
6,6,draft_smart_freq_boundary0p02_global,0.15,0.02,203,13,1404,210,182,28,28
6,7,draft_smart_freq_boundary0p02_global,0.15,0.02,140,12,1404,210,182,28,28
6,8,draft_smart_freq_boundary0p02_global,0.15,0.02,113,20,1404,210,182,28,28
6,9,draft_smart_freq_boundary0p02_global,0.15,0.02,148,53,1404,210,182,28,28
6,0,draft_smart_mean_boundary0p02_global,0.15,0.02,183,25,1404,210,182,28,28
6,1,draft_smart_mean_boundary0p02_global,0.15,0.02,84,17,1404,210,182,28,28
6,2,draft_smart_mean_boundary0p02_global,0.15,0.02,154,19,1404,210,182,28,28
6,3,draft_smart_mean_boundary0p02_global,0.15,0.02,244,13,1404,210,182,28,28
6,4,draft_smart_mean_boundary0p02_global,0.15,0.02,86,23,1404,210,182,28,28
6,5,draft_smart_mean_boundary0p02_global,0.15,0.02,49,16,1404,210,182,28,28
6,6,draft_smart_mean_boundary0p02_global,0.15,0.02,203,16,1404,210,182,28,28
6,7,draft_smart_mean_boundary0p02_global,0.15,0.02,140,17,1404,210,182,28,28
6,8,draft_smart_mean_boundary0p02_global,0.15,0.02,113,20,1404,210,182,28,28
6,9,draft_smart_mean_boundary0p02_global,0.15,0.02,148,44,1404,210,182,28,28
6,0,draft_smart_freq_boundary0p03_global,0.15,0.03,183,21,1404,210,168,42,42
6,1,draft_smart_freq_boundary0p03_global,0.15,0.03,84,20,1404,210,168,42,42
6,2,draft_smart_freq_boundary0p03_global,0.15,0.03,154,19,1404,210,168,42,42
6,3,draft_smart_freq_boundary0p03_global,0.15,0.03,244,13,1404,210,168,42,42
6,4,draft_smart_freq_boundary0p03_global,0.15,0.03,86,23,1404,210,168,42,42
6,5,draft_smart_freq_boundary0p03_global,0.15,0.03,49,18,1404,210,168,42,42
6,6,draft_smart_freq_boundary0p03_global,0.15,0.03,203,14,1404,210,168,42,42
6,7,draft_smart_freq_boundary0p03_global,0.15,0.03,140,13,1404,210,168,42,42
6,8,draft_smart_freq_boundary0p03_global,0.15,0.03,113,19,1404,210,168,42,42
6,9,draft_smart_freq_boundary0p03_global,0.15,0.03,148,50,1404,210,168,42,42
6,0,draft_smart_mean_boundary0p03_global,0.15,0.03,183,24,1404,210,168,42,42
6,1,draft_smart_mean_boundary0p03_global,0.15,0.03,84,17,1404,210,168,42,42
6,2,draft_smart_mean_boundary0p03_global,0.15,0.03,154,20,1404,210,168,42,42
6,3,draft_smart_mean_boundary0p03_global,0.15,0.03,244,15,1404,210,168,42,42
6,4,draft_smart_mean_boundary0p03_global,0.15,0.03,86,20,1404,210,168,42,42
6,5,draft_smart_mean_boundary0p03_global,0.15,0.03,49,18,1404,210,168,42,42
6,6,draft_smart_mean_boundary0p03_global,0.15,0.03,203,15,1404,210,168,42,42
6,7,draft_smart_mean_boundary0p03_global,0.15,0.03,140,18,1404,210,168,42,42
6,8,draft_smart_mean_boundary0p03_global,0.15,0.03,113,21,1404,210,168,42,42
6,9,draft_smart_mean_boundary0p03_global,0.15,0.03,148,42,1404,210,168,42,42
6,0,draft_smart_freq_boundary0p05_global,0.15,0.05,183,18,1404,210,140,70,70
6,1,draft_smart_freq_boundary0p05_global,0.15,0.05,84,20,1404,210,140,70,70
6,2,draft_smart_freq_boundary0p05_global,0.15,0.05,154,22,1404,210,140,70,70
6,3,draft_smart_freq_boundary0p05_global,0.15,0.05,244,15,1404,210,140,70,70
6,4,draft_smart_freq_boundary0p05_global,0.15,0.05,86,23,1404,210,140,70,70
6,5,draft_smart_freq_boundary0p05_global,0.15,0.05,49,19,1404,210,140,70,70
6,6,draft_smart_freq_boundary0p05_global,0.15,0.05,203,16,1404,210,140,70,70
6,7,draft_smart_freq_boundary0p05_global,0.15,0.05,140,15,1404,210,140,70,70
6,8,draft_smart_freq_boundary0p05_global,0.15,0.05,113,20,1404,210,140,70,70
6,9,draft_smart_freq_boundary0p05_global,0.15,0.05,148,42,1404,210,140,70,70
6,0,draft_smart_mean_boundary0p05_global,0.15,0.05,183,22,1404,210,140,70,70
6,1,draft_smart_mean_boundary0p05_global,0.15,0.05,84,18,1404,210,140,70,70
6,2,draft_smart_mean_boundary0p05_global,0.15,0.05,154,20,1404,210,140,70,70
6,3,draft_smart_mean_boundary0p05_global,0.15,0.05,244,16,1404,210,140,70,70
6,4,draft_smart_mean_boundary0p05_global,0.15,0.05,86,23,1404,210,140,70,70
6,5,draft_smart_mean_boundary0p05_global,0.15,0.05,49,21,1404,210,140,70,70
6,6,draft_smart_mean_boundary0p05_global,0.15,0.05,203,15,1404,210,140,70,70
6,7,draft_smart_mean_boundary0p05_global,0.15,0.05,140,18,1404,210,140,70,70
6,8,draft_smart_mean_boundary0p05_global,0.15,0.05,113,23,1404,210,140,70,70
6,9,draft_smart_mean_boundary0p05_global,0.15,0.05,148,34,1404,210,140,70,70
7,0,draft_smart_freq_boundary0p02_global,0.15,0.02,154,28,2140,321,279,42,42
7,1,draft_smart_freq_boundary0p02_global,0.15,0.02,84,18,2140,321,279,42,42
7,2,draft_smart_freq_boundary0p02_global,0.15,0.02,152,11,2140,321,279,42,42
7,3,draft_smart_freq_boundary0p02_global,0.15,0.02,254,12,2140,321,279,42,42
7,4,draft_smart_freq_boundary0p02_global,0.15,0.02,49,19,2140,321,279,42,42
7,5,draft_smart_freq_boundary0p02_global,0.15,0.02,203,20,2140,321,279,42,42
7,6,draft_smart_freq_boundary0p02_global,0.15,0.02,37,19,2140,321,279,42,42
7,7,draft_smart_freq_boundary0p02_global,0.15,0.02,183,16,2140,321,279,42,42
7,8,draft_smart_freq_boundary0p02_global,0.15,0.02,244,13,2140,321,279,42,42
7,9,draft_smart_freq_boundary0p02_global,0.15,0.02,227,31,2140,321,279,42,42
7,10,draft_smart_freq_boundary0p02_global,0.15,0.02,86,24,2140,321,279,42,42
7,11,draft_smart_freq_boundary0p02_global,0.15,0.02,140,15,2140,321,279,42,42
7,12,draft_smart_freq_boundary0p02_global,0.15,0.02,42,20,2140,321,279,42,42
7,13,draft_smart_freq_boundary0p02_global,0.15,0.02,148,18,2140,321,279,42,42
7,14,draft_smart_freq_boundary0p02_global,0.15,0.02,137,57,2140,321,279,42,42
7,0,draft_smart_mean_boundary0p02_global,0.15,0.02,154,27,2140,321,279,42,42
7,1,draft_smart_mean_boundary0p02_global,0.15,0.02,84,19,2140,321,279,42,42
7,2,draft_smart_mean_boundary0p02_global,0.15,0.02,152,16,2140,321,279,42,42
7,3,draft_smart_mean_boundary0p02_global,0.15,0.02,254,15,2140,321,279,42,42
7,4,draft_smart_mean_boundary0p02_global,0.15,0.02,49,16,2140,321,279,42,42
7,5,draft_smart_mean_boundary0p02_global,0.15,0.02,203,18,2140,321,279,42,42
7,6,draft_smart_mean_boundary0p02_global,0.15,0.02,37,15,2140,321,279,42,42
7,7,draft_smart_mean_boundary0p02_global,0.15,0.02,183,17,2140,321,279,42,42
7,8,draft_smart_mean_boundary0p02_global,0.15,0.02,244,16,2140,321,279,42,42
7,9,draft_smart_mean_boundary0p02_global,0.15,0.02,227,26,2140,321,279,42,42
7,10,draft_smart_mean_boundary0p02_global,0.15,0.02,86,24,2140,321,279,42,42
7,11,draft_smart_mean_boundary0p02_global,0.15,0.02,140,13,2140,321,279,42,42
7,12,draft_smart_mean_boundary0p02_global,0.15,0.02,42,22,2140,321,279,42,42
7,13,draft_smart_mean_boundary0p02_global,0.15,0.02,148,20,2140,321,279,42,42
7,14,draft_smart_mean_boundary0p02_global,0.15,0.02,137,57,2140,321,279,42,42
7,0,draft_smart_freq_boundary0p03_global,0.15,0.03,154,28,2140,321,257,64,64
7,1,draft_smart_freq_boundary0p03_global,0.15,0.03,84,20,2140,321,257,64,64
7,2,draft_smart_freq_boundary0p03_global,0.15,0.03,152,12,2140,321,257,64,64
7,3,draft_smart_freq_boundary0p03_global,0.15,0.03,254,13,2140,321,257,64,64
7,4,draft_smart_freq_boundary0p03_global,0.15,0.03,49,17,2140,321,257,64,64
7,5,draft_smart_freq_boundary0p03_global,0.15,0.03,203,19,2140,321,257,64,64
7,6,draft_smart_freq_boundary0p03_global,0.15,0.03,37,16,2140,321,257,64,64
7,7,draft_smart_freq_boundary0p03_global,0.15,0.03,183,17,2140,321,257,64,64
7,8,draft_smart_freq_boundary0p03_global,0.15,0.03,244,14,2140,321,257,64,64
7,9,draft_smart_freq_boundary0p03_global,0.15,0.03,227,31,2140,321,257,64,64
7,10,draft_smart_freq_boundary0p03_global,0.15,0.03,86,25,2140,321,257,64,64
7,11,draft_smart_freq_boundary0p03_global,0.15,0.03,140,14,2140,321,257,64,64
7,12,draft_smart_freq_boundary0p03_global,0.15,0.03,42,21,2140,321,257,64,64
7,13,draft_smart_freq_boundary0p03_global,0.15,0.03,148,18,2140,321,257,64,64
7,14,draft_smart_freq_boundary0p03_global,0.15,0.03,137,56,2140,321,257,64,64
7,0,draft_smart_mean_boundary0p03_global,0.15,0.03,154,26,2140,321,257,64,64
7,1,draft_smart_mean_boundary0p03_global,0.15,0.03,84,20,2140,321,257,64,64
7,2,draft_smart_mean_boundary0p03_global,0.15,0.03,152,14,2140,321,257,64,64
7,3,draft_smart_mean_boundary0p03_global,0.15,0.03,254,16,2140,321,257,64,64
7,4,draft_smart_mean_boundary0p03_global,0.15,0.03,49,18,2140,321,257,64,64
7,5,draft_smart_mean_boundary0p03_global,0.15,0.03,203,19,2140,321,257,64,64
7,6,draft_smart_mean_boundary0p03_global,0.15,0.03,37,15,2140,321,257,64,64
7,7,draft_smart_mean_boundary0p03_global,0.15,0.03,183,17,2140,321,257,64,64
7,8,draft_smart_mean_boundary0p03_global,0.15,0.03,244,18,2140,321,257,64,64
7,9,draft_smart_mean_boundary0p03_global,0.15,0.03,227,28,2140,321,257,64,64
7,10,draft_smart_mean_boundary0p03_global,0.15,0.03,86,24,2140,321,257,64,64
7,11,draft_smart_mean_boundary0p03_global,0.15,0.03,140,14,2140,321,257,64,64
7,12,draft_smart_mean_boundary0p03_global,0.15,0.03,42,24,2140,321,257,64,64
7,13,draft_smart_mean_boundary0p03_global,0.15,0.03,148,18,2140,321,257,64,64
7,14,draft_smart_mean_boundary0p03_global,0.15,0.03,137,50,2140,321,257,64,64
7,0,draft_smart_freq_boundary0p05_global,0.15,0.05,154,26,2140,321,214,107,107
7,1,draft_smart_freq_boundary0p05_global,0.15,0.05,84,21,2140,321,214,107,107
7,2,draft_smart_freq_boundary0p05_global,0.15,0.05,152,15,2140,321,214,107,107
7,3,draft_smart_freq_boundary0p05_global,0.15,0.05,254,17,2140,321,214,107,107
7,4,draft_smart_freq_boundary0p05_global,0.15,0.05,49,19,2140,321,214,107,107
7,5,draft_smart_freq_boundary0p05_global,0.15,0.05,203,18,2140,321,214,107,107
7,6,draft_smart_freq_boundary0p05_global,0.15,0.05,37,17,2140,321,214,107,107
7,7,draft_smart_freq_boundary0p05_global,0.15,0.05,183,17,2140,321,214,107,107
7,8,draft_smart_freq_boundary0p05_global,0.15,0.05,244,16,2140,321,214,107,107
7,9,draft_smart_freq_boundary0p05_global,0.15,0.05,227,28,2140,321,214,107,107
7,10,draft_smart_freq_boundary0p05_global,0.15,0.05,86,24,2140,321,214,107,107
7,11,draft_smart_freq_boundary0p05_global,0.15,0.05,140,16,2140,321,214,107,107
7,12,draft_smart_freq_boundary0p05_global,0.15,0.05,42,21,2140,321,214,107,107
7,13,draft_smart_freq_boundary0p05_global,0.15,0.05,148,16,2140,321,214,107,107
7,14,draft_smart_freq_boundary0p05_global,0.15,0.05,137,50,2140,321,214,107,107
7,0,draft_smart_mean_boundary0p05_global,0.15,0.05,154,26,2140,321,214,107,107
7,1,draft_smart_mean_boundary0p05_global,0.15,0.05,84,21,2140,321,214,107,107
7,2,draft_smart_mean_boundary0p05_global,0.15,0.05,152,17,2140,321,214,107,107
7,3,draft_smart_mean_boundary0p05_global,0.15,0.05,254,18,2140,321,214,107,107
7,4,draft_smart_mean_boundary0p05_global,0.15,0.05,49,21,2140,321,214,107,107
7,5,draft_smart_mean_boundary0p05_global,0.15,0.05,203,19,2140,321,214,107,107
7,6,draft_smart_mean_boundary0p05_global,0.15,0.05,37,18,2140,321,214,107,107
7,7,draft_smart_mean_boundary0p05_global,0.15,0.05,183,18,2140,321,214,107,107
7,8,draft_smart_mean_boundary0p05_global,0.15,0.05,244,18,2140,321,214,107,107
7,9,draft_smart_mean_boundary0p05_global,0.15,0.05,227,23,2140,321,214,107,107
7,10,draft_smart_mean_boundary0p05_global,0.15,0.05,86,23,2140,321,214,107,107
7,11,draft_smart_mean_boundary0p05_global,0.15,0.05,140,17,2140,321,214,107,107
7,12,draft_smart_mean_boundary0p05_global,0.15,0.05,42,24,2140,321,214,107,107
7,13,draft_smart_mean_boundary0p05_global,0.15,0.05,148,19,2140,321,214,107,107
7,14,draft_smart_mean_boundary0p05_global,0.15,0.05,137,39,2140,321,214,107,107
9,0,draft_smart_freq_boundary0p02_global,0.15,0.02,205,54,3107,466,404,62,62
9,1,draft_smart_freq_boundary0p02_global,0.15,0.02,152,33,3107,466,404,62,62
9,2,draft_smart_freq_boundary0p02_global,0.15,0.02,321,22,3107,466,404,62,62
9,3,draft_smart_freq_boundary0p02_global,0.15,0.02,212,16,3107,466,404,62,62
9,4,draft_smart_freq_boundary0p02_global,0.15,0.02,228,20,3107,466,404,62,62
9,5,draft_smart_freq_boundary0p02_global,0.15,0.02,154,14,3107,466,404,62,62
9,6,draft_smart_freq_boundary0p02_global,0.15,0.02,139,16,3107,466,404,62,62
9,7,draft_smart_freq_boundary0p02_global,0.15,0.02,265,16,3107,466,404,62,62
9,8,draft_smart_freq_boundary0p02_global,0.15,0.02,196,16,3107,466,404,62,62
9,9,draft_smart_freq_boundary0p02_global,0.15,0.02,126,26,3107,466,404,62,62
9,10,draft_smart_freq_boundary0p02_global,0.15,0.02,152,21,3107,466,404,62,62
9,11,draft_smart_freq_boundary0p02_global,0.15,0.02,162,15,3107,466,404,62,62
9,12,draft_smart_freq_boundary0p02_global,0.15,0.02,333,24,3107,466,404,62,62
9,13,draft_smart_freq_boundary0p02_global,0.15,0.02,311,40,3107,466,404,62,62
9,14,draft_smart_freq_boundary0p02_global,0.15,0.02,151,133,3107,466,404,62,62
9,0,draft_smart_mean_boundary0p02_global,0.15,0.02,205,50,3107,466,404,62,62
9,1,draft_smart_mean_boundary0p02_global,0.15,0.02,152,25,3107,466,404,62,62
9,2,draft_smart_mean_boundary0p02_global,0.15,0.02,321,23,3107,466,404,62,62
9,3,draft_smart_mean_boundary0p02_global,0.15,0.02,212,18,3107,466,404,62,62
9,4,draft_smart_mean_boundary0p02_global,0.15,0.02,228,24,3107,466,404,62,62
9,5,draft_smart_mean_boundary0p02_global,0.15,0.02,154,13,3107,466,404,62,62
9,6,draft_smart_mean_boundary0p02_global,0.15,0.02,139,15,3107,466,404,62,62
9,7,draft_smart_mean_boundary0p02_global,0.15,0.02,265,23,3107,466,404,62,62
9,8,draft_smart_mean_boundary0p02_global,0.15,0.02,196,16,3107,466,404,62,62
9,9,draft_smart_mean_boundary0p02_global,0.15,0.02,126,26,3107,466,404,62,62
9,10,draft_smart_mean_boundary0p02_global,0.15,0.02,152,20,3107,466,404,62,62
9,11,draft_smart_mean_boundary0p02_global,0.15,0.02,162,22,3107,466,404,62,62
9,12,draft_smart_mean_boundary0p02_global,0.15,0.02,333,24,3107,466,404,62,62
9,13,draft_smart_mean_boundary0p02_global,0.15,0.02,311,42,3107,466,404,62,62
9,14,draft_smart_mean_boundary0p02_global,0.15,0.02,151,125,3107,466,404,62,62
9,0,draft_smart_freq_boundary0p03_global,0.15,0.03,205,51,3107,466,373,93,93
9,1,draft_smart_freq_boundary0p03_global,0.15,0.03,152,34,3107,466,373,93,93
9,2,draft_smart_freq_boundary0p03_global,0.15,0.03,321,23,3107,466,373,93,93
9,3,draft_smart_freq_boundary0p03_global,0.15,0.03,212,18,3107,466,373,93,93
9,4,draft_smart_freq_boundary0p03_global,0.15,0.03,228,22,3107,466,373,93,93
9,5,draft_smart_freq_boundary0p03_global,0.15,0.03,154,16,3107,466,373,93,93
9,6,draft_smart_freq_boundary0p03_global,0.15,0.03,139,17,3107,466,373,93,93
9,7,draft_smart_freq_boundary0p03_global,0.15,0.03,265,19,3107,466,373,93,93
9,8,draft_smart_freq_boundary0p03_global,0.15,0.03,196,16,3107,466,373,93,93
9,9,draft_smart_freq_boundary0p03_global,0.15,0.03,126,27,3107,466,373,93,93
9,10,draft_smart_freq_boundary0p03_global,0.15,0.03,152,19,3107,466,373,93,93
9,11,draft_smart_freq_boundary0p03_global,0.15,0.03,162,15,3107,466,373,93,93
9,12,draft_smart_freq_boundary0p03_global,0.15,0.03,333,23,3107,466,373,93,93
9,13,draft_smart_freq_boundary0p03_global,0.15,0.03,311,35,3107,466,373,93,93
9,14,draft_smart_freq_boundary0p03_global,0.15,0.03,151,131,3107,466,373,93,93
9,0,draft_smart_mean_boundary0p03_global,0.15,0.03,205,46,3107,466,373,93,93
9,1,draft_smart_mean_boundary0p03_global,0.15,0.03,152,28,3107,466,373,93,93
9,2,draft_smart_mean_boundary0p03_global,0.15,0.03,321,25,3107,466,373,93,93
9,3,draft_smart_mean_boundary0p03_global,0.15,0.03,212,19,3107,466,373,93,93
9,4,draft_smart_mean_boundary0p03_global,0.15,0.03,228,23,3107,466,373,93,93
9,5,draft_smart_mean_boundary0p03_global,0.15,0.03,154,16,3107,466,373,93,93
9,6,draft_smart_mean_boundary0p03_global,0.15,0.03,139,18,3107,466,373,93,93
9,7,draft_smart_mean_boundary0p03_global,0.15,0.03,265,23,3107,466,373,93,93
9,8,draft_smart_mean_boundary0p03_global,0.15,0.03,196,17,3107,466,373,93,93
9,9,draft_smart_mean_boundary0p03_global,0.15,0.03,126,27,3107,466,373,93,93
9,10,draft_smart_mean_boundary0p03_global,0.15,0.03,152,21,3107,466,373,93,93
9,11,draft_smart_mean_boundary0p03_global,0.15,0.03,162,24,3107,466,373,93,93
9,12,draft_smart_mean_boundary0p03_global,0.15,0.03,333,25,3107,466,373,93,93
9,13,draft_smart_mean_boundary0p03_global,0.15,0.03,311,39,3107,466,373,93,93
9,14,draft_smart_mean_boundary0p03_global,0.15,0.03,151,115,3107,466,373,93,93
9,0,draft_smart_freq_boundary0p05_global,0.15,0.05,205,46,3107,466,311,155,155
9,1,draft_smart_freq_boundary0p05_global,0.15,0.05,152,31,3107,466,311,155,155
9,2,draft_smart_freq_boundary0p05_global,0.15,0.05,321,22,3107,466,311,155,155
9,3,draft_smart_freq_boundary0p05_global,0.15,0.05,212,20,3107,466,311,155,155
9,4,draft_smart_freq_boundary0p05_global,0.15,0.05,228,25,3107,466,311,155,155
