base_method,example_id,sub_q_idx,num_chunks,budget_chunks,gate_method,residual_size,covered_residual,coverage
freq,100,0,11,6,highest_base_count,113,76,0.672566371681416
freq,100,0,11,6,highest_base_density,113,70,0.6194690265486725
freq,100,0,11,6,lowest_base_density,113,43,0.3805309734513274
freq,100,0,11,6,oracle_residual,113,103,0.911504424778761
freq,125,0,13,1,retrieval_first,149,34,0.22818791946308725
freq,125,0,13,1,longest,149,34,0.22818791946308725
freq,125,0,13,1,highest_base_count,149,0,0.0
freq,125,0,13,1,highest_base_density,149,0,0.0
freq,125,0,13,1,lowest_base_density,149,31,0.2080536912751678
freq,125,0,13,1,oracle_residual,149,54,0.3624161073825503
freq,125,0,13,2,retrieval_first,149,36,0.24161073825503357
freq,125,0,13,2,longest,149,88,0.5906040268456376
freq,125,0,13,2,highest_base_count,149,34,0.22818791946308725
freq,125,0,13,2,highest_base_density,149,2,0.013422818791946308
freq,125,0,13,2,lowest_base_density,149,31,0.2080536912751678
freq,125,0,13,2,oracle_residual,149,88,0.5906040268456376
freq,125,0,13,3,retrieval_first,149,41,0.2751677852348993
freq,125,0,13,3,longest,149,88,0.5906040268456376
freq,125,0,13,3,highest_base_count,149,88,0.5906040268456376
freq,125,0,13,3,highest_base_density,149,2,0.013422818791946308
freq,125,0,13,3,lowest_base_density,149,32,0.21476510067114093
freq,125,0,13,3,oracle_residual,149,119,0.7986577181208053
freq,125,0,13,4,retrieval_first,149,42,0.28187919463087246
freq,125,0,13,4,longest,149,93,0.6241610738255033
freq,125,0,13,4,highest_base_count,149,88,0.5906040268456376
freq,125,0,13,4,highest_base_density,149,36,0.24161073825503357
freq,125,0,13,4,lowest_base_density,149,37,0.2483221476510067
freq,125,0,13,4,oracle_residual,149,139,0.9328859060402684
freq,125,0,13,5,retrieval_first,149,44,0.2953020134228188
freq,125,0,13,5,longest,149,93,0.6241610738255033
freq,125,0,13,5,highest_base_count,149,90,0.6040268456375839
freq,125,0,13,5,highest_base_density,149,90,0.6040268456375839
freq,125,0,13,5,lowest_base_density,149,37,0.2483221476510067
freq,125,0,13,5,oracle_residual,149,144,0.9664429530201343
freq,125,0,13,6,retrieval_first,149,44,0.2953020134228188
freq,125,0,13,6,longest,149,93,0.6241610738255033
freq,125,0,13,6,highest_base_count,149,90,0.6040268456375839
freq,125,0,13,6,highest_base_density,149,90,0.6040268456375839
freq,125,0,13,6,lowest_base_density,149,39,0.26174496644295303
freq,125,0,13,6,oracle_residual,149,146,0.9798657718120806
freq,1,0,12,1,retrieval_first,89,11,0.12359550561797752
freq,1,0,12,1,longest,89,0,0.0
freq,1,0,12,1,highest_base_count,89,0,0.0
freq,1,0,12,1,highest_base_density,89,0,0.0
freq,1,0,12,1,lowest_base_density,89,29,0.3258426966292135
freq,1,0,12,1,oracle_residual,89,29,0.3258426966292135
freq,1,0,12,2,retrieval_first,89,22,0.24719101123595505
freq,1,0,12,2,longest,89,6,0.06741573033707865
freq,1,0,12,2,highest_base_count,89,11,0.12359550561797752
freq,1,0,12,2,highest_base_density,89,11,0.12359550561797752
freq,1,0,12,2,lowest_base_density,89,31,0.34831460674157305
freq,1,0,12,2,oracle_residual,89,50,0.5617977528089888
freq,1,0,12,3,retrieval_first,89,22,0.24719101123595505
freq,1,0,12,3,longest,89,13,0.14606741573033707
freq,1,0,12,3,highest_base_count,89,32,0.3595505617977528
freq,1,0,12,3,highest_base_density,89,32,0.3595505617977528
freq,1,0,12,3,lowest_base_density,89,31,0.34831460674157305
freq,1,0,12,3,oracle_residual,89,61,0.6853932584269663
freq,1,0,12,4,retrieval_first,89,24,0.2696629213483146
freq,1,0,12,4,longest,89,13,0.14606741573033707
freq,1,0,12,4,highest_base_count,89,38,0.42696629213483145
freq,1,0,12,4,highest_base_density,89,34,0.38202247191011235
freq,1,0,12,4,lowest_base_density,89,38,0.42696629213483145
freq,1,0,12,4,oracle_residual,89,72,0.8089887640449438
freq,1,0,12,5,retrieval_first,89,31,0.34831460674157305
freq,1,0,12,5,longest,89,13,0.14606741573033707
freq,1,0,12,5,highest_base_count,89,38,0.42696629213483145
freq,1,0,12,5,highest_base_density,89,34,0.38202247191011235
freq,1,0,12,5,lowest_base_density,89,44,0.4943820224719101
freq,1,0,12,5,oracle_residual,89,79,0.8876404494382022
freq,1,0,12,6,retrieval_first,89,31,0.34831460674157305
freq,1,0,12,6,longest,89,24,0.2696629213483146
freq,1,0,12,6,highest_base_count,89,38,0.42696629213483145
freq,1,0,12,6,highest_base_density,89,45,0.5056179775280899
freq,1,0,12,6,lowest_base_density,89,44,0.4943820224719101
freq,1,0,12,6,oracle_residual,89,85,0.9550561797752809
freq,100,1,15,1,retrieval_first,74,13,0.17567567567567569
freq,100,1,15,1,longest,74,0,0.0
freq,100,1,15,1,highest_base_count,74,0,0.0
freq,100,1,15,1,highest_base_density,74,13,0.17567567567567569
freq,100,1,15,1,lowest_base_density,74,25,0.33783783783783783
freq,100,1,15,1,oracle_residual,74,25,0.33783783783783783
freq,100,1,15,2,retrieval_first,74,13,0.17567567567567569
freq,100,1,15,2,longest,74,5,0.06756756756756757
freq,100,1,15,2,highest_base_count,74,13,0.17567567567567569
freq,100,1,15,2,highest_base_density,74,36,0.4864864864864865
freq,100,1,15,2,lowest_base_density,74,25,0.33783783783783783
freq,100,1,15,2,oracle_residual,74,48,0.6486486486486487
freq,100,1,15,3,retrieval_first,74,13,0.17567567567567569
freq,100,1,15,3,longest,74,5,0.06756756756756757
freq,100,1,15,3,highest_base_count,74,13,0.17567567567567569
freq,100,1,15,3,highest_base_density,74,36,0.4864864864864865
freq,100,1,15,3,lowest_base_density,74,30,0.40540540540540543
freq,100,1,15,3,oracle_residual,74,61,0.8243243243243243
freq,100,1,15,4,retrieval_first,74,13,0.17567567567567569
freq,100,1,15,4,longest,74,7,0.0945945945945946
freq,100,1,15,4,highest_base_count,74,36,0.4864864864864865
freq,100,1,15,4,highest_base_density,74,36,0.4864864864864865
freq,100,1,15,4,lowest_base_density,74,32,0.43243243243243246
freq,100,1,15,4,oracle_residual,74,66,0.8918918918918919
freq,100,1,15,5,retrieval_first,74,13,0.17567567567567569
freq,100,1,15,5,longest,74,7,0.0945945945945946
freq,100,1,15,5,highest_base_count,74,36,0.4864864864864865
freq,100,1,15,5,highest_base_density,74,36,0.4864864864864865
freq,100,1,15,5,lowest_base_density,74,32,0.43243243243243246
freq,100,1,15,5,oracle_residual,74,70,0.9459459459459459
freq,100,1,15,6,retrieval_first,74,15,0.20270270270270271
freq,100,1,15,6,longest,74,7,0.0945945945945946
freq,100,1,15,6,highest_base_count,74,40,0.5405405405405406
freq,100,1,15,6,highest_base_density,74,36,0.4864864864864865
freq,100,1,15,6,lowest_base_density,74,32,0.43243243243243246
freq,100,1,15,6,oracle_residual,74,72,0.972972972972973
freq,50,2,11,1,retrieval_first,177,110,0.6214689265536724
freq,50,2,11,1,longest,177,4,0.022598870056497175
freq,50,2,11,1,highest_base_count,177,0,0.0
freq,50,2,11,1,highest_base_density,177,0,0.0
freq,50,2,11,1,lowest_base_density,177,27,0.15254237288135594
freq,50,2,11,1,oracle_residual,177,110,0.6214689265536724
freq,50,2,11,2,retrieval_first,177,110,0.6214689265536724
freq,50,2,11,2,longest,177,7,0.03954802259887006
freq,50,2,11,2,highest_base_count,177,3,0.01694915254237288
freq,50,2,11,2,highest_base_density,177,11,0.062146892655367235
freq,50,2,11,2,lowest_base_density,177,31,0.1751412429378531
freq,50,2,11,2,oracle_residual,177,137,0.7740112994350282
freq,50,2,11,3,retrieval_first,177,113,0.6384180790960452
freq,50,2,11,3,longest,177,7,0.03954802259887006
freq,50,2,11,3,highest_base_count,177,6,0.03389830508474576
freq,50,2,11,3,highest_base_density,177,14,0.07909604519774012
freq,50,2,11,3,lowest_base_density,177,31,0.1751412429378531
freq,50,2,11,3,oracle_residual,177,155,0.8757062146892656
freq,50,2,11,4,retrieval_first,177,117,0.6610169491525424
freq,50,2,11,4,longest,177,7,0.03954802259887006
freq,50,2,11,4,highest_base_count,177,17,0.096045197740113
freq,50,2,11,4,highest_base_density,177,17,0.096045197740113
freq,50,2,11,4,lowest_base_density,177,32,0.1807909604519774
freq,50,2,11,4,oracle_residual,177,166,0.9378531073446328
freq,50,2,11,5,retrieval_first,177,117,0.6610169491525424
freq,50,2,11,5,longest,177,10,0.05649717514124294
freq,50,2,11,5,highest_base_count,177,127,0.7175141242937854
freq,50,2,11,5,highest_base_density,177,17,0.096045197740113
freq,50,2,11,5,lowest_base_density,177,50,0.2824858757062147
freq,50,2,11,5,oracle_residual,177,170,0.96045197740113
freq,50,2,11,6,retrieval_first,177,128,0.7231638418079096
freq,50,2,11,6,longest,177,120,0.6779661016949152
freq,50,2,11,6,highest_base_count,177,127,0.7175141242937854
freq,50,2,11,6,highest_base_density,177,127,0.7175141242937854
freq,50,2,11,6,lowest_base_density,177,160,0.903954802259887
freq,50,2,11,6,oracle_residual,177,173,0.9774011299435028
freq,26,0,12,1,retrieval_first,84,6,0.07142857142857142
freq,26,0,12,1,longest,84,1,0.011904761904761904
freq,26,0,12,1,highest_base_count,84,0,0.0
freq,26,0,12,1,highest_base_density,84,6,0.07142857142857142
freq,26,0,12,1,lowest_base_density,84,30,0.35714285714285715
freq,26,0,12,1,oracle_residual,84,30,0.35714285714285715
freq,26,0,12,2,retrieval_first,84,11,0.13095238095238096
freq,26,0,12,2,longest,84,1,0.011904761904761904
freq,26,0,12,2,highest_base_count,84,6,0.07142857142857142
freq,26,0,12,2,highest_base_density,84,34,0.40476190476190477
freq,26,0,12,2,lowest_base_density,84,31,0.36904761904761907
freq,26,0,12,2,oracle_residual,84,58,0.6904761904761905
freq,26,0,12,3,retrieval_first,84,12,0.14285714285714285
freq,26,0,12,3,longest,84,2,0.023809523809523808
freq,26,0,12,3,highest_base_count,84,34,0.40476190476190477
freq,26,0,12,3,highest_base_density,84,34,0.40476190476190477
freq,26,0,12,3,lowest_base_density,84,32,0.38095238095238093
freq,26,0,12,3,oracle_residual,84,65,0.7738095238095238
freq,26,0,12,4,retrieval_first,84,19,0.2261904761904762
freq,26,0,12,4,longest,84,9,0.10714285714285714
freq,26,0,12,4,highest_base_count,84,35,0.4166666666666667
freq,26,0,12,4,highest_base_density,84,35,0.4166666666666667
freq,26,0,12,4,lowest_base_density,84,32,0.38095238095238093
freq,26,0,12,4,oracle_residual,84,71,0.8452380952380952
freq,26,0,12,5,retrieval_first,84,20,0.23809523809523808
freq,26,0,12,5,longest,84,10,0.11904761904761904
freq,26,0,12,5,highest_base_count,84,40,0.47619047619047616
freq,26,0,12,5,highest_base_density,84,36,0.42857142857142855
freq,26,0,12,5,lowest_base_density,84,39,0.4642857142857143
freq,26,0,12,5,oracle_residual,84,76,0.9047619047619048
freq,26,0,12,6,retrieval_first,84,24,0.2857142857142857
freq,26,0,12,6,longest,84,15,0.17857142857142858
freq,26,0,12,6,highest_base_count,84,47,0.5595238095238095
freq,26,0,12,6,highest_base_density,84,41,0.4880952380952381
freq,26,0,12,6,lowest_base_density,84,43,0.5119047619047619
freq,26,0,12,6,oracle_residual,84,80,0.9523809523809523
freq,126,0,11,1,retrieval_first,119,37,0.31092436974789917
freq,126,0,11,1,longest,119,11,0.09243697478991597
freq,126,0,11,1,highest_base_count,119,37,0.31092436974789917
freq,126,0,11,1,highest_base_density,119,11,0.09243697478991597
freq,126,0,11,1,lowest_base_density,119,30,0.25210084033613445
freq,126,0,11,1,oracle_residual,119,37,0.31092436974789917
freq,126,0,11,2,retrieval_first,119,51,0.42857142857142855
freq,126,0,11,2,longest,119,48,0.40336134453781514
freq,126,0,11,2,highest_base_count,119,48,0.40336134453781514
freq,126,0,11,2,highest_base_density,119,48,0.40336134453781514
freq,126,0,11,2,lowest_base_density,119,41,0.3445378151260504
freq,126,0,11,2,oracle_residual,119,67,0.5630252100840336
freq,126,0,11,3,retrieval_first,119,62,0.5210084033613446
freq,126,0,11,3,longest,119,51,0.42857142857142855
freq,126,0,11,3,highest_base_count,119,48,0.40336134453781514
freq,126,0,11,3,highest_base_density,119,48,0.40336134453781514
freq,126,0,11,3,lowest_base_density,119,44,0.3697478991596639
freq,126,0,11,3,oracle_residual,119,81,0.680672268907563
freq,126,0,11,4,retrieval_first,119,73,0.6134453781512605
freq,126,0,11,4,longest,119,62,0.5210084033613446
freq,126,0,11,4,highest_base_count,119,62,0.5210084033613446
freq,126,0,11,4,highest_base_density,119,62,0.5210084033613446
freq,126,0,11,4,lowest_base_density,119,44,0.3697478991596639
freq,126,0,11,4,oracle_residual,119,92,0.773109243697479
freq,126,0,11,5,retrieval_first,119,84,0.7058823529411765
freq,126,0,11,5,longest,119,62,0.5210084033613446
freq,126,0,11,5,highest_base_count,119,63,0.5294117647058824
freq,126,0,11,5,highest_base_density,119,63,0.5294117647058824
freq,126,0,11,5,lowest_base_density,119,55,0.46218487394957986
freq,126,0,11,5,oracle_residual,119,103,0.865546218487395
freq,126,0,11,6,retrieval_first,119,85,0.7142857142857143
freq,126,0,11,6,longest,119,63,0.5294117647058824
freq,126,0,11,6,highest_base_count,119,74,0.6218487394957983
freq,126,0,11,6,highest_base_density,119,64,0.5378151260504201
freq,126,0,11,6,lowest_base_density,119,56,0.47058823529411764
freq,126,0,11,6,oracle_residual,119,114,0.957983193277311
freq,151,0,11,1,retrieval_first,66,2,0.030303030303030304
freq,151,0,11,1,longest,66,1,0.015151515151515152
freq,151,0,11,1,highest_base_count,66,2,0.030303030303030304
freq,151,0,11,1,highest_base_density,66,2,0.030303030303030304
freq,151,0,11,1,lowest_base_density,66,28,0.42424242424242425
freq,151,0,11,1,oracle_residual,66,28,0.42424242424242425
freq,151,0,11,2,retrieval_first,66,2,0.030303030303030304
freq,151,0,11,2,longest,66,1,0.015151515151515152
freq,151,0,11,2,highest_base_count,66,2,0.030303030303030304
freq,151,0,11,2,highest_base_density,66,3,0.045454545454545456
freq,151,0,11,2,lowest_base_density,66,29,0.4393939393939394
freq,151,0,11,2,oracle_residual,66,48,0.7272727272727273
freq,151,0,11,3,retrieval_first,66,2,0.030303030303030304
freq,151,0,11,3,longest,66,1,0.015151515151515152
freq,151,0,11,3,highest_base_count,66,2,0.030303030303030304
freq,151,0,11,3,highest_base_density,66,3,0.045454545454545456
freq,151,0,11,3,lowest_base_density,66,43,0.6515151515151515
freq,151,0,11,3,oracle_residual,66,62,0.9393939393939394
freq,151,0,11,4,retrieval_first,66,3,0.045454545454545456
freq,151,0,11,4,longest,66,1,0.015151515151515152
freq,151,0,11,4,highest_base_count,66,2,0.030303030303030304
freq,151,0,11,4,highest_base_density,66,3,0.045454545454545456
freq,151,0,11,4,lowest_base_density,66,43,0.6515151515151515
freq,151,0,11,4,oracle_residual,66,64,0.9696969696969697
freq,151,0,11,5,retrieval_first,66,3,0.045454545454545456
freq,151,0,11,5,longest,66,1,0.015151515151515152
freq,151,0,11,5,highest_base_count,66,2,0.030303030303030304
freq,151,0,11,5,highest_base_density,66,3,0.045454545454545456
freq,151,0,11,5,lowest_base_density,66,63,0.9545454545454546
freq,151,0,11,5,oracle_residual,66,65,0.9848484848484849
freq,151,0,11,6,retrieval_first,66,3,0.045454545454545456
freq,151,0,11,6,longest,66,15,0.22727272727272727
freq,151,0,11,6,highest_base_count,66,3,0.045454545454545456
freq,151,0,11,6,highest_base_density,66,3,0.045454545454545456
freq,151,0,11,6,lowest_base_density,66,63,0.9545454545454546
freq,151,0,11,6,oracle_residual,66,66,1.0
freq,2,0,12,1,retrieval_first,79,8,0.10126582278481013
freq,2,0,12,1,longest,79,0,0.0
freq,2,0,12,1,highest_base_count,79,0,0.0
freq,2,0,12,1,highest_base_density,79,8,0.10126582278481013
freq,2,0,12,1,lowest_base_density,79,25,0.31645569620253167
freq,2,0,12,1,oracle_residual,79,25,0.31645569620253167
freq,2,0,12,2,retrieval_first,79,18,0.22784810126582278
freq,2,0,12,2,longest,79,0,0.0
freq,2,0,12,2,highest_base_count,79,8,0.10126582278481013
freq,2,0,12,2,highest_base_density,79,22,0.27848101265822783
freq,2,0,12,2,lowest_base_density,79,31,0.3924050632911392
freq,2,0,12,2,oracle_residual,79,39,0.4936708860759494
freq,2,0,12,3,retrieval_first,79,26,0.3291139240506329
freq,2,0,12,3,longest,79,6,0.0759493670886076
freq,2,0,12,3,highest_base_count,79,22,0.27848101265822783
freq,2,0,12,3,highest_base_density,79,25,0.31645569620253167
freq,2,0,12,3,lowest_base_density,79,31,0.3924050632911392
freq,2,0,12,3,oracle_residual,79,49,0.620253164556962
freq,2,0,12,4,retrieval_first,79,31,0.3924050632911392
freq,2,0,12,4,longest,79,16,0.20253164556962025
freq,2,0,12,4,highest_base_count,79,22,0.27848101265822783
freq,2,0,12,4,highest_base_density,79,25,0.31645569620253167
freq,2,0,12,4,lowest_base_density,79,31,0.3924050632911392
freq,2,0,12,4,oracle_residual,79,57,0.7215189873417721
freq,2,0,12,5,retrieval_first,79,37,0.46835443037974683
freq,2,0,12,5,longest,79,16,0.20253164556962025
freq,2,0,12,5,highest_base_count,79,25,0.31645569620253167
freq,2,0,12,5,highest_base_density,79,30,0.379746835443038
freq,2,0,12,5,lowest_base_density,79,41,0.5189873417721519
freq,2,0,12,5,oracle_residual,79,65,0.8227848101265823
freq,2,0,12,6,retrieval_first,79,40,0.5063291139240507
freq,2,0,12,6,longest,79,16,0.20253164556962025
freq,2,0,12,6,highest_base_count,79,35,0.4430379746835443
freq,2,0,12,6,highest_base_density,79,30,0.379746835443038
freq,2,0,12,6,lowest_base_density,79,49,0.620253164556962
freq,2,0,12,6,oracle_residual,79,71,0.8987341772151899
freq,101,0,11,1,retrieval_first,87,12,0.13793103448275862
freq,101,0,11,1,longest,87,3,0.034482758620689655
freq,101,0,11,1,highest_base_count,87,12,0.13793103448275862
freq,101,0,11,1,highest_base_density,87,12,0.13793103448275862
freq,101,0,11,1,lowest_base_density,87,27,0.3103448275862069
freq,101,0,11,1,oracle_residual,87,27,0.3103448275862069
freq,101,0,11,2,retrieval_first,87,21,0.2413793103448276
freq,101,0,11,2,longest,87,15,0.1724137931034483
freq,101,0,11,2,highest_base_count,87,15,0.1724137931034483
freq,101,0,11,2,highest_base_density,87,21,0.2413793103448276
freq,101,0,11,2,lowest_base_density,87,29,0.3333333333333333
freq,101,0,11,2,oracle_residual,87,49,0.5632183908045977
freq,101,0,11,3,retrieval_first,87,24,0.27586206896551724
freq,101,0,11,3,longest,87,17,0.19540229885057472
freq,101,0,11,3,highest_base_count,87,24,0.27586206896551724
freq,101,0,11,3,highest_base_density,87,21,0.2413793103448276
freq,101,0,11,3,lowest_base_density,87,30,0.3448275862068966
freq,101,0,11,3,oracle_residual,87,61,0.7011494252873564
freq,101,0,11,4,retrieval_first,87,26,0.2988505747126437
freq,101,0,11,4,longest,87,17,0.19540229885057472
freq,101,0,11,4,highest_base_count,87,24,0.27586206896551724
freq,101,0,11,4,highest_base_density,87,43,0.4942528735632184
