example_id,chunk_id,method,rate,chunk_len,selected_count,max_count
155,2,online_draft_trace_frequency_per_chunk,0.15,99,14,1
155,3,online_draft_trace_frequency_per_chunk,0.15,250,37,1
155,4,online_draft_trace_frequency_per_chunk,0.15,150,22,1
155,5,online_draft_trace_frequency_per_chunk,0.15,106,15,1
155,6,online_draft_trace_frequency_per_chunk,0.15,121,18,1
155,7,online_draft_trace_frequency_per_chunk,0.15,112,16,1
155,8,online_draft_trace_frequency_per_chunk,0.15,172,25,1
155,9,online_draft_trace_frequency_per_chunk,0.15,43,6,1
155,10,online_draft_trace_frequency_per_chunk,0.15,124,18,1
155,11,online_draft_trace_frequency_per_chunk,0.15,122,18,2
155,12,online_draft_trace_frequency_per_chunk,0.15,254,38,1
155,13,online_draft_trace_frequency_per_chunk,0.15,62,9,1
155,14,online_draft_trace_frequency_per_chunk,0.15,130,19,1
155,15,online_draft_trace_frequency_per_chunk,0.15,151,22,1
155,16,online_draft_trace_frequency_per_chunk,0.15,141,21,1
155,17,online_draft_trace_frequency_per_chunk,0.15,72,10,1
155,18,online_draft_trace_frequency_per_chunk,0.15,169,25,1
155,19,online_draft_trace_frequency_per_chunk,0.15,140,21,1
156,1,online_draft_trace_frequency_per_chunk,0.15,51,7,3
156,2,online_draft_trace_frequency_per_chunk,0.15,161,24,3
156,3,online_draft_trace_frequency_per_chunk,0.15,100,15,1
156,4,online_draft_trace_frequency_per_chunk,0.15,55,8,1
156,5,online_draft_trace_frequency_per_chunk,0.15,95,14,1
156,6,online_draft_trace_frequency_per_chunk,0.15,78,11,2
156,7,online_draft_trace_frequency_per_chunk,0.15,95,14,1
156,8,online_draft_trace_frequency_per_chunk,0.15,42,6,1
156,9,online_draft_trace_frequency_per_chunk,0.15,127,19,1
156,10,online_draft_trace_frequency_per_chunk,0.15,241,36,1
156,11,online_draft_trace_frequency_per_chunk,0.15,61,9,1
156,12,online_draft_trace_frequency_per_chunk,0.15,135,20,1
156,13,online_draft_trace_frequency_per_chunk,0.15,120,18,1
156,14,online_draft_trace_frequency_per_chunk,0.15,219,32,1
156,15,online_draft_trace_frequency_per_chunk,0.15,108,16,1
156,16,online_draft_trace_frequency_per_chunk,0.15,93,13,1
156,17,online_draft_trace_frequency_per_chunk,0.15,274,41,1
158,1,online_draft_trace_frequency_per_chunk,0.15,127,19,3
158,2,online_draft_trace_frequency_per_chunk,0.15,122,18,1
158,3,online_draft_trace_frequency_per_chunk,0.15,146,21,1
158,4,online_draft_trace_frequency_per_chunk,0.15,43,6,1
158,5,online_draft_trace_frequency_per_chunk,0.15,245,36,1
158,6,online_draft_trace_frequency_per_chunk,0.15,129,19,1
158,7,online_draft_trace_frequency_per_chunk,0.15,126,18,1
158,8,online_draft_trace_frequency_per_chunk,0.15,129,19,1
158,9,online_draft_trace_frequency_per_chunk,0.15,123,18,2
158,10,online_draft_trace_frequency_per_chunk,0.15,209,31,1
158,11,online_draft_trace_frequency_per_chunk,0.15,89,13,2
158,12,online_draft_trace_frequency_per_chunk,0.15,89,13,1
158,13,online_draft_trace_frequency_per_chunk,0.15,40,6,1
158,14,online_draft_trace_frequency_per_chunk,0.15,70,10,1
158,15,online_draft_trace_frequency_per_chunk,0.15,107,16,1
158,16,online_draft_trace_frequency_per_chunk,0.15,63,9,1
158,17,online_draft_trace_frequency_per_chunk,0.15,112,16,1
158,18,online_draft_trace_frequency_per_chunk,0.15,87,13,1
160,1,online_draft_trace_frequency_per_chunk,0.15,42,6,2
160,2,online_draft_trace_frequency_per_chunk,0.15,119,17,3
160,3,online_draft_trace_frequency_per_chunk,0.15,95,14,1
160,4,online_draft_trace_frequency_per_chunk,0.15,170,25,1
160,5,online_draft_trace_frequency_per_chunk,0.15,157,23,1
160,6,online_draft_trace_frequency_per_chunk,0.15,198,29,1
160,7,online_draft_trace_frequency_per_chunk,0.15,109,16,1
160,8,online_draft_trace_frequency_per_chunk,0.15,52,7,1
160,9,online_draft_trace_frequency_per_chunk,0.15,84,12,1
160,10,online_draft_trace_frequency_per_chunk,0.15,65,9,1
160,11,online_draft_trace_frequency_per_chunk,0.15,127,19,1
160,12,online_draft_trace_frequency_per_chunk,0.15,317,47,2
160,13,online_draft_trace_frequency_per_chunk,0.15,128,19,1
160,14,online_draft_trace_frequency_per_chunk,0.15,142,21,1
160,15,online_draft_trace_frequency_per_chunk,0.15,58,8,2
160,16,online_draft_trace_frequency_per_chunk,0.15,164,24,1
160,17,online_draft_trace_frequency_per_chunk,0.15,166,24,1
160,18,online_draft_trace_frequency_per_chunk,0.15,151,22,1
160,19,online_draft_trace_frequency_per_chunk,0.15,68,10,1
161,1,online_draft_trace_frequency_per_chunk,0.15,89,13,3
161,2,online_draft_trace_frequency_per_chunk,0.15,114,17,3
161,3,online_draft_trace_frequency_per_chunk,0.15,98,14,3
161,4,online_draft_trace_frequency_per_chunk,0.15,80,12,2
161,5,online_draft_trace_frequency_per_chunk,0.15,134,20,2
161,6,online_draft_trace_frequency_per_chunk,0.15,175,26,2
161,7,online_draft_trace_frequency_per_chunk,0.15,82,12,2
161,8,online_draft_trace_frequency_per_chunk,0.15,163,24,1
161,9,online_draft_trace_frequency_per_chunk,0.15,116,17,2
161,10,online_draft_trace_frequency_per_chunk,0.15,105,15,1
161,11,online_draft_trace_frequency_per_chunk,0.15,238,35,1
161,12,online_draft_trace_frequency_per_chunk,0.15,312,46,1
162,1,online_draft_trace_frequency_per_chunk,0.15,115,17,2
162,2,online_draft_trace_frequency_per_chunk,0.15,142,21,2
162,3,online_draft_trace_frequency_per_chunk,0.15,139,20,1
162,4,online_draft_trace_frequency_per_chunk,0.15,79,11,1
162,5,online_draft_trace_frequency_per_chunk,0.15,37,5,1
162,6,online_draft_trace_frequency_per_chunk,0.15,108,16,1
162,7,online_draft_trace_frequency_per_chunk,0.15,119,17,1
162,8,online_draft_trace_frequency_per_chunk,0.15,119,17,1
162,9,online_draft_trace_frequency_per_chunk,0.15,167,25,1
162,10,online_draft_trace_frequency_per_chunk,0.15,118,17,1
163,1,online_draft_trace_frequency_per_chunk,0.15,170,25,3
163,2,online_draft_trace_frequency_per_chunk,0.15,113,16,3
163,3,online_draft_trace_frequency_per_chunk,0.15,102,15,1
163,4,online_draft_trace_frequency_per_chunk,0.15,184,27,1
163,5,online_draft_trace_frequency_per_chunk,0.15,57,8,1
163,6,online_draft_trace_frequency_per_chunk,0.15,109,16,1
163,7,online_draft_trace_frequency_per_chunk,0.15,179,26,1
163,8,online_draft_trace_frequency_per_chunk,0.15,153,22,1
163,9,online_draft_trace_frequency_per_chunk,0.15,88,13,1
163,10,online_draft_trace_frequency_per_chunk,0.15,126,18,1
163,11,online_draft_trace_frequency_per_chunk,0.15,226,33,1
163,12,online_draft_trace_frequency_per_chunk,0.15,151,22,1
163,13,online_draft_trace_frequency_per_chunk,0.15,322,48,1
163,14,online_draft_trace_frequency_per_chunk,0.15,83,12,1
163,15,online_draft_trace_frequency_per_chunk,0.15,105,15,1
163,16,online_draft_trace_frequency_per_chunk,0.15,160,24,1
163,17,online_draft_trace_frequency_per_chunk,0.15,122,18,1
163,18,online_draft_trace_frequency_per_chunk,0.15,159,23,1
164,1,online_draft_trace_frequency_per_chunk,0.15,63,9,2
164,2,online_draft_trace_frequency_per_chunk,0.15,101,15,1
164,3,online_draft_trace_frequency_per_chunk,0.15,102,15,1
164,4,online_draft_trace_frequency_per_chunk,0.15,216,32,1
164,5,online_draft_trace_frequency_per_chunk,0.15,150,22,1
164,6,online_draft_trace_frequency_per_chunk,0.15,246,36,3
164,7,online_draft_trace_frequency_per_chunk,0.15,202,30,1
164,8,online_draft_trace_frequency_per_chunk,0.15,235,35,3
164,9,online_draft_trace_frequency_per_chunk,0.15,213,31,1
164,10,online_draft_trace_frequency_per_chunk,0.15,153,22,1
164,11,online_draft_trace_frequency_per_chunk,0.15,182,27,1
164,12,online_draft_trace_frequency_per_chunk,0.15,368,55,1
164,13,online_draft_trace_frequency_per_chunk,0.15,93,13,1
164,14,online_draft_trace_frequency_per_chunk,0.15,100,15,1
164,15,online_draft_trace_frequency_per_chunk,0.15,202,30,1
164,16,online_draft_trace_frequency_per_chunk,0.15,179,26,1
164,17,online_draft_trace_frequency_per_chunk,0.15,153,22,1
164,18,online_draft_trace_frequency_per_chunk,0.15,221,33,1
165,1,online_draft_trace_frequency_per_chunk,0.15,93,13,2
165,2,online_draft_trace_frequency_per_chunk,0.15,221,33,1
165,3,online_draft_trace_frequency_per_chunk,0.15,77,11,2
165,4,online_draft_trace_frequency_per_chunk,0.15,216,32,1
165,5,online_draft_trace_frequency_per_chunk,0.15,153,22,1
165,6,online_draft_trace_frequency_per_chunk,0.15,100,15,1
165,7,online_draft_trace_frequency_per_chunk,0.15,188,28,1
165,8,online_draft_trace_frequency_per_chunk,0.15,159,23,1
165,9,online_draft_trace_frequency_per_chunk,0.15,95,14,1
165,10,online_draft_trace_frequency_per_chunk,0.15,203,30,1
166,1,online_draft_trace_frequency_per_chunk,0.15,52,7,4
166,2,online_draft_trace_frequency_per_chunk,0.15,170,25,4
166,3,online_draft_trace_frequency_per_chunk,0.15,73,10,1
166,4,online_draft_trace_frequency_per_chunk,0.15,160,24,2
166,5,online_draft_trace_frequency_per_chunk,0.15,143,21,2
166,6,online_draft_trace_frequency_per_chunk,0.15,89,13,2
166,7,online_draft_trace_frequency_per_chunk,0.15,204,30,1
166,8,online_draft_trace_frequency_per_chunk,0.15,200,30,1
166,9,online_draft_trace_frequency_per_chunk,0.15,83,12,2
166,10,online_draft_trace_frequency_per_chunk,0.15,143,21,1
166,11,online_draft_trace_frequency_per_chunk,0.15,153,22,1
166,12,online_draft_trace_frequency_per_chunk,0.15,77,11,1
166,13,online_draft_trace_frequency_per_chunk,0.15,145,21,1
166,14,online_draft_trace_frequency_per_chunk,0.15,68,10,1
167,1,online_draft_trace_frequency_per_chunk,0.15,72,10,3
167,2,online_draft_trace_frequency_per_chunk,0.15,138,20,1
167,3,online_draft_trace_frequency_per_chunk,0.15,152,22,1
167,4,online_draft_trace_frequency_per_chunk,0.15,132,19,1
167,5,online_draft_trace_frequency_per_chunk,0.15,121,18,1
167,6,online_draft_trace_frequency_per_chunk,0.15,65,9,1
167,7,online_draft_trace_frequency_per_chunk,0.15,167,25,1
167,8,online_draft_trace_frequency_per_chunk,0.15,140,21,1
167,9,online_draft_trace_frequency_per_chunk,0.15,130,19,1
167,10,online_draft_trace_frequency_per_chunk,0.15,129,19,1
167,11,online_draft_trace_frequency_per_chunk,0.15,102,15,1
167,12,online_draft_trace_frequency_per_chunk,0.15,51,7,2
167,13,online_draft_trace_frequency_per_chunk,0.15,98,14,1
167,14,online_draft_trace_frequency_per_chunk,0.15,113,16,1
167,15,online_draft_trace_frequency_per_chunk,0.15,109,16,1
167,16,online_draft_trace_frequency_per_chunk,0.15,283,42,1
167,17,online_draft_trace_frequency_per_chunk,0.15,40,6,1
167,18,online_draft_trace_frequency_per_chunk,0.15,157,23,1
167,19,online_draft_trace_frequency_per_chunk,0.15,99,14,1
169,1,online_draft_trace_frequency_per_chunk,0.15,42,6,2
169,2,online_draft_trace_frequency_per_chunk,0.15,119,17,2
169,3,online_draft_trace_frequency_per_chunk,0.15,95,14,1
169,4,online_draft_trace_frequency_per_chunk,0.15,170,25,1
169,5,online_draft_trace_frequency_per_chunk,0.15,157,23,1
169,6,online_draft_trace_frequency_per_chunk,0.15,198,29,1
169,7,online_draft_trace_frequency_per_chunk,0.15,109,16,1
169,8,online_draft_trace_frequency_per_chunk,0.15,52,7,1
169,9,online_draft_trace_frequency_per_chunk,0.15,84,12,1
169,10,online_draft_trace_frequency_per_chunk,0.15,65,9,1
169,11,online_draft_trace_frequency_per_chunk,0.15,127,19,2
169,12,online_draft_trace_frequency_per_chunk,0.15,128,19,1
169,13,online_draft_trace_frequency_per_chunk,0.15,142,21,1
169,14,online_draft_trace_frequency_per_chunk,0.15,190,28,1
169,15,online_draft_trace_frequency_per_chunk,0.15,58,8,1
169,16,online_draft_trace_frequency_per_chunk,0.15,164,24,1
169,17,online_draft_trace_frequency_per_chunk,0.15,146,21,0
169,18,online_draft_trace_frequency_per_chunk,0.15,106,15,1
169,19,online_draft_trace_frequency_per_chunk,0.15,213,31,1
173,1,online_draft_trace_frequency_per_chunk,0.15,89,13,3
173,2,online_draft_trace_frequency_per_chunk,0.15,98,14,3
173,3,online_draft_trace_frequency_per_chunk,0.15,114,17,2
173,4,online_draft_trace_frequency_per_chunk,0.15,80,12,2
173,5,online_draft_trace_frequency_per_chunk,0.15,82,12,2
173,6,online_draft_trace_frequency_per_chunk,0.15,221,33,1
173,7,online_draft_trace_frequency_per_chunk,0.15,208,31,1
173,8,online_draft_trace_frequency_per_chunk,0.15,116,17,2
173,9,online_draft_trace_frequency_per_chunk,0.15,312,46,2
173,10,online_draft_trace_frequency_per_chunk,0.15,198,29,1
173,11,online_draft_trace_frequency_per_chunk,0.15,175,26,1
173,12,online_draft_trace_frequency_per_chunk,0.15,74,11,1
173,13,online_draft_trace_frequency_per_chunk,0.15,121,18,1
174,1,online_draft_trace_frequency_per_chunk,0.15,114,17,3
174,2,online_draft_trace_frequency_per_chunk,0.15,56,8,1
174,3,online_draft_trace_frequency_per_chunk,0.15,42,6,1
174,4,online_draft_trace_frequency_per_chunk,0.15,75,11,1
174,5,online_draft_trace_frequency_per_chunk,0.15,99,14,1
174,6,online_draft_trace_frequency_per_chunk,0.15,42,6,1
174,7,online_draft_trace_frequency_per_chunk,0.15,265,39,1
174,8,online_draft_trace_frequency_per_chunk,0.15,109,16,1
174,9,online_draft_trace_frequency_per_chunk,0.15,59,8,1
174,10,online_draft_trace_frequency_per_chunk,0.15,53,7,1
174,11,online_draft_trace_frequency_per_chunk,0.15,79,11,2
174,12,online_draft_trace_frequency_per_chunk,0.15,134,20,1
174,13,online_draft_trace_frequency_per_chunk,0.15,47,7,1
174,14,online_draft_trace_frequency_per_chunk,0.15,78,11,1
174,15,online_draft_trace_frequency_per_chunk,0.15,63,9,1
174,16,online_draft_trace_frequency_per_chunk,0.15,194,29,1
174,17,online_draft_trace_frequency_per_chunk,0.15,129,19,1
174,18,online_draft_trace_frequency_per_chunk,0.15,51,7,1
174,19,online_draft_trace_frequency_per_chunk,0.15,146,21,1
176,1,online_draft_trace_frequency_per_chunk,0.15,159,23,2
176,2,online_draft_trace_frequency_per_chunk,0.15,115,17,1
176,3,online_draft_trace_frequency_per_chunk,0.15,97,14,1
176,4,online_draft_trace_frequency_per_chunk,0.15,126,18,1
176,5,online_draft_trace_frequency_per_chunk,0.15,108,16,1
176,6,online_draft_trace_frequency_per_chunk,0.15,42,6,1
176,7,online_draft_trace_frequency_per_chunk,0.15,129,19,1
176,8,online_draft_trace_frequency_per_chunk,0.15,96,14,1
176,9,online_draft_trace_frequency_per_chunk,0.15,102,15,1
176,10,online_draft_trace_frequency_per_chunk,0.15,40,6,1
178,1,online_draft_trace_frequency_per_chunk,0.15,41,6,3
178,2,online_draft_trace_frequency_per_chunk,0.15,118,17,1
178,3,online_draft_trace_frequency_per_chunk,0.15,56,8,3
178,4,online_draft_trace_frequency_per_chunk,0.15,92,13,1
178,5,online_draft_trace_frequency_per_chunk,0.15,178,26,1
178,6,online_draft_trace_frequency_per_chunk,0.15,36,5,1
178,7,online_draft_trace_frequency_per_chunk,0.15,79,11,1
178,8,online_draft_trace_frequency_per_chunk,0.15,281,42,1
178,9,online_draft_trace_frequency_per_chunk,0.15,52,7,1
178,10,online_draft_trace_frequency_per_chunk,0.15,192,28,1
178,11,online_draft_trace_frequency_per_chunk,0.15,112,16,1
178,12,online_draft_trace_frequency_per_chunk,0.15,64,9,1
178,13,online_draft_trace_frequency_per_chunk,0.15,109,16,1
178,14,online_draft_trace_frequency_per_chunk,0.15,161,24,1
178,15,online_draft_trace_frequency_per_chunk,0.15,80,12,1
178,16,online_draft_trace_frequency_per_chunk,0.15,72,10,1
178,17,online_draft_trace_frequency_per_chunk,0.15,74,11,1
178,18,online_draft_trace_frequency_per_chunk,0.15,76,11,1
179,1,online_draft_trace_frequency_per_chunk,0.15,108,16,2
179,2,online_draft_trace_frequency_per_chunk,0.15,97,14,1
179,3,online_draft_trace_frequency_per_chunk,0.15,159,23,2
179,4,online_draft_trace_frequency_per_chunk,0.15,91,13,1
179,5,online_draft_trace_frequency_per_chunk,0.15,115,17,1
179,6,online_draft_trace_frequency_per_chunk,0.15,102,15,1
179,7,online_draft_trace_frequency_per_chunk,0.15,42,6,1
179,8,online_draft_trace_frequency_per_chunk,0.15,126,18,1
179,9,online_draft_trace_frequency_per_chunk,0.15,96,14,1
179,10,online_draft_trace_frequency_per_chunk,0.15,130,19,1
179,11,online_draft_trace_frequency_per_chunk,0.15,78,11,2
179,12,online_draft_trace_frequency_per_chunk,0.15,34,5,2
179,13,online_draft_trace_frequency_per_chunk,0.15,59,8,1
179,14,online_draft_trace_frequency_per_chunk,0.15,122,18,1
179,15,online_draft_trace_frequency_per_chunk,0.15,66,9,1
179,16,online_draft_trace_frequency_per_chunk,0.15,69,10,1
179,17,online_draft_trace_frequency_per_chunk,0.15,113,16,1
180,1,online_draft_trace_frequency_per_chunk,0.15,115,17,3
180,2,online_draft_trace_frequency_per_chunk,0.15,159,23,3
180,3,online_draft_trace_frequency_per_chunk,0.15,108,16,1
180,4,online_draft_trace_frequency_per_chunk,0.15,322,48,1
180,5,online_draft_trace_frequency_per_chunk,0.15,160,24,1
180,6,online_draft_trace_frequency_per_chunk,0.15,114,17,1
180,7,online_draft_trace_frequency_per_chunk,0.15,208,31,1
180,8,online_draft_trace_frequency_per_chunk,0.15,60,9,1
180,9,online_draft_trace_frequency_per_chunk,0.15,126,18,1
180,10,online_draft_trace_frequency_per_chunk,0.15,178,26,1
180,11,online_draft_trace_frequency_per_chunk,0.15,78,11,2
180,12,online_draft_trace_frequency_per_chunk,0.15,34,5,2
180,13,online_draft_trace_frequency_per_chunk,0.15,122,18,1
180,14,online_draft_trace_frequency_per_chunk,0.15,84,12,1
180,15,online_draft_trace_frequency_per_chunk,0.15,113,16,1
180,16,online_draft_trace_frequency_per_chunk,0.15,43,6,1
180,17,online_draft_trace_frequency_per_chunk,0.15,94,14,1
183,1,online_draft_trace_frequency_per_chunk,0.15,331,49,1
183,2,online_draft_trace_frequency_per_chunk,0.15,133,19,3
183,3,online_draft_trace_frequency_per_chunk,0.15,162,24,1
183,4,online_draft_trace_frequency_per_chunk,0.15,184,27,1
183,5,online_draft_trace_frequency_per_chunk,0.15,81,12,1
183,6,online_draft_trace_frequency_per_chunk,0.15,173,25,1
183,7,online_draft_trace_frequency_per_chunk,0.15,127,19,1
183,8,online_draft_trace_frequency_per_chunk,0.15,112,16,1
183,9,online_draft_trace_frequency_per_chunk,0.15,139,20,1
183,10,online_draft_trace_frequency_per_chunk,0.15,152,22,1
183,11,online_draft_trace_frequency_per_chunk,0.15,102,15,1
183,12,online_draft_trace_frequency_per_chunk,0.15,131,19,2
183,13,online_draft_trace_frequency_per_chunk,0.15,45,6,1
183,14,online_draft_trace_frequency_per_chunk,0.15,274,41,1
183,15,online_draft_trace_frequency_per_chunk,0.15,141,21,1
183,16,online_draft_trace_frequency_per_chunk,0.15,84,12,1
183,17,online_draft_trace_frequency_per_chunk,0.15,168,25,1
183,18,online_draft_trace_frequency_per_chunk,0.15,121,18,1
183,19,online_draft_trace_frequency_per_chunk,0.15,135,20,1
186,1,online_draft_trace_frequency_per_chunk,0.15,89,13,3
186,2,online_draft_trace_frequency_per_chunk,0.15,114,17,3
186,3,online_draft_trace_frequency_per_chunk,0.15,98,14,3
186,4,online_draft_trace_frequency_per_chunk,0.15,80,12,2
186,5,online_draft_trace_frequency_per_chunk,0.15,134,20,2
186,6,online_draft_trace_frequency_per_chunk,0.15,175,26,1
186,7,online_draft_trace_frequency_per_chunk,0.15,82,12,2
186,8,online_draft_trace_frequency_per_chunk,0.15,163,24,1
186,9,online_draft_trace_frequency_per_chunk,0.15,116,17,2
186,10,online_draft_trace_frequency_per_chunk,0.15,105,15,1
186,11,online_draft_trace_frequency_per_chunk,0.15,312,46,1
186,12,online_draft_trace_frequency_per_chunk,0.15,139,20,1
186,13,online_draft_trace_frequency_per_chunk,0.15,147,22,1
188,1,online_draft_trace_frequency_per_chunk,0.15,69,10,3
188,2,online_draft_trace_frequency_per_chunk,0.15,219,32,2
188,3,online_draft_trace_frequency_per_chunk,0.15,69,10,1
188,4,online_draft_trace_frequency_per_chunk,0.15,47,7,1
188,5,online_draft_trace_frequency_per_chunk,0.15,67,10,1
188,6,online_draft_trace_frequency_per_chunk,0.15,130,19,1
188,7,online_draft_trace_frequency_per_chunk,0.15,70,10,1
188,8,online_draft_trace_frequency_per_chunk,0.15,79,11,1
188,9,online_draft_trace_frequency_per_chunk,0.15,56,8,1
188,10,online_draft_trace_frequency_per_chunk,0.15,57,8,1
188,11,online_draft_trace_frequency_per_chunk,0.15,96,14,2
188,12,online_draft_trace_frequency_per_chunk,0.15,96,14,1
188,13,online_draft_trace_frequency_per_chunk,0.15,76,11,1
188,14,online_draft_trace_frequency_per_chunk,0.15,80,12,1
188,15,online_draft_trace_frequency_per_chunk,0.15,90,13,1
188,16,online_draft_trace_frequency_per_chunk,0.15,100,15,1
188,17,online_draft_trace_frequency_per_chunk,0.15,93,13,1
188,18,online_draft_trace_frequency_per_chunk,0.15,102,15,1
191,1,online_draft_trace_frequency_per_chunk,0.15,68,10,2
191,2,online_draft_trace_frequency_per_chunk,0.15,43,6,1
191,3,online_draft_trace_frequency_per_chunk,0.15,57,8,1
191,4,online_draft_trace_frequency_per_chunk,0.15,133,19,2
191,5,online_draft_trace_frequency_per_chunk,0.15,94,14,1
191,6,online_draft_trace_frequency_per_chunk,0.15,167,25,1
191,7,online_draft_trace_frequency_per_chunk,0.15,132,19,1
191,8,online_draft_trace_frequency_per_chunk,0.15,252,37,1
191,9,online_draft_trace_frequency_per_chunk,0.15,69,10,1
191,10,online_draft_trace_frequency_per_chunk,0.15,60,9,1
191,11,online_draft_trace_frequency_per_chunk,0.15,102,15,1
191,12,online_draft_trace_frequency_per_chunk,0.15,131,19,2
191,13,online_draft_trace_frequency_per_chunk,0.15,45,6,1
191,14,online_draft_trace_frequency_per_chunk,0.15,274,41,0
191,15,online_draft_trace_frequency_per_chunk,0.15,141,21,1
191,16,online_draft_trace_frequency_per_chunk,0.15,84,12,1
191,17,online_draft_trace_frequency_per_chunk,0.15,168,25,1
191,18,online_draft_trace_frequency_per_chunk,0.15,121,18,1
191,19,online_draft_trace_frequency_per_chunk,0.15,135,20,1
