dataset,main_question,sub_question,ground_truth,old_correct,new_correct,old_f1,new_f1,old_predicted,new_predicted,old_file,new_file
2wikimqa,"Which film was released more recently, Bajo Otro Sol or Riding The California Trail?","Which film was released more recently, Bajo Otro Sol or Riding The California Trail?",Bajo Otro Sol,True,True,0.6666666666666666,0.28571428571428575,Answer: Bajo Otro Sol,1. Bajo Otro Sol was released in 1988. 2. Riding the California Trail was released in 1947. 3. Bajo Otro Sol was released more recently. Final Answer: Bajo Otro Sol,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Which film was released more recently, Dance With A Stranger or Miley Naa Miley Hum?","Which film was released more recently, Dance With A Stranger or Miley Naa Miley Hum?",Miley Naa Miley Hum,True,True,0,1.0,<think> </think> Miley Naa Miley Hum,Miley Naa Miley Hum,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Which film whose director is younger, Cuchillos De Fuego or A Woman Has Killed?","Which film whose director is younger, Cuchillos De Fuego or A Woman Has Killed?",Cuchillos De Fuego,True,False,0.9090909090909091,0,Answer: Cuchillos de fuego,A Woman Has Killed,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_100_125/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_100_125/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Which film whose director is younger, Many Tanks Mr. Atkins or Do Musafir?","Which film whose director is younger, Many Tanks Mr. Atkins or Do Musafir?",Do Musafir,True,False,0,0,"<think> </think> To determine which film's director is younger, we need to compare the birth years of the directors of ""Many Tanks Mr. Atkins"" and ""Do Musafir."" 1. **Director of ""Many Tanks Mr. Atkins""**: Roy William Neill - Roy William Neill was born on 4 September 1887. 2. **Director of ""Do Musafir""**: Devendra Goel - Devendra Goel was born on 3 March 1919. 3. **Comparison**: - Roy William Neill was born in 1887. - Devendra Goel was born in 1919. - Devendra Goel is younger than Roy William Nei","1. Determine the directors of the two films: - ""Many Tanks Mr. Atkins"" was directed by Roy William Neill. - ""Do Musafir"" was directed by Devendra Goel. 2. Find the birth years of the directors: - Roy William Neill was born on 4 September 1887. - Devendra Goel was born on 3 March 1919. 3. Calculate the ages of the directors: - Roy William Neill was 59 years old when ""Many Tanks Mr. Atkins"" was released in 1938. - Devendra Goel was 59 years old when ""Do Musafir"" was released in 1978. 4. Compare th",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_100_125/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_100_125/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Which film whose director is younger, Winter Sleepers or Poveri Milionari?","Which film whose director is younger, Winter Sleepers or Poveri Milionari?",Winter Sleepers,True,True,0,0.05405405405405406,"<think> </think> To determine which film's director is younger between *Winter Sleepers* and *Poveri Milionari*, we need to identify the directors of both films and compare their birth years. 1. **Director of *Winter Sleepers***: The film *Winter Sleepers* (1997) was directed by **Tom Tykwer**. According to the provided information, Tom Tykwer was born on **23 May 1965**. 2. **Director of *Poveri Milionari***: The film *Poveri Milionari* (1959) was directed by **Dino Risi**. According to the pro","1. Tom Tykwer, the director of Winter Sleepers, was born on 23 May 1965. 2. Dino Risi, the director of Poveri Milionari, was born on 23 December 1916. 3. Tom Tykwer is younger than Dino Risi. 4. Therefore, the film whose director is younger is Winter Sleepers.",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Which film whose director was born first, Solemn Promise or Tarzan The Magnificent?","Which film whose director was born first, Solemn Promise or Tarzan The Magnificent?",Tarzan The Magnificent,False,False,0,0,[EMPTY],"1. Determine the birth dates of the directors of the two films. - Solemn Promise: Directed by Srđan Karanović. No birth date is provided in the given text. - Tarzan The Magnificent: No specific director is mentioned in the given text. 2. Since the required information is not available in the given text, it is not possible to determine which film's director was born first.",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Which film whose director was born first, The Abduction Club or Wooden Crosses?","Which film whose director was born first, The Abduction Club or Wooden Crosses?",Wooden Crosses,True,True,0.5,0.15384615384615385,Answer: Wooden Crosses,"1. Determine the birth dates of the directors of *The Abduction Club* and *Wooden Crosses*. - *The Abduction Club* was directed by **Stefan Schwartz**, who was born on **1 May 1963**. - *Wooden Crosses* was directed by **Raymond Bernard**, who was born on **10 October 1891**. 2. Compare the birth dates. - Raymond Bernard (director of *Wooden Crosses*) was born in **1891**, while Stefan Schwartz (director of *The Abduction Club*) was born in **1963**. 3. Conclusion. - Since Raymond Bernard was bo",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Which film whose producer was born first, All-American Co-Ed or Lagu Kenangan?","Which film whose producer was born first, All-American Co-Ed or Lagu Kenangan?",All-American Co-Ed,True,False,0.20689655172413793,0,"To determine which film's producer was born first between *All-American Co-Ed* and *Lagu Kenangan*, we need to identify the birth dates of the respective producers. 1. **Lagu Kenangan**: - The film *Lagu Kenangan* was produced by **Djamaluddin Malik**. - The document does not provide Djamaluddin Malik's exact birth date, but it does state that the film was released in 1953 and was part of a series of commercially oriented films produced by Persari Film Corporation starting with *Sedap Malam* in ","1. Identify the birth dates of the producers of the two films: - The producer of *All-American Co-Ed* is not mentioned in the provided documents. - The producer of *Lagu Kenangan* is Djamaluddin Malik, but his birth date is not mentioned in the provided documents. 2. Since the documents do not provide the birth dates of the producers of either *All-American Co-Ed* or *Lagu Kenangan*, it is not possible to determine which film's producer was born first. Answer: Cannot be determined from the given",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Which magazine was established first, Rock Street Journal or De As?","Which magazine was established first, Rock Street Journal or De As?",De As,True,False,0.6666666666666666,0,Answer: De AS,1972,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_100_125/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_100_125/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Which magazine was established first, Women'S Suffrage Journal or Mostar (Magazine)?","Which magazine was established first, Women'S Suffrage Journal or Mostar (Magazine)?",Women'S Suffrage Journal,True,True,0.75,1.0,Answer: Women's Suffrage Journal,Women's Suffrage Journal,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_125_150/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Which song came out first, Joel The Lump Of Coal or Jugband Blues?","Which song came out first, Joel The Lump Of Coal or Jugband Blues?",Jugband Blues,True,False,0.8,0,Answer: Jugband Blues,1968,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who died first, Albertus Seba or Ali Dinar?","Who died first, Albertus Seba or Ali Dinar?",Albertus Seba,True,True,0,0.8,</think> Albertus Seba died first.,Albertus Seba died first.,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_175_200/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_175_200/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who died first, Erich Haenisch or William Pooley?","Who died first, Erich Haenisch or William Pooley?",William Pooley,True,True,0,1.0,<think> </think> William Pooley died first.,William Pooley,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who died first, Frederick Cleveland Morgan or Nathaniel Mclenaghan?","Who died first, Frederick Cleveland Morgan or Nathaniel Mclenaghan?",Nathaniel Mclenaghan,True,True,0.23076923076923078,0.8571428571428571,"Frederick Cleveland Morgan died on October 3, 1962, while Nathaniel McLenaghan died on September 26, 1912. Therefore, Nathaniel McLenaghan died first.",Nathaniel McLenaghan died first.,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_100_125/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_100_125/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who is Archibald Acheson, 4Th Earl Of Gosford's paternal grandfather?","Who is Archibald Acheson, 4Th Earl Of Gosford's paternal grandfather?","Archibald Acheson, 2nd Earl of Gosford",False,False,0.7142857142857143,0.7407407407407408,"Answer: Arthur Acheson, 1st Earl of Gosford","Arthur Acheson, 1st Earl of Gosford",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who is Charles Willoughby, 10Th Baron Willoughby Of Parham's paternal grandmother?","Who is Charles Willoughby, 10Th Baron Willoughby Of Parham's paternal grandmother?",Lady Frances Manners,False,False,0,0,"Charles Willoughby, 10th Baron Willoughby of Parham, was the son of William Willoughby, 6th Baron Willoughby of Parham, and Anne Carey. His paternal grandmother would be the mother of William Willoughby, 6th Baron Willoughby of Parham. William Willoughby, 6th Baron Willoughby of Parham, was the son of George Willoughby, 5th Baron Willoughby of Parham, and Anne's mother is not directly mentioned in the provided documents. However, the documents do mention that Charles Willoughby, 2nd Baron Willou","1. Charles Willoughby, 10th Baron Willoughby of Parham, is the son of William Willoughby, 6th Baron Willoughby of Parham. 2. William Willoughby, 6th Baron Willoughby of Parham, is the son of Anne Carey and William Willoughby. 3. Charles Willoughby's paternal grandmother is Anne Carey.",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is Gisela Of Hungary's father-in-law?,Who is Gisela Of Hungary's father-in-law?,Géza,False,False,0,0,Answer: Stephen I of Hungary,Stephen I of Hungary,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is Helmichis's father-in-law?,Who is Helmichis's father-in-law?,Cunimund,True,True,0.8571428571428571,1.0,Answer: Cunimund,Cunimund,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_0_25/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_0_25/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who is Henri Ii, Duke Of Nemours's paternal grandfather?","Who is Henri Ii, Duke Of Nemours's paternal grandfather?",Jacques,True,True,0.33333333333333337,0,Answer: Jacques of Savoy,"1. Henri II, Duke of Nemours is mentioned in the document as the son of Henri de Savoie, 4th Duc de Nemours. 2. The document titled ""Jacques, Duke of Nemours Part 1"" states that Jacques de Savoie, duc de Nemours was the father of Henri de Savoie, 4th Duc de Nemours. 3. Therefore, Henri II, Duke of Nemours's paternal grandfather is Jacques de Savoie, duc de Nemours.",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is Isabella Of Bourbon's paternal grandfather?,Who is Isabella Of Bourbon's paternal grandfather?,"John I, Duke of Bourbon",False,False,0.888888888888889,0.888888888888889,"Answer: Peter I, Duke of Bourbon","Peter I, Duke of Bourbon",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is Marcus Annius Libo's aunt?,Who is Marcus Annius Libo's aunt?,Vibia Sabina,False,False,0,0.25,</think> Marcus Annius Libo's aunt is Empress Faustina the Elder.,Empress Faustina the Elder,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_25_50/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who is Maurice De Berkeley, 4Th Baron Berkeley's maternal grandfather?","Who is Maurice De Berkeley, 4Th Baron Berkeley's maternal grandfather?","Roger Mortimer, 1st Earl of March",False,False,0,0.06451612903225806,<think> </think> Answer: Thomas de Berkeley,"Maurice de Berkeley, 4th Baron Berkeley's maternal grandfather is Sir Andrew Riccard.",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_175_200/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_175_200/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is Pyotr Karatygin's sibling-in-law?,Who is Pyotr Karatygin's sibling-in-law?,Alexandra Kolosova,False,False,0,0,Pyotr Karatygin's sibling-in-law is Vasily Karatygin.,Bishop Hamilton Verschoyle,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who is Renaud Ii, Count Of Soissons's uncle?","Who is Renaud Ii, Count Of Soissons's uncle?","Guy II, Count of Soissons",False,False,0,0,"<think> </think> Renaud II, Count of Soissons's uncle is Nocher II, Count of Soissons.",Nocher II,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_0_25/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_0_25/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who is Sir William Gore, 3Rd Baronet's paternal grandfather?","Who is Sir William Gore, 3Rd Baronet's paternal grandfather?","Sir Paul Gore, 1st Baronet",False,True,0,1.0,"<think> </think> Sir Paul Gore, 1st Baronet","Sir Paul Gore, 1st Baronet",MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is Sobe (Sister Of Saint Anne)'s grandchild?,Who is Sobe (Sister Of Saint Anne)'s grandchild?,John the Baptist,False,False,0,0,"Answer: Mary, the mother of Christ.",Elizabeth,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_0_25/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_0_25/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the child of the director of film The Trouble With Cali?,Who is the child of the director of film The Trouble With Cali?,Mira Sorvino,True,True,0.6666666666666665,1.0,Answer: Mira Sorvino,Mira Sorvino,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_100_125/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_100_125/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the father of the director of film A No-Hit No-Run Summer?,Who is the father of the director of film A No-Hit No-Run Summer?,Félix Leclerc,False,False,0,0.6666666666666665,Answer: Jesse Burkett,Francis Leclerc,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_150_175/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the father-in-law of Duke William Of Mecklenburg-Schwerin?,Who is the father-in-law of Duke William Of Mecklenburg-Schwerin?,Prince Albert of Prussia,False,False,0,0,<think> </think> Answer: Prince Frederick William III of Prussia,Ludwig von Westphalen,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the father-in-law of Hong Ra-Hee?,Who is the father-in-law of Hong Ra-Hee?,Lee Byung-chul,False,False,0,0,</think> Lee Kun-hee,Hong Jin-ki,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_75_100/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,"Who is the maternal grandfather of Marie Louise, Duchess Of Parma?","Who is the maternal grandfather of Marie Louise, Duchess Of Parma?",Ferdinand I of the Two Sicilies,False,False,0.02702702702702702,0.15384615384615383,"The maternal grandfather of Marie Louise, Duchess of Parma, is not directly mentioned in the provided documents. However, based on the information given in the document about Pauline Auzou, which mentions ""Marie Louise, Duchess of Parma,"" and the document about Maria d'Este, who was a Duchess of Parma and married to Ranuccio II Farnese, it can be inferred that the question is referring to Maria d'Este. Maria d'Este's mother was Maria Caterina Farnese. Therefore, the maternal grandfather of Maria",Ranuccio I Farnese,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_175_200/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_175_200/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
2wikimqa,Who is the mother of the director of film Atomised (Film)?,Who is the mother of the director of film Atomised (Film)?,Gisela Elsner,True,False,0.11764705882352941,0,"The film *Atomised* (2006) was directed by **Oskar Roehler**. According to the provided information, Oskar Roehler was born to **Gisela Elsner and Klaus Roehler**. Therefore, the mother of the director of *Atomised* is **Gisela Elsner**. Answer: Gisela Elsner",Kekuʻiapoiwa II,MOTIVATION_EXPERIMENTS/cross_dataset_offline_generalization/results/full_rate1/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/FusionRAG_global_topk10_bge/rate_1.0_revert_rope.csv,/mnt/qjhs-sh-lab-04/lpl/hming/qwen3_attention_alpha_rate1_same_pipeline/full_rate1_draft_layout/2wikimqa/seg_50_75/Qwen3-32B/2wikimqa/DraftModel_global_topk10_bge/rate_1.0_draft_Qwen2.5-3B-Instruct_revert_rope.csv
