source,kind,layer,rank,original_gap,delta_recovery_error,final_kv_error,delta_cosine,explained_variance
raw,k,32,4,0.11756537882036408,0.8042132477338778,0.09454763512218864,0.5943408552079594,0.35324105216932855
raw,k,32,8,0.11756537882036408,0.7481606296630952,0.0879577878448239,0.6635176502717324,0.440255672222121
raw,k,32,16,0.11756537882036408,0.6864520140905064,0.08070299107855228,0.7271751043256963,0.5287836323510873
raw,k,32,32,0.11756537882036408,0.6120425148621614,0.07195501011393832,0.7908248605103414,0.6254039600012009
raw,k,32,64,0.11756537882036408,0.5191846319465744,0.06103813793251032,0.8546621074731815,0.7304473179505001
raw,k,32,128,0.11756537882036408,0.4098873913521557,0.048188566438007,0.9121361337051201,0.8319923264105248
raw,k,33,1,0.17287447751674062,0.9258249311167162,0.16005150123877468,0.37795263846509647,0.14284819692272793
raw,k,33,2,0.17287447751674062,0.8913308915632336,0.15408836217352462,0.45335332991507954,0.20552924174509096
raw,k,33,4,0.17287447751674062,0.8374834313842421,0.14477951062947794,0.5464627179935293,0.29862150215687555
raw,k,33,8,0.17287447751674062,0.7834127437001905,0.13543206874712668,0.6215017884190999,0.38626447300813954
raw,k,33,16,0.17287447751674062,0.7244839789478843,0.12524478932986483,0.6892916394733375,0.4751229642478415
raw,k,33,32,0.17287447751674062,0.6482573998055173,0.11206715928773966,0.7614212655274277,0.5797623435973895
raw,k,33,64,0.17287447751674062,0.550982314123126,0.09525077967500009,0.8345169198545497,0.6964184895235248
raw,k,33,128,0.17287447751674062,0.43595993205597494,0.0753663454724104,0.8999660758282779,0.8099389376417497
raw,k,34,1,0.1149988432235288,0.8944961055154105,0.10286601740222376,0.4470757399118899,0.19987671721776384
raw,k,34,2,0.1149988432235288,0.8597376200528108,0.09886883178182296,0.5107359637483234,0.2608512246659287
raw,k,34,4,0.1149988432235288,0.803234273600869,0.09237101230159137,0.5956632452257604,0.3548147017128844
raw,k,34,8,0.1149988432235288,0.7486911480312753,0.08609861595529242,0.6629189730725852,0.4394615648596109
raw,k,34,16,0.1149988432235288,0.6897689810867044,0.07932263491644312,0.7240295247644323,0.5242187527306097
raw,k,34,32,0.1149988432235288,0.6176299698596821,0.0710267320740464,0.7864688298534966,0.6185332203311282
raw,k,34,64,0.1149988432235288,0.5246809722421213,0.06033770486924037,0.8512989353729172,0.7247098773670624
raw,k,34,128,0.1149988432235288,0.41313657638178414,0.047510228377234225,0.910669077796945,0.8293181692555383
raw,k,35,1,0.2046548096162027,0.8921625545639301,0.18258535775098617,0.45171448530455877,0.20404597623396242
raw,k,35,2,0.2046548096162027,0.8574606461006039,0.17548344528110524,0.5145495509557216,0.26476124038873483
raw,k,35,4,0.2046548096162027,0.8008217850143575,0.16389202994862095,0.5989027205201344,0.3586844686464182
raw,k,35,8,0.2046548096162027,0.7414742548914001,0.15174627247011524,0.6709813181700688,0.4502159293332431
raw,k,35,16,0.2046548096162027,0.6840355895836759,0.13999117335695416,0.7294486357399764,0.5320953121829128
raw,k,35,32,0.2046548096162027,0.61221528011961,0.125292801597009,0.790691122239315,0.6251924507880674
raw,k,35,64,0.2046548096162027,0.5191053784357712,0.10623741239451959,0.85471024685507,0.7305296060790548
raw,k,35,128,0.2046548096162027,0.4079137919197737,0.08348151942516462,0.9130204479427783,0.8336063383616316
raw,k,36,1,0.2911972019323881,0.893584050530518,0.26020917520589654,0.4488959173767038,0.2015075446374725
raw,k,36,2,0.2911972019323881,0.8524951097091115,0.24824419060833747,0.5227351986637688,0.2732520879220499
raw,k,36,4,0.2911972019323881,0.7907904017468631,0.23027595230367562,0.6120870367072274,0.37465054050503477
raw,k,36,8,0.2911972019323881,0.7317626019708913,0.21308722217268736,0.6815596044050667,0.46452349435679097
raw,k,36,16,0.2911972019323881,0.6672089038309034,0.19428936589993487,0.7448706455813414,0.5548322786487643
raw,k,36,32,0.2911972019323881,0.5848518474906225,0.17030722153425704,0.8111401336925733,0.6579483164868056
raw,k,36,64,0.2911972019323881,0.4828273691260776,0.1405979789058901,0.8757155540601014,0.7668777316227904
raw,k,36,128,0.2911972019323881,0.36921805083918663,0.10751526330730136,0.9293427951700662,0.8636780309345118
raw,k,37,1,0.2908161781809505,0.8869626807297204,0.25794309699894785,0.4618411014545458,0.21329720299274807
raw,k,37,2,0.2908161781809505,0.8424868665272692,0.245008810691105,0.5387168827214005,0.29021587972906315
raw,k,37,4,0.2908161781809505,0.768484817835274,0.22348781771293832,0.6398680213580655,0.4094310847566858
raw,k,37,8,0.2908161781809505,0.7077319009879887,0.20581988662206574,0.7064811082569213,0.49911555632392784
raw,k,37,16,0.2908161781809505,0.64288498523935,0.18696135441722453,0.7659627247809131,0.5866988957538007
raw,k,37,32,0.2908161781809505,0.5647925774835498,0.16425081884873433,0.8252329031367377,0.6810093444194883
raw,k,37,64,0.2908161781809505,0.47061235998390893,0.1368616879352381,0.8823400742516321,0.7785240066303757
raw,k,37,128,0.2908161781809505,0.36367336437048076,0.10576209793243145,0.9315265342691295,0.8677416840474556
raw,k,38,1,0.2758551276414652,0.8996933239013464,0.24818501670298002,0.43652253427211185,0.19055192292734704
raw,k,38,2,0.2758551276414652,0.8522279785681992,0.23509145780755847,0.5231705960253892,0.273707472545561
raw,k,38,4,0.2758551276414652,0.7881385035953139,0.21741204750843873,0.6154979278198581,0.3788376991505393
raw,k,38,8,0.2758551276414652,0.7284649400254509,0.20095078901305308,0.6850830833947924,0.46933883115371605
raw,k,38,16,0.2758551276414652,0.6603552830766602,0.182162390901828,0.7509533275195895,0.5639309001127439
raw,k,38,32,0.2758551276414652,0.5795789121970922,0.15987981480243046,0.8149161211661206,0.6640882845364352
raw,k,38,64,0.2758551276414652,0.47964535409645,0.132312630376912,0.8774624403891549,0.7699403342936911
raw,k,38,128,0.2758551276414652,0.36705462129459426,0.10125389940860997,0.9301993899085733,0.865270904986282
raw,k,39,1,0.27896054432603423,0.9073219894950885,0.2531070360685302,0.42043644868002894,0.17676680737867462
raw,k,39,2,0.27896054432603423,0.8539194503187113,0.23820983467149565,0.5204052001732784,0.27082157236739
raw,k,39,4,0.27896054432603423,0.7873313852334608,0.2196343917896968,0.6165300396788138,0.3801092898263597
raw,k,39,8,0.27896054432603423,0.7209904476976285,0.2011278877436016,0.692945000940748,0.48017277432877314
raw,k,39,16,0.27896054432603423,0.6539359911100132,0.182422340034434,0.7565498790766969,0.5723677195309647
raw,k,39,32,0.27896054432603423,0.5723753813326086,0.1596701479353659,0.8199917212047637,0.6723864228443509
raw,k,39,64,0.27896054432603423,0.4763975490700988,0.13289611960418338,0.8792299899571231,0.7730453752400028
raw,k,39,128,0.27896054432603423,0.3677130613755912,0.10257743575712736,0.9299393015104753,0.8647871044937907
raw,k,40,1,0.26227899471146715,0.9076614617056736,0.23806053571450492,0.41970307472583523,0.17615067093432002
raw,k,40,2,0.26227899471146715,0.8532162131762857,0.2237806906634011,0.5215573732324364,0.2720220935731191
raw,k,40,4,0.26227899471146715,0.7832544023651468,0.2054311772556617,0.6217013279506621,0.3865125411756168
raw,k,40,8,0.26227899471146715,0.7177734361551662,0.18825689526537245,0.6962767369013599,0.4848012943500056
raw,k,40,16,0.26227899471146715,0.6512827685979302,0.17081778982076623,0.7588351305306146,0.5758307553274149
raw,k,40,32,0.26227899471146715,0.5696641082900061,0.14941092964550717,0.8218776087265988,0.6754828037261521
raw,k,40,64,0.26227899471146715,0.47618787465812723,0.12489407705912373,0.8793435665475559,0.7732451080285757
raw,k,40,128,0.26227899471146715,0.3700223063103764,0.09704907851990409,0.9290228699191156,0.86308349283275
raw,k,41,1,0.3438788885283985,0.891603751267463,0.30660370699360584,0.4528164647247138,0.20504275072578798
raw,k,41,2,0.3438788885283985,0.8365203202433578,0.28766167795670583,0.5479359030214667,0.3002337538199501
raw,k,41,4,0.3438788885283985,0.7748416594534008,0.2664516886383353,0.6321553628464289,0.3996204027755002
raw,k,41,8,0.3438788885283985,0.7079109282550992,0.24343562318547035,0.7063017185714642,0.4988621176570038
raw,k,41,16,0.3438788885283985,0.637673271124656,0.2192823757186148,0.7703069513467868,0.593372799293181
raw,k,41,32,0.3438788885283985,0.5525462522016962,0.19000899106765146,0.8334822368700244,0.6946926391778595
raw,k,41,64,0.3438788885283985,0.4572700803043947,0.15724552697236677,0.8893278774773747,0.7909040736584124
raw,k,41,128,0.3438788885283985,0.3506399761908465,0.12057768528613243,0.9365103347517755,0.8770516070968826
raw,k,42,1,0.4242120031833633,0.8798919230756016,0.3732607152727628,0.4751738668175256,0.22579020370631958
raw,k,42,2,0.4242120031833633,0.8387064878935071,0.35578935931218786,0.544583719151921,0.29657142716533846
raw,k,42,4,0.4242120031833633,0.7705607207604466,0.32688110692820527,0.6373665943718271,0.4062361756211411
raw,k,42,8,0.4242120031833633,0.7023621472485032,0.2979504534444559,0.7118197904754208,0.5066874141124719
raw,k,42,16,0.4242120031833633,0.629744345126482,0.2671451101395002,0.7768024586606419,0.6034220597812183
raw,k,42,32,0.4242120031833633,0.5446945150611505,0.23106595135708133,0.8386345361731163,0.703307885262298
raw,k,42,64,0.4242120031833633,0.4480821337685676,0.1900818195566398,0.8939923944852146,0.7992224013974075
raw,k,42,128,0.4242120031833633,0.3429246182911619,0.145472739266184,0.9393629256947822,0.8824027061698609
raw,k,43,1,0.4243507712723338,0.8896342165605283,0.37751696594771866,0.45667380122439144,0.20855096072473497
raw,k,43,2,0.4243507712723338,0.8460627518978274,0.3590273813126363,0.5330833141743186,0.28417781985107526
raw,k,43,4,0.4243507712723338,0.7798386003654395,0.3309251115330116,0.6259806365855676,0.39185175738007244
raw,k,43,8,0.4243507712723338,0.7041021730491109,0.29878630018791646,0.710098676176431,0.5042401299075198
raw,k,43,16,0.4243507712723338,0.6285413721621006,0.2667220160535584,0.7777761525532805,0.6049357434805838
raw,k,43,32,0.4243507712723338,0.5470670971886054,0.23214834462970152,0.8370887594357201,0.700717591173633
raw,k,43,64,0.4243507712723338,0.4565601334092553,0.1937416447444171,0.8896925562132815,0.791552844581323
raw,k,43,128,0.4243507712723338,0.35748298173428567,0.15169817901567775,0.9339196527380524,0.8722059177703644
raw,k,44,1,0.39885595130418827,0.8966320046325008,0.35762701117747747,0.44277652181287014,0.19605104826870307
raw,k,44,2,0.39885595130418827,0.8503483504428828,0.3391665002558433,0.5262201848077173,0.27690768289906814
raw,k,44,4,0.39885595130418827,0.7812392747139271,0.3116019341122175,0.6242316842683149,0.3896651956444571
raw,k,44,8,0.39885595130418827,0.7199183214763744,0.2871437069737737,0.6940587946295614,0.4817176104026397
raw,k,44,16,0.39885595130418827,0.6456784410143726,0.2575326888273928,0.7636094229442493,0.5830993508092494
raw,k,44,32,0.39885595130418827,0.5674165872973405,0.2263174827122567,0.8234308814101154,0.6780384164598396
raw,k,44,64,0.39885595130418827,0.4800226063076085,0.19145987328633704,0.8772561184931403,0.7695782974336507
raw,k,44,128,0.39885595130418827,0.3797694800807446,0.15147331725390237,0.9250811542773969,0.8557751419992009
raw,k,45,1,0.4998541030951495,0.836154842865237,0.41795542902906874,0.5484934628170246,0.3008450787530108
raw,k,45,2,0.4998541030951495,0.7842244901864841,0.39199782916741593,0.6204771945782932,0.3849919489917491
raw,k,45,4,0.4998541030951495,0.7097851650133552,0.3547890270479934,0.7044182135116639,0.49620501952696405
raw,k,45,8,0.4998541030951495,0.6139201100930144,0.3068704860026192,0.7893681640548857,0.623102098423381
raw,k,45,16,0.4998541030951495,0.5279288757158792,0.2638874146689915,0.8492885859266965,0.7212911021853677
raw,k,45,32,0.4998541030951495,0.44923445300158554,0.22455168458454763,0.893413905329644,0.7981884062363662
raw,k,45,64,0.4998541030951495,0.37172076557416334,0.18580614987791574,0.9283445871232071,0.8618236724409579
raw,k,45,128,0.4998541030951495,0.29146487990582143,0.14568991612905985,0.9565815301277174,0.9150482237814851
raw,k,46,1,0.46148674959337815,0.888862692509242,0.41019835480090844,0.4581736721650653,0.20992311386522075
raw,k,46,2,0.46148674959337815,0.8558632335343533,0.39496954174024707,0.5172022094733556,0.26749812548412083
raw,k,46,4,0.46148674959337815,0.7985410011023342,0.3685160910157584,0.6019404202730382,0.3623322695584818
raw,k,46,8,0.46148674959337815,0.7222459805290682,0.333306949961242,0.6916362798535115,0.47836074360960495
raw,k,46,16,0.46148674959337815,0.6440849494852131,0.2972366697999462,0.7649539710640311,0.5851545778466305
raw,k,46,32,0.46148674959337815,0.5644729518767615,0.2604967877949861,0.8254515652656643,0.6813702865995352
raw,k,46,64,0.46148674959337815,0.473461731129673,0.21849631535588673,0.8808143897301481,0.7758339891556932
raw,k,46,128,0.46148674959337815,0.3739037267822114,0.1725516155335733,0.9274675213172553,0.8601960030983734
raw,k,47,1,0.4988801501870883,0.8500331931389301,0.42406468705715966,0.5267291244672487,0.2774435705620344
raw,k,47,2,0.4988801501870883,0.8099756624281997,0.40408078012006665,0.5864634909983732,0.343939426273999
raw,k,47,4,0.4988801501870883,0.7427239015538102,0.37053021155470506,0.6695977942471779,0.448361206060686
raw,k,47,8,0.4988801501870883,0.6536770450657379,0.32610650241624745,0.7567736258314802,0.5727063207541253
raw,k,47,16,0.4988801501870883,0.5831426670361327,0.2909183013114851,0.812369761796921,0.6599446298819861
raw,k,47,32,0.4988801501870883,0.5113718719188561,0.25511327626433145,0.8593595339613129,0.738498808610205
raw,k,47,64,0.4988801501870883,0.43034621272708146,0.21469118323773106,0.9026639115371,0.8148021371914576
raw,k,47,128,0.4988801501870883,0.34104404039867847,0.17014010209450414,0.9400473192922495,0.8836889625085446
raw,k,48,1,0.5565182806782424,0.842153181376988,0.46867364056763344,0.5392383694588301,0.29077801909661777
raw,k,48,2,0.5565182806782424,0.7975574443644691,0.44385529767984727,0.6032430048817945,0.3639021229388168
raw,k,48,4,0.5565182806782424,0.7236697789942665,0.40273546118469283,0.6901463982159071,0.4763020509703894
raw,k,48,8,0.5565182806782424,0.6226086765661497,0.34649311021794954,0.7825333448898824,0.6123584358645475
raw,k,48,16,0.5565182806782424,0.5393052134531965,0.3001332101517854,0.8421103768166036,0.7091498867422021
raw,k,48,32,0.5565182806782424,0.4574578351698368,0.2545836479115084,0.8892313135746662,0.7907323290417264
raw,k,48,64,0.5565182806782424,0.37802856220361836,0.2103798054848257,0.9257939328804575,0.857094406158265
raw,k,48,128,0.5565182806782424,0.2961641847220724,0.16482078288000113,0.9551370455007544,0.9122867756879102
raw,k,49,1,0.3343848013147397,0.8701193961838201,0.29095470141302787,0.492840984887321,0.24289223638470453
raw,k,49,2,0.3343848013147397,0.822136828705413,0.2749100601201897,0.5692899392104224,0.3240910348862064
raw,k,49,4,0.3343848013147397,0.7633323828153707,0.25524674716482454,0.6460059390945321,0.4173236733454083
raw,k,49,8,0.3343848013147397,0.6789410679865984,0.22702757412311583,0.7341927718257769,0.5390390262012172
raw,k,49,16,0.3343848013147397,0.5972485446761004,0.19971083594703523,0.8020562174076579,0.6432941758822801
raw,k,49,32,0.3343848013147397,0.5184977135438027,0.17337775492549126,0.8550790145067582,0.7311601210498487
raw,k,49,64,0.3343848013147397,0.4401477795438882,0.14717872781190688,0.8979253488807323,0.8062699321625848
raw,k,49,128,0.3343848013147397,0.35493160260738527,0.11868373341819265,0.9348922705159954,0.8740235574705532
raw,k,50,1,0.5026429617079994,0.8660304508424131,0.4353041107407445,0.49999125813726647,0.24999125821368662
raw,k,50,2,0.5026429617079994,0.8253955851155735,0.4148792814831989,0.5645548051976177,0.31872212807172
raw,k,50,4,0.5026429617079994,0.7615958584034953,0.382810797892479,0.6480522729399559,0.4199717484626431
raw,k,50,8,0.5026429617079994,0.6750508907124342,0.3393095790113209,0.7377711670622195,0.5443062949483493
raw,k,50,16,0.5026429617079994,0.591734433865062,0.29743114838254103,0.8061329665622133,0.6498503597783946
raw,k,50,32,0.5026429617079994,0.5130626124274664,0.2578873110521851,0.858351184381488,0.7367667557291033
raw,k,50,64,0.5026429617079994,0.4325634176159053,0.2174249573569928,0.9016035102751364,0.8128888897404479
raw,k,50,128,0.5026429617079994,0.3453336143304583,0.17357951068438957,0.9384799916958605,0.8807446948134623
raw,k,51,1,0.41675486024618213,0.8552263809876447,0.356419750887354,0.518254606600632,0.26858783726277585
raw,k,51,2,0.41675486024618213,0.8212895195911615,0.3422763989588686,0.5705116344209986,0.32548352500971917
raw,k,51,4,0.41675486024618213,0.7664588081373667,0.31942543346974356,0.6422934651922338,0.4125408954286473
raw,k,51,8,0.41675486024618213,0.6872116787045215,0.2863988071180471,0.7264572311238381,0.5277401086521135
raw,k,51,16,0.41675486024618213,0.6065158919117094,0.25276844577075297,0.7950713633747247,0.6321384728585436
