source,kind,layer,head,relative_l2,energy
preprocess,v,55,6,1.309011697769165,0.0196396317332983
preprocess,v,55,7,0.13267895579338074,0.0002266943920403719
preprocess,v,56,0,0.6628729104995728,0.007972992025315762
preprocess,v,56,1,0.8925842642784119,0.0064174709841609
preprocess,v,56,2,0.1781497746706009,0.0010819227900356054
preprocess,v,56,3,0.2577992379665375,0.001140368403866887
preprocess,v,56,4,0.36777275800704956,0.0010461141355335712
preprocess,v,56,5,1.2247447967529297,0.022768637165427208
preprocess,v,56,6,1.4113410711288452,0.019738968461751938
preprocess,v,56,7,0.11160947382450104,0.00016070736455731094
preprocess,v,57,0,0.6605732440948486,0.01000186987221241
preprocess,v,57,1,0.919420599937439,0.005061575677245855
preprocess,v,57,2,0.18080060184001923,0.0010305066825821996
preprocess,v,57,3,0.21244394779205322,0.0009550423128530383
preprocess,v,57,4,0.3142525553703308,0.0006995695293880999
preprocess,v,57,5,1.2211650609970093,0.025280622765421867
preprocess,v,57,6,1.478598952293396,0.024871645495295525
preprocess,v,57,7,0.08789984881877899,0.0001270334469154477
preprocess,v,58,0,0.6342769265174866,0.008397839963436127
preprocess,v,58,1,0.9249487519264221,0.005282226484268904
preprocess,v,58,2,0.17744779586791992,0.0010465281084179878
preprocess,v,58,3,0.2344197779893875,0.0009997148299589753
preprocess,v,58,4,0.31907686591148376,0.0007776178536005318
preprocess,v,58,5,1.2094216346740723,0.026279326528310776
preprocess,v,58,6,1.6470847129821777,0.02316686511039734
preprocess,v,58,7,0.09255274385213852,0.00011467272270238027
preprocess,v,59,0,0.5589558482170105,0.007419976405799389
preprocess,v,59,1,0.9211931228637695,0.004214244894683361
preprocess,v,59,2,0.16724523901939392,0.001073026447556913
preprocess,v,59,3,0.1990867555141449,0.0008225851343013346
preprocess,v,59,4,0.38597220182418823,0.0006998610333539546
preprocess,v,59,5,1.1756956577301025,0.026186492294073105
preprocess,v,59,6,1.8716349601745605,0.02894768677651882
preprocess,v,59,7,0.07695057988166809,9.441354632144794e-05
preprocess,v,60,0,0.7789117097854614,0.007243709173053503
preprocess,v,60,1,0.9648940563201904,0.0055788555182516575
preprocess,v,60,2,0.23263989388942719,0.0012884169118478894
preprocess,v,60,3,0.3500349521636963,0.001556177157908678
preprocess,v,60,4,0.37240198254585266,0.001126022543758154
preprocess,v,60,5,1.1787573099136353,0.016500230878591537
preprocess,v,60,6,1.3788915872573853,0.02008667029440403
preprocess,v,60,7,0.09645955264568329,0.00015614974836353213
preprocess,v,61,0,0.6126471757888794,0.0066566127352416515
preprocess,v,61,1,0.9505508542060852,0.004822964314371347
preprocess,v,61,2,0.18717502057552338,0.001239086501300335
preprocess,v,61,3,0.2527337074279785,0.00115820555947721
preprocess,v,61,4,0.3043973445892334,0.0009341074037365615
preprocess,v,61,5,1.1561199426651,0.020181622356176376
preprocess,v,61,6,1.592900037765503,0.024968735873699188
preprocess,v,61,7,0.08503851294517517,0.00016222475096583366
preprocess,v,62,0,0.7137740254402161,0.006491697859019041
preprocess,v,62,1,0.9381744265556335,0.005351053085178137
preprocess,v,62,2,0.2598779499530792,0.0014816370094195008
preprocess,v,62,3,0.3561829924583435,0.001372726634144783
preprocess,v,62,4,0.284963458776474,0.00108325423207134
preprocess,v,62,5,1.1834086179733276,0.018852446228265762
preprocess,v,62,6,1.4476981163024902,0.021867282688617706
preprocess,v,62,7,0.09578581899404526,0.00025168032152578235
preprocess,v,63,0,0.8702890872955322,0.007532103918492794
preprocess,v,63,1,0.8385798931121826,0.006624896079301834
preprocess,v,63,2,0.3195127546787262,0.0016709251794964075
preprocess,v,63,3,0.38606753945350647,0.0013678660616278648
preprocess,v,63,4,0.3221072256565094,0.001638065092265606
preprocess,v,63,5,0.8613211512565613,0.018538793548941612
preprocess,v,63,6,0.8851926922798157,0.018641019240021706
preprocess,v,63,7,0.12772080302238464,0.0004032328142784536
