base_method,example_id,sub_q_idx,chunk_order,chunk_id,chunk_len,residual_count,residual_frac
freq,54,1,1,2,110,1,0.008
freq,54,1,5,14,83,1,0.008
freq,54,1,2,11,71,9,0.072
freq,105,0,1,1,264,11,0.05945945945945946
freq,105,0,9,9,260,75,0.40540540540540543
freq,105,0,3,3,171,10,0.05405405405405406
freq,105,0,10,10,35,35,0.1891891891891892
freq,105,0,6,6,248,7,0.03783783783783784
freq,105,0,4,4,167,7,0.03783783783783784
freq,105,0,2,2,335,2,0.010810810810810811
freq,105,0,0,0,228,20,0.10810810810810811
freq,105,0,8,8,201,3,0.016216216216216217
freq,105,0,5,5,314,14,0.07567567567567568
freq,105,0,7,7,222,1,0.005405405405405406
freq,36,1,11,1,77,45,0.3103448275862069
freq,36,1,12,11,29,29,0.2
freq,36,1,3,12,297,5,0.034482758620689655
freq,36,1,4,13,69,4,0.027586206896551724
freq,36,1,10,19,382,5,0.034482758620689655
freq,36,1,2,1,99,13,0.0896551724137931
freq,36,1,6,15,65,5,0.034482758620689655
freq,36,1,0,0,77,39,0.2689655172413793
freq,81,0,9,9,105,15,0.15789473684210525
freq,81,0,10,10,34,34,0.35789473684210527
freq,81,0,6,6,122,1,0.010526315789473684
freq,81,0,3,3,138,13,0.1368421052631579
freq,81,0,4,4,186,2,0.021052631578947368
freq,81,0,0,0,41,13,0.1368421052631579
freq,81,0,1,1,147,10,0.10526315789473684
freq,81,0,8,8,131,6,0.06315789473684211
freq,81,0,2,2,150,1,0.010526315789473684
freq,55,0,2,2,147,17,0.16666666666666666
freq,55,0,7,7,135,9,0.08823529411764706
freq,55,0,10,10,128,10,0.09803921568627451
freq,55,0,3,3,76,9,0.08823529411764706
freq,55,0,11,1,37,37,0.3627450980392157
freq,55,0,4,4,51,9,0.08823529411764706
freq,55,0,5,5,158,6,0.058823529411764705
freq,55,0,0,0,128,5,0.049019607843137254
freq,9,0,1,1,152,25,0.16447368421052633
freq,9,0,3,3,212,6,0.039473684210526314
freq,9,0,9,9,126,38,0.25
freq,9,0,2,2,321,18,0.11842105263157894
freq,9,0,4,4,228,1,0.006578947368421052
freq,9,0,10,10,29,29,0.19078947368421054
freq,9,0,0,0,205,31,0.20394736842105263
freq,9,0,5,5,154,2,0.013157894736842105
freq,9,0,8,8,196,2,0.013157894736842105
freq,37,0,2,2,54,3,0.02564102564102564
freq,37,0,3,3,106,5,0.042735042735042736
freq,37,0,8,8,169,8,0.06837606837606838
freq,37,0,0,0,109,43,0.36752136752136755
freq,37,0,10,10,32,32,0.27350427350427353
freq,37,0,9,9,45,18,0.15384615384615385
freq,37,0,1,1,100,8,0.06837606837606838
freq,156,0,1,1,161,13,0.18840579710144928
freq,156,0,0,0,51,10,0.14492753623188406
freq,156,0,9,9,241,5,0.07246376811594203
freq,156,0,10,10,26,26,0.37681159420289856
freq,156,0,6,6,95,3,0.043478260869565216
freq,156,0,8,8,127,3,0.043478260869565216
freq,156,0,3,3,55,2,0.028985507246376812
freq,156,0,5,5,78,3,0.043478260869565216
freq,156,0,2,2,100,4,0.057971014492753624
freq,128,0,1,1,123,26,0.19402985074626866
freq,128,0,12,2,30,30,0.22388059701492538
freq,128,0,3,3,130,4,0.029850746268656716
freq,128,0,10,10,72,10,0.07462686567164178
freq,128,0,11,1,123,47,0.35074626865671643
freq,128,0,0,0,72,4,0.029850746268656716
freq,128,0,7,7,122,1,0.007462686567164179
freq,128,0,4,4,102,1,0.007462686567164179
freq,128,0,5,5,252,5,0.03731343283582089
freq,128,0,2,2,207,6,0.04477611940298507
freq,105,1,11,1,335,27,0.10227272727272728
freq,105,1,12,3,201,49,0.1856060606060606
freq,105,1,1,6,335,19,0.07196969696969698
freq,105,1,13,9,39,39,0.14772727272727273
freq,105,1,0,0,314,61,0.23106060606060605
freq,105,1,8,4,228,4,0.015151515151515152
freq,105,1,5,7,100,18,0.06818181818181818
freq,105,1,3,9,222,11,0.041666666666666664
freq,105,1,10,13,228,5,0.01893939393939394
freq,105,1,6,11,185,6,0.022727272727272728
freq,105,1,9,1,311,7,0.026515151515151516
freq,105,1,4,8,248,11,0.041666666666666664
freq,105,1,7,12,171,7,0.026515151515151516
freq,9,1,1,11,162,14,0.06167400881057269
freq,9,1,10,6,205,2,0.00881057268722467
freq,9,1,12,2,152,111,0.4889867841409692
freq,9,1,13,11,37,37,0.16299559471365638
freq,9,1,6,9,228,7,0.030837004405286344
freq,9,1,11,1,152,6,0.02643171806167401
freq,9,1,0,0,152,40,0.1762114537444934
freq,9,1,9,15,154,2,0.00881057268722467
freq,9,1,7,5,321,6,0.02643171806167401
freq,9,1,5,14,196,1,0.004405286343612335
freq,9,1,3,13,205,1,0.004405286343612335
freq,186,0,2,2,98,5,0.06329113924050633
freq,186,0,7,7,163,1,0.012658227848101266
freq,186,0,8,8,116,3,0.0379746835443038
freq,186,0,0,0,89,16,0.20253164556962025
freq,186,0,9,9,105,14,0.17721518987341772
freq,186,0,1,1,114,7,0.08860759493670886
freq,186,0,10,10,27,27,0.34177215189873417
freq,186,0,6,6,82,6,0.0759493670886076
freq,56,0,11,1,26,26,0.4482758620689655
freq,56,0,10,10,40,8,0.13793103448275862
freq,56,0,2,2,89,4,0.06896551724137931
freq,56,0,6,6,123,1,0.017241379310344827
freq,56,0,0,0,40,5,0.08620689655172414
freq,56,0,1,1,89,9,0.15517241379310345
freq,56,0,5,5,156,1,0.017241379310344827
freq,56,0,3,3,200,4,0.06896551724137931
freq,129,0,1,1,315,7,0.05982905982905983
freq,129,0,10,10,109,47,0.4017094017094017
freq,129,0,11,1,26,26,0.2222222222222222
freq,129,0,2,2,166,6,0.05128205128205128
freq,129,0,5,5,225,6,0.05128205128205128
freq,129,0,0,0,109,16,0.13675213675213677
freq,129,0,8,8,157,2,0.017094017094017096
freq,129,0,3,3,130,7,0.05982905982905983
freq,81,1,11,1,126,15,0.09375
freq,81,1,1,11,147,5,0.03125
freq,81,1,2,2,111,20,0.125
freq,81,1,3,12,41,4,0.025
freq,81,1,7,15,70,9,0.05625
freq,81,1,12,11,147,5,0.03125
freq,81,1,13,2,111,49,0.30625
freq,81,1,0,0,126,16,0.1
freq,81,1,14,12,31,31,0.19375
freq,81,1,10,18,41,6,0.0375
freq,37,1,11,1,100,24,0.13333333333333333
freq,37,1,12,2,54,54,0.3
freq,37,1,9,12,242,13,0.07222222222222222
freq,37,1,0,0,109,31,0.17222222222222222
freq,37,1,10,7,109,50,0.2777777777777778
freq,37,1,1,1,100,8,0.044444444444444446
freq,156,1,10,17,51,8,0.0784313725490196
freq,156,1,11,1,161,44,0.43137254901960786
freq,156,1,12,2,27,27,0.2647058823529412
freq,156,1,0,0,51,8,0.0784313725490196
freq,156,1,1,1,161,15,0.14705882352941177
freq,109,0,5,5,160,17,0.09090909090909091
freq,109,0,1,1,141,11,0.058823529411764705
freq,109,0,10,10,161,71,0.37967914438502676
freq,109,0,7,7,110,5,0.026737967914438502
freq,109,0,11,1,36,36,0.1925133689839572
freq,109,0,2,2,180,1,0.0053475935828877
freq,109,0,3,3,125,14,0.0748663101604278
freq,109,0,0,0,161,32,0.1711229946524064
freq,82,0,9,9,79,42,0.3333333333333333
freq,82,0,6,6,136,1,0.007936507936507936
freq,82,0,1,1,103,13,0.10317460317460317
freq,82,0,10,10,32,32,0.25396825396825395
freq,82,0,2,2,63,6,0.047619047619047616
freq,82,0,7,7,129,1,0.007936507936507936
freq,82,0,4,4,101,14,0.1111111111111111
freq,82,0,0,0,206,10,0.07936507936507936
freq,82,0,5,5,229,7,0.05555555555555555
freq,130,0,5,5,57,13,0.18309859154929578
freq,130,0,3,3,107,2,0.028169014084507043
freq,130,0,6,6,111,4,0.056338028169014086
freq,130,0,4,4,61,1,0.014084507042253521
freq,130,0,10,10,28,28,0.39436619718309857
freq,130,0,1,1,78,11,0.15492957746478872
freq,130,0,2,2,124,5,0.07042253521126761
freq,130,0,8,8,158,1,0.014084507042253521
freq,130,0,0,0,66,1,0.014084507042253521
freq,130,0,7,7,41,5,0.07042253521126761
freq,112,0,7,7,74,1,0.015151515151515152
freq,112,0,9,9,57,19,0.2878787878787879
freq,112,0,0,0,43,12,0.18181818181818182
freq,112,0,8,8,192,1,0.015151515151515152
freq,112,0,6,6,67,2,0.030303030303030304
freq,112,0,10,10,30,30,0.45454545454545453
freq,112,0,3,3,78,1,0.015151515151515152
freq,38,0,9,9,81,7,0.10294117647058823
freq,38,0,1,1,96,7,0.10294117647058823
freq,38,0,6,6,80,3,0.04411764705882353
freq,38,0,8,8,80,3,0.04411764705882353
freq,38,0,0,0,43,11,0.16176470588235295
freq,38,0,5,5,80,4,0.058823529411764705
freq,38,0,10,10,28,28,0.4117647058823529
freq,38,0,3,3,83,5,0.07352941176470588
freq,158,0,6,6,126,10,0.07633587786259542
freq,158,0,10,10,30,30,0.22900763358778625
freq,158,0,3,3,43,1,0.007633587786259542
freq,158,0,7,7,129,6,0.04580152671755725
freq,158,0,4,4,245,8,0.061068702290076333
freq,158,0,8,8,123,14,0.10687022900763359
freq,158,0,0,0,127,47,0.35877862595419846
freq,158,0,1,1,122,9,0.06870229007633588
freq,158,0,9,9,209,6,0.04580152671755725
freq,82,1,1,6,103,19,0.08796296296296297
freq,82,1,5,1,77,8,0.037037037037037035
freq,82,1,6,11,86,2,0.009259259259259259
freq,82,1,10,9,103,16,0.07407407407407407
freq,82,1,11,2,229,85,0.39351851851851855
freq,82,1,2,2,101,6,0.027777777777777776
freq,82,1,3,5,79,7,0.032407407407407406
freq,82,1,0,0,229,34,0.1574074074074074
freq,82,1,12,6,37,37,0.1712962962962963
freq,82,1,9,14,202,2,0.009259259259259259
freq,10,0,8,8,68,3,0.030612244897959183
freq,10,0,9,9,231,15,0.15306122448979592
freq,10,0,4,4,88,3,0.030612244897959183
freq,10,0,2,2,90,3,0.030612244897959183
freq,10,0,10,10,29,29,0.29591836734693877
freq,10,0,6,6,89,16,0.16326530612244897
freq,10,0,3,3,310,9,0.09183673469387756
freq,10,0,0,0,186,10,0.10204081632653061
freq,10,0,7,7,117,6,0.061224489795918366
freq,10,0,1,1,203,4,0.04081632653061224
freq,57,0,11,1,26,26,0.3170731707317073
freq,57,0,5,5,123,1,0.012195121951219513
freq,57,0,0,0,135,17,0.2073170731707317
freq,57,0,10,10,135,31,0.3780487804878049
freq,57,0,1,1,51,6,0.07317073170731707
freq,57,0,2,2,46,1,0.012195121951219513
freq,130,1,10,15,66,17,0.13934426229508196
freq,130,1,11,1,78,48,0.39344262295081966
freq,130,1,12,2,29,29,0.23770491803278687
freq,130,1,6,13,111,1,0.00819672131147541
freq,130,1,7,7,107,1,0.00819672131147541
freq,130,1,0,0,78,21,0.1721311475409836
freq,130,1,4,1,124,3,0.02459016393442623
freq,130,1,3,12,66,1,0.00819672131147541
freq,130,1,2,11,360,1,0.00819672131147541
freq,112,1,0,0,82,17,0.1650485436893204
freq,112,1,10,19,43,9,0.08737864077669903
freq,112,1,11,1,82,43,0.4174757281553398
freq,112,1,1,11,95,7,0.06796116504854369
freq,112,1,12,11,27,27,0.2621359223300971
freq,10,1,5,13,190,3,0.022556390977443608
freq,10,1,0,0,203,26,0.19548872180451127
freq,10,1,12,2,28,28,0.21052631578947367
freq,10,1,10,17,186,5,0.03759398496240601
freq,10,1,2,1,138,20,0.15037593984962405
freq,10,1,11,1,203,51,0.38345864661654133
freq,158,1,9,18,123,5,0.049019607843137254
freq,158,1,10,9,127,4,0.0392156862745098
freq,158,1,0,0,89,20,0.19607843137254902
freq,158,1,11,1,89,44,0.43137254901960786
freq,158,1,12,11,28,28,0.27450980392156865
freq,158,1,2,1,89,1,0.00980392156862745
freq,38,1,10,18,43,1,0.010101010101010102
freq,38,1,11,1,96,48,0.48484848484848486
freq,38,1,12,2,30,30,0.30303030303030304
freq,38,1,0,0,96,20,0.20202020202020202
freq,58,0,2,2,180,1,0.012195121951219513
freq,58,0,4,4,171,7,0.08536585365853659
freq,58,0,9,9,117,45,0.5487804878048781
freq,58,0,0,0,87,1,0.012195121951219513
freq,58,0,10,10,25,25,0.3048780487804878
freq,58,0,5,5,68,1,0.012195121951219513
freq,58,0,6,6,68,2,0.024390243902439025
freq,113,0,1,1,225,10,0.09433962264150944
freq,113,0,9,9,120,35,0.330188679245283
freq,113,0,2,2,210,5,0.04716981132075472
freq,113,0,10,10,27,27,0.25471698113207547
freq,113,0,7,7,121,6,0.05660377358490566
freq,113,0,0,0,131,21,0.19811320754716982
freq,113,0,8,8,216,1,0.009433962264150943
freq,113,0,4,4,102,1,0.009433962264150943
freq,11,0,10,10,31,31,0.3229166666666667
freq,11,0,3,3,295,4,0.041666666666666664
freq,11,0,6,6,153,13,0.13541666666666666
freq,11,0,7,7,73,5,0.052083333333333336
freq,11,0,0,0,34,2,0.020833333333333332
freq,11,0,8,8,90,6,0.0625
freq,11,0,2,2,149,4,0.041666666666666664
freq,11,0,9,9,73,25,0.2604166666666667
freq,11,0,5,5,127,6,0.0625
freq,39,0,10,10,38,38,0.5277777777777778
freq,39,0,7,7,106,1,0.013888888888888888
freq,39,0,9,9,91,1,0.013888888888888888
freq,39,0,0,0,84,6,0.08333333333333333
freq,39,0,4,4,115,1,0.013888888888888888
freq,39,0,3,3,103,6,0.08333333333333333
freq,39,0,1,1,107,12,0.16666666666666666
freq,39,0,6,6,66,5,0.06944444444444445
freq,39,0,2,2,72,2,0.027777777777777776
freq,131,0,10,10,28,28,0.3835616438356164
freq,131,0,0,0,115,16,0.2191780821917808
freq,131,0,8,8,115,2,0.0273972602739726
freq,131,0,9,9,104,26,0.3561643835616438
freq,131,0,5,5,125,1,0.0136986301369863
freq,113,1,11,1,121,38,0.3838383838383838
freq,113,1,12,8,26,26,0.26262626262626265
freq,113,1,4,12,75,1,0.010101010101010102
freq,113,1,0,0,121,27,0.2727272727272727
freq,113,1,10,17,131,7,0.0707070707070707
freq,160,0,6,6,109,5,0.05747126436781609
freq,160,0,7,7,52,10,0.11494252873563218
freq,160,0,4,4,157,8,0.09195402298850575
freq,160,0,8,8,84,1,0.011494252873563218
freq,160,0,9,9,65,22,0.25287356321839083
freq,160,0,10,10,27,27,0.3103448275862069
freq,160,0,1,1,119,1,0.011494252873563218
freq,160,0,5,5,198,8,0.09195402298850575
freq,160,0,2,2,95,5,0.05747126436781609
freq,11,1,1,1,36,16,0.20512820512820512
freq,11,1,2,11,102,5,0.0641025641025641
freq,11,1,10,19,34,4,0.05128205128205128
freq,11,1,11,1,36,23,0.2948717948717949
freq,11,1,12,11,30,30,0.38461538461538464
freq,58,1,3,12,82,1,0.009708737864077669
freq,58,1,0,0,66,27,0.2621359223300971
freq,58,1,10,19,87,1,0.009708737864077669
freq,58,1,11,1,66,44,0.42718446601941745
freq,58,1,12,11,29,29,0.2815533980582524
freq,58,1,2,1,178,1,0.009708737864077669
freq,84,0,6,6,69,1,0.008849557522123894
freq,84,0,9,9,163,20,0.17699115044247787
freq,84,0,10,10,32,32,0.2831858407079646
freq,84,0,7,7,144,4,0.035398230088495575
freq,84,0,3,3,107,5,0.04424778761061947
freq,84,0,8,8,154,11,0.09734513274336283
freq,84,0,0,0,50,14,0.12389380530973451
freq,84,0,1,1,103,15,0.13274336283185842
freq,84,0,2,2,254,4,0.035398230088495575
freq,84,0,5,5,71,7,0.061946902654867256
freq,131,1,11,1,189,19,0.30158730158730157
freq,131,1,10,19,115,5,0.07936507936507936
freq,131,1,12,11,28,28,0.4444444444444444
freq,131,1,9,18,186,2,0.031746031746031744
freq,131,1,6,15,56,1,0.015873015873015872
freq,131,1,4,13,84,6,0.09523809523809523
freq,131,1,8,17,72,1,0.015873015873015872
freq,131,1,2,11,45,1,0.015873015873015872
freq,39,1,11,1,107,66,0.4074074074074074
freq,39,1,12,2,34,34,0.20987654320987653
freq,39,1,4,4,68,3,0.018518518518518517
freq,39,1,0,0,107,45,0.2777777777777778
freq,39,1,8,14,72,2,0.012345679012345678
freq,39,1,1,2,84,6,0.037037037037037035
freq,39,1,10,15,84,6,0.037037037037037035
freq,114,0,0,0,340,5,0.029069767441860465
freq,114,0,7,7,170,12,0.06976744186046512
freq,114,0,4,4,180,49,0.28488372093023256
freq,114,0,8,8,136,4,0.023255813953488372
freq,114,0,1,1,149,12,0.06976744186046512
freq,114,0,9,9,192,27,0.1569767441860465
freq,114,0,5,5,95,17,0.09883720930232558
freq,114,0,6,6,109,18,0.10465116279069768
freq,114,0,10,10,28,28,0.16279069767441862
freq,160,1,8,17,151,5,0.03225806451612903
freq,160,1,2,12,119,5,0.03225806451612903
freq,160,1,11,1,317,14,0.09032258064516129
freq,160,1,12,12,119,10,0.06451612903225806
freq,160,1,5,14,58,9,0.05806451612903226
freq,160,1,6,15,164,4,0.025806451612903226
freq,160,1,13,2,58,22,0.14193548387096774
freq,160,1,14,15,34,34,0.21935483870967742
freq,160,1,0,0,127,30,0.1935483870967742
freq,160,1,3,2,128,16,0.1032258064516129
freq,160,1,4,13,142,4,0.025806451612903226
freq,160,1,7,16,166,1,0.0064516129032258064
freq,160,1,1,11,317,1,0.0064516129032258064
freq,12,0,4,4,148,9,0.05202312138728324
freq,12,0,9,9,270,18,0.10404624277456648
freq,12,0,1,1,225,21,0.12138728323699421
freq,12,0,2,2,198,20,0.11560693641618497
freq,12,0,5,5,75,9,0.05202312138728324
freq,12,0,8,8,336,12,0.06936416184971098
freq,12,0,6,6,195,6,0.03468208092485549
freq,12,0,10,10,36,36,0.20809248554913296
freq,12,0,0,0,138,37,0.2138728323699422
freq,12,0,3,3,183,2,0.011560693641618497
freq,12,0,7,7,243,3,0.017341040462427744
freq,59,0,9,9,89,42,0.42857142857142855
freq,59,0,10,10,27,27,0.2755102040816326
freq,59,0,6,6,115,1,0.01020408163265306
freq,59,0,7,7,75,1,0.01020408163265306
freq,59,0,0,0,56,18,0.1836734693877551
freq,59,0,1,1,120,8,0.08163265306122448
freq,59,0,5,5,181,1,0.01020408163265306
freq,84,1,12,12,27,27,0.27835051546391754
freq,84,1,0,0,64,24,0.24742268041237114
freq,84,1,1,11,87,18,0.18556701030927836
freq,84,1,11,1,87,26,0.26804123711340205
freq,84,1,2,12,103,2,0.020618556701030927
freq,133,0,7,7,93,18,0.21428571428571427
freq,133,0,9,9,189,6,0.07142857142857142
freq,133,0,0,0,41,4,0.047619047619047616
freq,133,0,5,5,74,7,0.08333333333333333
freq,133,0,1,1,34,18,0.21428571428571427
freq,133,0,2,2,76,2,0.023809523809523808
freq,133,0,10,10,29,29,0.34523809523809523
freq,12,1,13,3,34,34,0.14107883817427386
freq,12,1,0,0,198,85,0.35269709543568467
freq,12,1,12,2,198,114,0.4730290456431535
freq,12,1,2,4,75,7,0.029045643153526972
freq,12,1,6,10,161,1,0.004149377593360996
freq,114,1,10,20,149,4,0.046511627906976744
freq,114,1,11,2,55,25,0.29069767441860467
freq,114,1,12,11,28,28,0.32558139534883723
freq,114,1,4,14,97,6,0.06976744186046512
freq,114,1,0,0,55,14,0.16279069767441862
freq,114,1,1,11,108,9,0.10465116279069768
freq,133,1,10,13,41,4,0.04938271604938271
freq,133,1,6,11,93,5,0.06172839506172839
freq,133,1,11,1,34,23,0.2839506172839506
freq,133,1,12,2,31,31,0.38271604938271603
freq,133,1,8,12,135,3,0.037037037037037035
freq,133,1,0,0,34,15,0.18518518518518517
freq,161,0,2,2,98,6,0.0821917808219178
freq,161,0,9,9,105,13,0.1780821917808219
freq,161,0,1,1,114,6,0.0821917808219178
freq,161,0,10,10,27,27,0.3698630136986301
freq,161,0,0,0,89,18,0.2465753424657534
freq,161,0,8,8,116,3,0.0410958904109589
freq,186,1,2,3,114,8,0.07476635514018691
freq,186,1,10,13,89,15,0.14018691588785046
freq,186,1,7,9,134,3,0.028037383177570093
freq,186,1,4,4,82,4,0.037383177570093455
freq,186,1,11,1,114,2,0.018691588785046728
freq,186,1,12,2,98,8,0.07476635514018691
freq,186,1,0,0,89,19,0.17757009345794392
freq,186,1,13,3,80,6,0.056074766355140186
freq,186,1,1,1,98,11,0.102803738317757
freq,186,1,14,4,31,31,0.2897196261682243
freq,85,0,10,10,322,17,0.11409395973154363
freq,85,0,11,1,122,14,0.09395973154362416
freq,85,0,0,0,322,6,0.040268456375838924
freq,85,0,9,9,178,4,0.026845637583892617
freq,85,0,1,1,122,7,0.04697986577181208
freq,85,0,12,2,108,36,0.24161073825503357
freq,85,0,6,6,113,2,0.013422818791946308
freq,85,0,2,2,108,10,0.06711409395973154
freq,85,0,13,3,36,36,0.24161073825503357
freq,85,0,3,3,86,1,0.006711409395973154
freq,85,0,8,8,194,3,0.020134228187919462
freq,85,0,4,4,126,13,0.087248322147651
freq,13,0,2,2,45,11,0.15942028985507245
freq,13,0,9,9,192,6,0.08695652173913043
freq,13,0,10,10,25,25,0.36231884057971014
freq,13,0,7,7,45,4,0.057971014492753624
freq,13,0,0,0,86,10,0.14492753623188406
freq,13,0,3,3,79,8,0.11594202898550725
freq,13,0,4,4,60,4,0.057971014492753624
freq,13,0,6,6,96,1,0.014492753623188406
freq,59,1,0,0,56,12,0.13043478260869565
freq,59,1,12,14,47,47,0.5108695652173914
freq,59,1,4,13,90,1,0.010869565217391304
freq,59,1,10,18,56,16,0.17391304347826086
freq,59,1,11,1,90,16,0.17391304347826086
freq,86,0,3,3,111,3,0.05555555555555555
freq,86,0,10,10,30,30,0.5555555555555556
freq,86,0,2,2,125,1,0.018518518518518517
freq,86,0,9,9,85,12,0.2222222222222222
freq,86,0,0,0,67,1,0.018518518518518517
freq,86,0,1,1,36,3,0.05555555555555555
freq,86,0,8,8,110,2,0.037037037037037035
freq,86,0,4,4,95,2,0.037037037037037035
freq,117,0,7,7,189,14,0.12389380530973451
freq,117,0,10,10,28,28,0.24778761061946902
freq,117,0,9,9,203,25,0.22123893805309736
freq,117,0,3,3,59,7,0.061946902654867256
freq,117,0,8,8,131,7,0.061946902654867256
freq,117,0,1,1,123,14,0.12389380530973451
freq,117,0,2,2,186,17,0.1504424778761062
freq,117,0,6,6,138,1,0.008849557522123894
freq,40,0,5,5,39,2,0.023809523809523808
freq,40,0,9,9,128,8,0.09523809523809523
freq,40,0,3,3,113,7,0.08333333333333333
freq,40,0,0,0,114,8,0.09523809523809523
freq,40,0,10,10,26,26,0.30952380952380953
freq,40,0,1,1,121,33,0.39285714285714285
freq,135,0,5,5,216,1,0.013513513513513514
freq,135,0,9,9,155,13,0.17567567567567569
freq,135,0,8,8,105,9,0.12162162162162163
freq,135,0,4,4,110,7,0.0945945945945946
freq,135,0,10,10,26,26,0.35135135135135137
freq,135,0,2,2,80,1,0.013513513513513514
freq,135,0,0,0,65,12,0.16216216216216217
freq,135,0,6,6,112,1,0.013513513513513514
freq,135,0,1,1,197,4,0.05405405405405406
freq,117,1,12,11,28,28,0.3010752688172043
freq,117,1,11,1,82,46,0.4946236559139785
freq,117,1,0,0,82,19,0.20430107526881722
freq,40,1,2,11,121,3,0.024
freq,40,1,10,9,121,4,0.032
freq,40,1,11,2,114,58,0.464
freq,40,1,12,1,31,31,0.248
freq,40,1,0,0,114,26,0.208
freq,40,1,8,16,39,3,0.024
freq,86,1,11,1,65,24,0.192
freq,86,1,3,13,124,12,0.096
freq,86,1,12,11,110,3,0.024
freq,86,1,13,12,34,34,0.272
freq,86,1,7,17,102,12,0.096
freq,86,1,0,0,65,20,0.16
freq,86,1,4,14,243,8,0.064
freq,86,1,10,1,67,1,0.008
freq,86,1,1,11,110,1,0.008
freq,86,1,2,12,95,10,0.08
freq,60,0,10,10,32,32,0.3950617283950617
freq,60,0,5,5,108,2,0.024691358024691357
freq,60,0,2,2,148,11,0.13580246913580246
freq,60,0,6,6,62,5,0.06172839506172839
freq,60,0,3,3,154,8,0.09876543209876543
freq,60,0,7,7,54,2,0.024691358024691357
freq,60,0,0,0,140,11,0.13580246913580246
freq,60,0,1,1,148,9,0.1111111111111111
