dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,34,"Along with the Closer performer, what notable pop artist started out his career on adult contemporary radio?",Michael Bublé,Bart Millard,Bart Millard,False,预测答案给出的艺术家是Bart Millard，而标准答案是Michael Bublé。两者是完全不同的人物，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的艺术家是Bart Millard，而标准答案是Michael Bublé。两者是完全不同的人物，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,35,The Live Life Loud album's band signed to which label?,Fair Trade Services,Sony Music Entertainment,Sony Music Entertainment,False,预测答案“Sony Music Entertainment”与标准答案“Fair Trade Services”完全不同，两者在语义上不等价，且预测答案未包含标准答案的任何关键信息，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Sony Music Entertainment”与标准答案“Fair Trade Services”完全不同，两者在语义上不等价，且预测答案未包含标准答案的任何关键信息，因此未能正确回答问题。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,36,Who is the child of Sigrid Eskilsdotter's child?,Svante Stensson Sture,Gustav Vasa,Gustav Vasa,False,预测答案“Gustav Vasa”与标准答案“Svante Stensson Sture”完全不同，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Gustav Vasa”与标准答案“Svante Stensson Sture”完全不同，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此未能正确回答问题。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,37,What is the record label of the Metalworks Studio founder?,TML Entertainment,Metalworks Institute,Metalworks Institute,False,预测答案“Metalworks Institute”与标准答案“TML Entertainment”完全不同。预测答案未能包含标准答案的关键信息，两者在语义上也不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Metalworks Institute”与标准答案“TML Entertainment”完全不同。预测答案未能包含标准答案的关键信息，两者在语义上也不等价，因此未能正确回答问题。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,38,Who is the president of the new country that jointly established a Commission of Truth and Friendship with the country that broadcasts Dahsyat?,Francisco Guterres,Tracy Byrd,Tracy Byrd,False,预测答案“Tracy Byrd”与标准答案“Francisco Guterres”完全不一致，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Tracy Byrd”与标准答案“Francisco Guterres”完全不一致，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此未能正确回答问题。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,39,How many times did the plague occur in the city where Flora's painter died?,22,3,3,False,预测答案给出的数字是3，而标准答案明确指出该城市发生瘟疫的次数是22。两者在数值上完全不一致，且不存在语义等价的情况，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的数字是3，而标准答案明确指出该城市发生瘟疫的次数是22。两者在数值上完全不一致，且不存在语义等价的情况，因此预测答案未能正确回答问题。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,40,What is the seat of the county sharing a border with the county in which Valley New School is located?,Green Bay,Appleton,Appleton,False,预测答案“Appleton”与标准答案“Green Bay”不一致。虽然Appleton是Valley New School所在县的县治，但问题询问的是与该县接壤的县的县治，正确答案应为Green Bay，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案“Appleton”与标准答案“Green Bay”不一致。虽然Appleton是Valley New School所在县的县治，但问题询问的是与该县接壤的县的县治，正确答案应为Green Bay，因此预测答案未能正确回答问题。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,41,What is the highest city in the state where Dell ranks sixth by revenue?,Fort Davis,Fort Davis,Fort Davis,True,预测答案“Fort Davis”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了所提出的问题。,"判断: 正确
原因: 预测答案“Fort Davis”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了所提出的问题。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,42,Who played the girlfriend of who plays marty mcfly's daughter in back to the future 2?,Claudia Wells,Lea Thompson played the girlfriend of Marty McFly's daughter in Back to the Future 2.,Lea Thompson played the girlfriend of Marty McFly's daughter in Back to the Future 2.,False,预测答案给出的演员是Lea Thompson，而标准答案是Claudia Wells。两者在人物指代上完全不同，且预测答案在剧情关系上的理解也存在偏差，因此判定为错误。,"判断: 错误
原因: 预测答案给出的演员是Lea Thompson，而标准答案是Claudia Wells。两者在人物指代上完全不同，且预测答案在剧情关系上的理解也存在偏差，因此判定为错误。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,43,"What specific part of the book where the quote ""by the skin of your teeth"" comes from document reference for Mary?",Genesis 3:15,Job 19:20,Job 19:20,False,预测答案“Job 19:20”与标准答案“Genesis 3:15”完全不同，两者在文本出处和语义上均不等价，因此预测答案未能包含标准答案的关键信息，属于错误回答。,"判断: 错误
原因: 预测答案“Job 19:20”与标准答案“Genesis 3:15”完全不同，两者在文本出处和语义上均不等价，因此预测答案未能包含标准答案的关键信息，属于错误回答。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,44,What is the seat of the county sharing a border with the county in which J. P. Hayes was born?,Green Bay,Appleton,Appleton,False,预测答案“Appleton”与标准答案“Green Bay”是两个不同的地名，在语义上并不等价，也没有包含标准答案的关键信息，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Appleton”与标准答案“Green Bay”是两个不同的地名，在语义上并不等价，也没有包含标准答案的关键信息，因此未能正确回答问题。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,45,How many times did plague occur in the place where Venus with a Mirror's creator died?,22,3,3,False,预测答案给出的数字是3，而标准答案明确指出该地发生瘟疫的次数是22次。两者在数值上完全不一致，且不存在语义等价或措辞差异的情况，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的数字是3，而标准答案明确指出该地发生瘟疫的次数是22次。两者在数值上完全不一致，且不存在语义等价或措辞差异的情况，因此预测答案未能正确回答问题。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,46,What is the source of the river Orlam clans crossed to migrate to Namibia?,Thaba Putsoa,The Orlam clans crossed the Orange River to migrate to Namibia.,The Orlam clans crossed the Orange River to migrate to Namibia.,False,预测答案指出奥兰姆部族跨越的河流是Orange River（奥兰治河），而标准答案给出的河流来源是Thaba Putsoa。两者在具体地名上不一致，预测答案未包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案指出奥兰姆部族跨越的河流是Orange River（奥兰治河），而标准答案给出的河流来源是Thaba Putsoa。两者在具体地名上不一致，预测答案未包含标准答案的关键信息，因此判断为错误。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,47,"Why was Common Sense, by the same author as Rights of Man, an important work?",crystallized the rebellious demand for independence from Great Britain,"Common Sense was an important work because it crystallized sentiment for American independence in 1776, popularizing the idea of republicanism and separation from Britain. It was widely read and influential in shifting public opinion toward the","Common Sense was an important work because it crystallized sentiment for American independence in 1776, popularizing the idea of republicanism and separation from Britain. It was widely read and influential in shifting public opinion toward the",True,预测答案包含了标准答案的核心信息，即《常识》一书凝聚了美国从英国独立的诉求。预测答案中提到的“crystallized sentiment for American independence”和“separation from Britain”与标准答案“crystallized the rebellious demand for independence from Great Britain”在语义上完全等价，准确回答了该作品重要的原因。,"判断: 正确
原因: 预测答案包含了标准答案的核心信息，即《常识》一书凝聚了美国从英国独立的诉求。预测答案中提到的“crystallized sentiment for American independence”和“separation from Britain”与标准答案“crystallized the rebellious demand for independence from Great Britain”在语义上完全等价，准确回答了该作品重要的原因。"
musique-v2,postblend_alpha0,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/postblend_alpha0/musique-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,48,In which county was Larkin I. Smith born?,Pearl River County,Pearl River County,Pearl River County,True,预测答案“Pearl River County”与标准答案“Pearl River County”完全一致，包含了标准答案的所有关键信息，语义上完全等价，准确地回答了Larkin I. Smith的出生地所在县的问题。,"判断: 正确
原因: 预测答案“Pearl River County”与标准答案“Pearl River County”完全一致，包含了标准答案的所有关键信息，语义上完全等价，准确地回答了Larkin I. Smith的出生地所在县的问题。"
