offline_n,online_n,hit_n,jaccard,offline_covered_by_online,online_covered_by_offline,dataset,level,topk,example_id,sub_q_idx,source_chunk_id,online_chunk_ids,offline_doc_ids,offline_available
1,11,0,0.0,0.0,0.0,musique,chunk,1,52,2,22,1 2 12 13 19 20 21 22 23 24 25,Q169-Doc8,1
1,11,0,0.0,0.0,0.0,musique,chunk,1,52,2,12,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc12,1
1,11,0,0.0,0.0,0.0,musique,chunk,1,52,2,2,1 2 12 13 19 20 21 22 23 24 25,Q192-Doc5,1
1,11,0,0.0,0.0,0.0,musique,chunk,1,52,2,21,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc19,1
2,11,0,0.0,0.0,0.0,musique,chunk,2,52,2,24,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc22 Q129-Doc9,1
2,11,0,0.0,0.0,0.0,musique,chunk,2,52,2,1,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc1 Q55-Doc1,1
2,11,0,0.0,0.0,0.0,musique,chunk,2,52,2,20,1 2 12 13 19 20 21 22 23 24 25,Q169-Doc11 Q158-Doc9,1
2,11,0,0.0,0.0,0.0,musique,chunk,2,52,2,23,1 2 12 13 19 20 21 22 23 24 25,Q193-Doc3 Q89-Doc15,1
2,11,0,0.0,0.0,0.0,musique,chunk,2,52,2,13,1 2 12 13 19 20 21 22 23 24 25,Q129-Doc9 Q66-Doc13,1
2,11,0,0.0,0.0,0.0,musique,chunk,2,52,2,19,1 2 12 13 19 20 21 22 23 24 25,Q192-Doc4 Q184-Doc2,1
2,11,0,0.0,0.0,0.0,musique,chunk,2,52,2,25,1 2 12 13 19 20 21 22 23 24 25,Q129-Doc7 Q117-Doc2,1
2,11,0,0.0,0.0,0.0,musique,chunk,2,52,2,22,1 2 12 13 19 20 21 22 23 24 25,Q169-Doc8 Q117-Doc22,1
2,11,0,0.0,0.0,0.0,musique,chunk,2,52,2,12,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc12 Q55-Doc12,1
2,11,0,0.0,0.0,0.0,musique,chunk,2,52,2,2,1 2 12 13 19 20 21 22 23 24 25,Q192-Doc5 Q117-Doc12,1
2,11,0,0.0,0.0,0.0,musique,chunk,2,52,2,21,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc19 Q185-Doc18,1
3,11,0,0.0,0.0,0.0,musique,chunk,3,52,2,24,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc22 Q129-Doc9 Q66-Doc13,1
3,11,0,0.0,0.0,0.0,musique,chunk,3,52,2,1,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc1 Q55-Doc1 Q52-Doc1,1
3,11,0,0.0,0.0,0.0,musique,chunk,3,52,2,20,1 2 12 13 19 20 21 22 23 24 25,Q169-Doc11 Q158-Doc9 Q129-Doc8,1
3,11,0,0.0,0.0,0.0,musique,chunk,3,52,2,23,1 2 12 13 19 20 21 22 23 24 25,Q193-Doc3 Q89-Doc15 Q66-Doc23,1
3,11,0,0.0,0.0,0.0,musique,chunk,3,52,2,13,1 2 12 13 19 20 21 22 23 24 25,Q129-Doc9 Q66-Doc13 Q55-Doc13,1
3,11,0,0.0,0.0,0.0,musique,chunk,3,52,2,19,1 2 12 13 19 20 21 22 23 24 25,Q192-Doc4 Q184-Doc2 Q184-Doc3,1
3,11,0,0.0,0.0,0.0,musique,chunk,3,52,2,25,1 2 12 13 19 20 21 22 23 24 25,Q129-Doc7 Q117-Doc2 Q66-Doc24,1
3,11,0,0.0,0.0,0.0,musique,chunk,3,52,2,22,1 2 12 13 19 20 21 22 23 24 25,Q169-Doc8 Q117-Doc22 Q66-Doc21,1
3,11,0,0.0,0.0,0.0,musique,chunk,3,52,2,12,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc12 Q55-Doc12 Q52-Doc11,1
3,11,0,0.0,0.0,0.0,musique,chunk,3,52,2,2,1 2 12 13 19 20 21 22 23 24 25,Q192-Doc5 Q117-Doc12 Q66-Doc2,1
3,11,0,0.0,0.0,0.0,musique,chunk,3,52,2,21,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc19 Q185-Doc18 Q48-Doc8,1
5,11,1,0.06666666666666667,0.2,0.09090909090909091,musique,chunk,5,52,2,24,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc22 Q129-Doc9 Q66-Doc13 Q55-Doc13 Q53-Doc13,1
5,11,0,0.0,0.0,0.0,musique,chunk,5,52,2,1,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc1 Q55-Doc1 Q52-Doc1 Q117-Doc12 Q66-Doc2,1
5,11,0,0.0,0.0,0.0,musique,chunk,5,52,2,20,1 2 12 13 19 20 21 22 23 24 25,Q169-Doc11 Q158-Doc9 Q129-Doc8 Q117-Doc20 Q66-Doc20,1
5,11,0,0.0,0.0,0.0,musique,chunk,5,52,2,23,1 2 12 13 19 20 21 22 23 24 25,Q193-Doc3 Q89-Doc15 Q66-Doc23 Q19-Doc3 Q15-Doc4,1
5,11,0,0.0,0.0,0.0,musique,chunk,5,52,2,13,1 2 12 13 19 20 21 22 23 24 25,Q129-Doc9 Q66-Doc13 Q55-Doc13 Q52-Doc12 Q66-Doc12,1
5,11,0,0.0,0.0,0.0,musique,chunk,5,52,2,19,1 2 12 13 19 20 21 22 23 24 25,Q192-Doc4 Q184-Doc2 Q184-Doc3 Q117-Doc7 Q66-Doc8,1
5,11,0,0.0,0.0,0.0,musique,chunk,5,52,2,25,1 2 12 13 19 20 21 22 23 24 25,Q129-Doc7 Q117-Doc2 Q66-Doc24 Q25-Doc7 Q169-Doc13,1
5,11,0,0.0,0.0,0.0,musique,chunk,5,52,2,22,1 2 12 13 19 20 21 22 23 24 25,Q169-Doc8 Q117-Doc22 Q66-Doc21 Q129-Doc5 Q88-Doc12,1
5,11,0,0.0,0.0,0.0,musique,chunk,5,52,2,12,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc12 Q55-Doc12 Q52-Doc11 Q129-Doc9 Q66-Doc13,1
5,11,0,0.0,0.0,0.0,musique,chunk,5,52,2,2,1 2 12 13 19 20 21 22 23 24 25,Q192-Doc5 Q117-Doc12 Q66-Doc2 Q60-Doc9 Q55-Doc2,1
5,11,0,0.0,0.0,0.0,musique,chunk,5,52,2,21,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc19 Q185-Doc18 Q48-Doc8 Q29-Doc3 Q60-Doc11,1
9,11,2,0.1111111111111111,0.2222222222222222,0.18181818181818182,musique,chunk,10,52,2,24,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc22 Q129-Doc9 Q66-Doc13 Q55-Doc13 Q53-Doc13 Q52-Doc12 Q66-Doc12 Q55-Doc12 Q53-Doc12,1
9,11,1,0.05263157894736842,0.1111111111111111,0.09090909090909091,musique,chunk,10,52,2,1,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc1 Q55-Doc1 Q52-Doc1 Q117-Doc12 Q66-Doc2 Q60-Doc9 Q55-Doc2 Q53-Doc2 Q52-Doc2,1
9,11,0,0.0,0.0,0.0,musique,chunk,10,52,2,20,1 2 12 13 19 20 21 22 23 24 25,Q169-Doc11 Q158-Doc9 Q129-Doc8 Q117-Doc20 Q66-Doc20 Q11-Doc13 Q117-Doc7 Q66-Doc8 Q55-Doc8,1
9,11,0,0.0,0.0,0.0,musique,chunk,10,52,2,23,1 2 12 13 19 20 21 22 23 24 25,Q193-Doc3 Q89-Doc15 Q66-Doc23 Q19-Doc3 Q15-Doc4 Q184-Doc15 Q89-Doc11 Q66-Doc25 Q19-Doc4,1
9,11,1,0.05263157894736842,0.1111111111111111,0.09090909090909091,musique,chunk,10,52,2,13,1 2 12 13 19 20 21 22 23 24 25,Q129-Doc9 Q66-Doc13 Q55-Doc13 Q52-Doc12 Q66-Doc12 Q55-Doc12 Q53-Doc12 Q52-Doc11 Q66-Doc22,1
9,11,0,0.0,0.0,0.0,musique,chunk,10,52,2,19,1 2 12 13 19 20 21 22 23 24 25,Q192-Doc4 Q184-Doc2 Q184-Doc3 Q117-Doc7 Q66-Doc8 Q55-Doc8 Q53-Doc4 Q52-Doc4 Q117-Doc20,1
9,11,0,0.0,0.0,0.0,musique,chunk,10,52,2,25,1 2 12 13 19 20 21 22 23 24 25,Q129-Doc7 Q117-Doc2 Q66-Doc24 Q25-Doc7 Q169-Doc13 Q158-Doc3 Q129-Doc1 Q183-Doc8 Q117-Doc3,1
9,11,0,0.0,0.0,0.0,musique,chunk,10,52,2,22,1 2 12 13 19 20 21 22 23 24 25,Q169-Doc8 Q117-Doc22 Q66-Doc21 Q129-Doc5 Q88-Doc12 Q117-Doc7 Q66-Doc8 Q55-Doc8 Q53-Doc4,1
9,11,1,0.05263157894736842,0.1111111111111111,0.09090909090909091,musique,chunk,10,52,2,12,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc12 Q55-Doc12 Q52-Doc11 Q129-Doc9 Q66-Doc13 Q55-Doc13 Q53-Doc13 Q52-Doc12 Q66-Doc22,1
9,11,1,0.05263157894736842,0.1111111111111111,0.09090909090909091,musique,chunk,10,52,2,2,1 2 12 13 19 20 21 22 23 24 25,Q192-Doc5 Q117-Doc12 Q66-Doc2 Q60-Doc9 Q55-Doc2 Q52-Doc2 Q66-Doc1 Q55-Doc1 Q53-Doc1,1
9,11,0,0.0,0.0,0.0,musique,chunk,10,52,2,21,1 2 12 13 19 20 21 22 23 24 25,Q66-Doc19 Q185-Doc18 Q48-Doc8 Q29-Doc3 Q60-Doc11 Q169-Doc3 Q89-Doc14 Q185-Doc21 Q179-Doc8,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,53,0,5,1 2 3 4 5 6 7 8 9 10,Q61-Doc6,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,53,0,1,1 2 3 4 5 6 7 8 9 10,Q199-Doc24,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,53,0,4,1 2 3 4 5 6 7 8 9 10,Q61-Doc2,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,53,0,7,1 2 3 4 5 6 7 8 9 10,Q61-Doc8,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,53,0,10,1 2 3 4 5 6 7 8 9 10,Q61-Doc14,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,53,0,6,1 2 3 4 5 6 7 8 9 10,Q61-Doc5,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,53,0,3,1 2 3 4 5 6 7 8 9 10,Q61-Doc1,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,53,0,9,1 2 3 4 5 6 7 8 9 10,Q119-Doc8,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,53,0,2,1 2 3 4 5 6 7 8 9 10,Q61-Doc4,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,53,0,8,1 2 3 4 5 6 7 8 9 10,Q119-Doc2,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,53,0,5,1 2 3 4 5 6 7 8 9 10,Q61-Doc6 Q199-Doc24,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,53,0,1,1 2 3 4 5 6 7 8 9 10,Q199-Doc24 Q61-Doc3,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,53,0,4,1 2 3 4 5 6 7 8 9 10,Q61-Doc2 Q61-Doc4,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,53,0,7,1 2 3 4 5 6 7 8 9 10,Q61-Doc8 Q179-Doc7,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,53,0,10,1 2 3 4 5 6 7 8 9 10,Q61-Doc14 Q46-Doc2,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,53,0,6,1 2 3 4 5 6 7 8 9 10,Q61-Doc5 Q61-Doc1,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,53,0,3,1 2 3 4 5 6 7 8 9 10,Q61-Doc1 Q199-Doc24,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,53,0,9,1 2 3 4 5 6 7 8 9 10,Q119-Doc8 Q119-Doc5,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,53,0,2,1 2 3 4 5 6 7 8 9 10,Q61-Doc4 Q199-Doc24,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,53,0,8,1 2 3 4 5 6 7 8 9 10,Q119-Doc2 Q84-Doc3,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,53,0,5,1 2 3 4 5 6 7 8 9 10,Q61-Doc6 Q199-Doc24 Q61-Doc3,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,53,0,1,1 2 3 4 5 6 7 8 9 10,Q199-Doc24 Q61-Doc3 Q61-Doc4,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,53,0,4,1 2 3 4 5 6 7 8 9 10,Q61-Doc2 Q61-Doc4 Q54-Doc2,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,53,0,7,1 2 3 4 5 6 7 8 9 10,Q61-Doc8 Q179-Doc7 Q179-Doc4,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,53,0,10,1 2 3 4 5 6 7 8 9 10,Q61-Doc14 Q46-Doc2 Q46-Doc14,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,musique,chunk,3,53,0,6,1 2 3 4 5 6 7 8 9 10,Q61-Doc5 Q61-Doc1 Q54-Doc3,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,53,0,3,1 2 3 4 5 6 7 8 9 10,Q61-Doc1 Q199-Doc24 Q61-Doc3,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,53,0,9,1 2 3 4 5 6 7 8 9 10,Q119-Doc8 Q119-Doc5 Q124-Doc11,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,53,0,2,1 2 3 4 5 6 7 8 9 10,Q61-Doc4 Q199-Doc24 Q61-Doc3,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,53,0,8,1 2 3 4 5 6 7 8 9 10,Q119-Doc2 Q84-Doc3 Q119-Doc1,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,53,0,5,1 2 3 4 5 6 7 8 9 10,Q61-Doc6 Q199-Doc24 Q61-Doc3 Q54-Doc1 Q61-Doc4,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,53,0,1,1 2 3 4 5 6 7 8 9 10,Q199-Doc24 Q61-Doc3 Q61-Doc4 Q54-Doc2 Q61-Doc1,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,53,0,4,1 2 3 4 5 6 7 8 9 10,Q61-Doc2 Q61-Doc4 Q54-Doc2 Q199-Doc24 Q61-Doc3,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,53,0,7,1 2 3 4 5 6 7 8 9 10,Q61-Doc8 Q179-Doc7 Q179-Doc4 Q179-Doc2 Q84-Doc8,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,53,0,10,1 2 3 4 5 6 7 8 9 10,Q61-Doc14 Q46-Doc2 Q46-Doc14 Q46-Doc1 Q46-Doc9,1
5,10,2,0.15384615384615385,0.4,0.2,musique,chunk,5,53,0,6,1 2 3 4 5 6 7 8 9 10,Q61-Doc5 Q61-Doc1 Q54-Doc3 Q61-Doc4 Q54-Doc2,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,53,0,3,1 2 3 4 5 6 7 8 9 10,Q61-Doc1 Q199-Doc24 Q61-Doc3 Q54-Doc1 Q61-Doc4,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,53,0,9,1 2 3 4 5 6 7 8 9 10,Q119-Doc8 Q119-Doc5 Q124-Doc11 Q84-Doc7 Q61-Doc6,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,53,0,2,1 2 3 4 5 6 7 8 9 10,Q61-Doc4 Q199-Doc24 Q61-Doc3 Q54-Doc1 Q61-Doc1,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,53,0,8,1 2 3 4 5 6 7 8 9 10,Q119-Doc2 Q84-Doc3 Q119-Doc1 Q61-Doc9 Q46-Doc12,1
9,10,3,0.1875,0.3333333333333333,0.3,musique,chunk,10,53,0,5,1 2 3 4 5 6 7 8 9 10,Q61-Doc6 Q199-Doc24 Q61-Doc3 Q54-Doc1 Q61-Doc4 Q54-Doc2 Q61-Doc2 Q54-Doc4 Q119-Doc8,1
9,10,3,0.1875,0.3333333333333333,0.3,musique,chunk,10,53,0,1,1 2 3 4 5 6 7 8 9 10,Q199-Doc24 Q61-Doc3 Q61-Doc4 Q54-Doc2 Q61-Doc1 Q54-Doc3 Q61-Doc2 Q54-Doc4 Q61-Doc6,1
9,10,3,0.1875,0.3333333333333333,0.3,musique,chunk,10,53,0,4,1 2 3 4 5 6 7 8 9 10,Q61-Doc2 Q61-Doc4 Q54-Doc2 Q199-Doc24 Q61-Doc3 Q54-Doc1 Q61-Doc1 Q54-Doc3 Q124-Doc12,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,53,0,7,1 2 3 4 5 6 7 8 9 10,Q61-Doc8 Q179-Doc7 Q179-Doc4 Q179-Doc2 Q84-Doc8 Q19-Doc14 Q12-Doc10 Q60-Doc3 Q56-Doc9,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,53,0,10,1 2 3 4 5 6 7 8 9 10,Q61-Doc14 Q46-Doc2 Q46-Doc14 Q46-Doc1 Q46-Doc9 Q84-Doc14 Q46-Doc4 Q46-Doc7 Q46-Doc3,1
9,10,4,0.26666666666666666,0.4444444444444444,0.4,musique,chunk,10,53,0,6,1 2 3 4 5 6 7 8 9 10,Q61-Doc5 Q61-Doc1 Q54-Doc3 Q61-Doc4 Q54-Doc2 Q61-Doc2 Q54-Doc4 Q61-Doc3 Q54-Doc1,1
9,10,3,0.1875,0.3333333333333333,0.3,musique,chunk,10,53,0,3,1 2 3 4 5 6 7 8 9 10,Q61-Doc1 Q199-Doc24 Q61-Doc3 Q54-Doc1 Q61-Doc4 Q54-Doc2 Q61-Doc2 Q54-Doc4 Q61-Doc5,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,53,0,9,1 2 3 4 5 6 7 8 9 10,Q119-Doc8 Q119-Doc5 Q124-Doc11 Q84-Doc7 Q61-Doc6 Q54-Doc5 Q84-Doc12 Q164-Doc12 Q12-Doc19,1
9,10,3,0.1875,0.3333333333333333,0.3,musique,chunk,10,53,0,2,1 2 3 4 5 6 7 8 9 10,Q61-Doc4 Q199-Doc24 Q61-Doc3 Q54-Doc1 Q61-Doc1 Q54-Doc3 Q61-Doc2 Q54-Doc4 Q61-Doc5,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,53,0,8,1 2 3 4 5 6 7 8 9 10,Q119-Doc2 Q84-Doc3 Q119-Doc1 Q61-Doc9 Q46-Doc12 Q61-Doc2 Q54-Doc4 Q84-Doc5 Q46-Doc16,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,54,0,7,1 2 3 4 5 6 7 8 9 10,Q66-Doc7,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,54,0,10,1 2 3 4 5 6 7 8 9 10,Q66-Doc10,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,54,0,3,1 2 3 4 5 6 7 8 9 10,Q66-Doc3,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,54,0,9,1 2 3 4 5 6 7 8 9 10,Q88-Doc1,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,54,0,6,1 2 3 4 5 6 7 8 9 10,Q66-Doc6,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,54,0,2,1 2 3 4 5 6 7 8 9 10,Q192-Doc5,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,54,0,5,1 2 3 4 5 6 7 8 9 10,Q193-Doc1,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,54,0,8,1 2 3 4 5 6 7 8 9 10,Q117-Doc7,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,54,0,4,1 2 3 4 5 6 7 8 9 10,Q66-Doc4,1
1,10,0,0.0,0.0,0.0,musique,chunk,1,54,0,1,1 2 3 4 5 6 7 8 9 10,Q66-Doc1,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,54,0,7,1 2 3 4 5 6 7 8 9 10,Q66-Doc7 Q53-Doc8,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,54,0,10,1 2 3 4 5 6 7 8 9 10,Q66-Doc10 Q199-Doc9,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,54,0,3,1 2 3 4 5 6 7 8 9 10,Q66-Doc3 Q53-Doc3,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,54,0,9,1 2 3 4 5 6 7 8 9 10,Q88-Doc1 Q66-Doc9,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,54,0,6,1 2 3 4 5 6 7 8 9 10,Q66-Doc6 Q53-Doc9,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,54,0,2,1 2 3 4 5 6 7 8 9 10,Q192-Doc5 Q117-Doc12,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,54,0,5,1 2 3 4 5 6 7 8 9 10,Q193-Doc1 Q79-Doc1,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,54,0,8,1 2 3 4 5 6 7 8 9 10,Q117-Doc7 Q66-Doc8,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,54,0,4,1 2 3 4 5 6 7 8 9 10,Q66-Doc4 Q64-Doc12,1
2,10,0,0.0,0.0,0.0,musique,chunk,2,54,0,1,1 2 3 4 5 6 7 8 9 10,Q66-Doc1 Q53-Doc1,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,54,0,7,1 2 3 4 5 6 7 8 9 10,Q66-Doc7 Q53-Doc8 Q52-Doc8,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,54,0,10,1 2 3 4 5 6 7 8 9 10,Q66-Doc10 Q199-Doc9 Q48-Doc10,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,54,0,3,1 2 3 4 5 6 7 8 9 10,Q66-Doc3 Q53-Doc3 Q52-Doc3,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,54,0,9,1 2 3 4 5 6 7 8 9 10,Q88-Doc1 Q66-Doc9 Q53-Doc10,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,54,0,6,1 2 3 4 5 6 7 8 9 10,Q66-Doc6 Q53-Doc9 Q52-Doc9,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,54,0,2,1 2 3 4 5 6 7 8 9 10,Q192-Doc5 Q117-Doc12 Q66-Doc2,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,54,0,5,1 2 3 4 5 6 7 8 9 10,Q193-Doc1 Q79-Doc1 Q66-Doc5,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,54,0,8,1 2 3 4 5 6 7 8 9 10,Q117-Doc7 Q66-Doc8 Q53-Doc4,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,54,0,4,1 2 3 4 5 6 7 8 9 10,Q66-Doc4 Q64-Doc12 Q53-Doc6,1
3,10,0,0.0,0.0,0.0,musique,chunk,3,54,0,1,1 2 3 4 5 6 7 8 9 10,Q66-Doc1 Q53-Doc1 Q52-Doc1,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,54,0,7,1 2 3 4 5 6 7 8 9 10,Q66-Doc7 Q53-Doc8 Q52-Doc8 Q66-Doc6 Q55-Doc6,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,54,0,10,1 2 3 4 5 6 7 8 9 10,Q66-Doc10 Q199-Doc9 Q48-Doc10 Q29-Doc5 Q199-Doc8,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,54,0,3,1 2 3 4 5 6 7 8 9 10,Q66-Doc3 Q53-Doc3 Q52-Doc3 Q117-Doc12 Q66-Doc2,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,54,0,9,1 2 3 4 5 6 7 8 9 10,Q88-Doc1 Q66-Doc9 Q53-Doc10 Q52-Doc10 Q117-Doc16,1
5,10,1,0.07142857142857142,0.2,0.1,musique,chunk,5,54,0,6,1 2 3 4 5 6 7 8 9 10,Q66-Doc6 Q53-Doc9 Q52-Doc9 Q66-Doc7 Q55-Doc7,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,54,0,2,1 2 3 4 5 6 7 8 9 10,Q192-Doc5 Q117-Doc12 Q66-Doc2 Q60-Doc9 Q53-Doc2,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,54,0,5,1 2 3 4 5 6 7 8 9 10,Q193-Doc1 Q79-Doc1 Q66-Doc5 Q53-Doc5 Q52-Doc5,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,54,0,8,1 2 3 4 5 6 7 8 9 10,Q117-Doc7 Q66-Doc8 Q53-Doc4 Q52-Doc4 Q168-Doc11,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,54,0,4,1 2 3 4 5 6 7 8 9 10,Q66-Doc4 Q64-Doc12 Q53-Doc6 Q52-Doc6 Q64-Doc19,1
5,10,0,0.0,0.0,0.0,musique,chunk,5,54,0,1,1 2 3 4 5 6 7 8 9 10,Q66-Doc1 Q53-Doc1 Q52-Doc1 Q117-Doc12 Q66-Doc2,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,54,0,7,1 2 3 4 5 6 7 8 9 10,Q66-Doc7 Q53-Doc8 Q52-Doc8 Q66-Doc6 Q55-Doc6 Q53-Doc9 Q52-Doc9 Q60-Doc12 Q48-Doc16,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,54,0,10,1 2 3 4 5 6 7 8 9 10,Q66-Doc10 Q199-Doc9 Q48-Doc10 Q29-Doc5 Q199-Doc8 Q173-Doc15 Q28-Doc7 Q183-Doc16 Q53-Doc7,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,54,0,3,1 2 3 4 5 6 7 8 9 10,Q66-Doc3 Q53-Doc3 Q52-Doc3 Q117-Doc12 Q66-Doc2 Q60-Doc9 Q55-Doc2 Q53-Doc2 Q52-Doc2,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,54,0,9,1 2 3 4 5 6 7 8 9 10,Q88-Doc1 Q66-Doc9 Q53-Doc10 Q52-Doc10 Q117-Doc16 Q129-Doc5 Q192-Doc3 Q88-Doc12 Q117-Doc22,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,54,0,6,1 2 3 4 5 6 7 8 9 10,Q66-Doc6 Q53-Doc9 Q52-Doc9 Q66-Doc7 Q55-Doc7 Q53-Doc8 Q52-Doc8 Q60-Doc12 Q48-Doc16,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,musique,chunk,10,54,0,2,1 2 3 4 5 6 7 8 9 10,Q192-Doc5 Q117-Doc12 Q66-Doc2 Q60-Doc9 Q53-Doc2 Q52-Doc2 Q66-Doc1 Q55-Doc1 Q53-Doc1,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,54,0,5,1 2 3 4 5 6 7 8 9 10,Q193-Doc1 Q79-Doc1 Q66-Doc5 Q53-Doc5 Q52-Doc5 Q29-Doc10 Q19-Doc1 Q15-Doc8 Q53-Doc23,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,54,0,8,1 2 3 4 5 6 7 8 9 10,Q117-Doc7 Q66-Doc8 Q53-Doc4 Q52-Doc4 Q168-Doc11 Q89-Doc6 Q60-Doc16 Q28-Doc4 Q66-Doc20,1
9,10,0,0.0,0.0,0.0,musique,chunk,10,54,0,4,1 2 3 4 5 6 7 8 9 10,Q66-Doc4 Q64-Doc12 Q53-Doc6 Q52-Doc6 Q64-Doc19 Q159-Doc16 Q144-Doc12 Q137-Doc4 Q44-Doc17,1
