example_id,sub_q_idx,offline,online_ref,rate,offline_size,online_size,inter,union,jaccard,online_recall_by_offline,offline_precision_vs_online
152,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,229,172,129,272,0.4742647058823529,0.75,0.5633187772925764
153,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,155,133,122,166,0.7349397590361446,0.9172932330827067,0.7870967741935484
154,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,176,148,104,220,0.4727272727272727,0.7027027027027027,0.5909090909090909
155,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,106,126,71,161,0.4409937888198758,0.5634920634920635,0.6698113207547169
155,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,204,153,98,259,0.3783783783783784,0.6405228758169934,0.4803921568627451
156,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,114,104,81,137,0.5912408759124088,0.7788461538461539,0.7105263157894737
156,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,188,151,95,244,0.38934426229508196,0.6291390728476821,0.5053191489361702
158,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,78,139,78,139,0.5611510791366906,0.5611510791366906,1.0
158,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,182,112,59,235,0.251063829787234,0.5267857142857143,0.3241758241758242
160,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,95,109,80,124,0.6451612903225806,0.7339449541284404,0.8421052631578947
160,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,224,197,103,318,0.3238993710691824,0.5228426395939086,0.45982142857142855
161,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,117,115,72,160,0.45,0.6260869565217392,0.6153846153846154
161,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,177,181,82,276,0.2971014492753623,0.4530386740331492,0.4632768361581921
162,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,136,140,73,203,0.35960591133004927,0.5214285714285715,0.5367647058823529
163,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,55,128,49,134,0.3656716417910448,0.3828125,0.8909090909090909
163,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,269,189,95,363,0.26170798898071623,0.5026455026455027,0.35315985130111527
164,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,138,168,107,199,0.5376884422110553,0.6369047619047619,0.7753623188405797
164,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,243,252,136,359,0.3788300835654596,0.5396825396825397,0.5596707818930041
165,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,182,167,94,255,0.3686274509803922,0.562874251497006,0.5164835164835165
166,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,81,131,81,131,0.6183206106870229,0.6183206106870229,1.0
166,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,247,158,99,306,0.3235294117647059,0.6265822784810127,0.4008097165991903
167,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,82,124,74,132,0.5606060606060606,0.5967741935483871,0.9024390243902439
167,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,233,124,74,283,0.26148409893992935,0.5967741935483871,0.31759656652360513
169,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,121,109,96,134,0.7164179104477612,0.8807339449541285,0.7933884297520661
169,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,175,156,44,287,0.15331010452961671,0.28205128205128205,0.25142857142857145
173,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,76,151,66,161,0.40993788819875776,0.4370860927152318,0.868421052631579
173,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,190,144,55,279,0.1971326164874552,0.3819444444444444,0.2894736842105263
174,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,114,91,68,137,0.49635036496350365,0.7472527472527473,0.5964912280701754
174,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,132,122,50,204,0.24509803921568626,0.4098360655737705,0.3787878787878788
176,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,122,117,71,168,0.4226190476190476,0.6068376068376068,0.5819672131147541
178,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,58,112,56,114,0.49122807017543857,0.5,0.9655172413793104
178,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,167,94,39,222,0.17567567567567569,0.4148936170212766,0.23353293413173654
179,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,55,106,48,113,0.4247787610619469,0.4528301886792453,0.8727272727272727
179,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,180,114,52,242,0.21487603305785125,0.45614035087719296,0.28888888888888886
180,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,92,155,74,173,0.4277456647398844,0.4774193548387097,0.8043478260869565
180,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,202,133,49,286,0.17132867132867133,0.3684210526315789,0.24257425742574257
183,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,99,159,92,166,0.5542168674698795,0.5786163522012578,0.9292929292929293
183,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,205,159,43,321,0.13395638629283488,0.27044025157232704,0.2097560975609756
186,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,96,115,75,136,0.5514705882352942,0.6521739130434783,0.78125
186,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,188,169,105,252,0.4166666666666667,0.621301775147929,0.5585106382978723
188,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,59,86,40,105,0.38095238095238093,0.46511627906976744,0.6779661016949152
188,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,156,118,47,227,0.20704845814977973,0.3983050847457627,0.30128205128205127
191,0,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,83,107,58,132,0.4393939393939394,0.5420560747663551,0.6987951807228916
191,1,old_unrelated_draft_smart_freq,pure_online_draft10,0.1,188,153,45,296,0.15202702702702703,0.29411764705882354,0.2393617021276596
0,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,219,227,119,327,0.363914373088685,0.5242290748898678,0.54337899543379
1,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,200,223,134,289,0.46366782006920415,0.600896860986547,0.67
2,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,239,241,162,318,0.5094339622641509,0.6721991701244814,0.6778242677824268
3,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,124,203,104,223,0.4663677130044843,0.5123152709359606,0.8387096774193549
3,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,240,233,135,338,0.3994082840236686,0.5793991416309013,0.5625
4,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,154,212,118,248,0.47580645161290325,0.5566037735849056,0.7662337662337663
4,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,322,339,132,529,0.2495274102079395,0.3893805309734513,0.40993788819875776
6,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,231,248,150,329,0.45592705167173253,0.6048387096774194,0.6493506493506493
7,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,172,269,151,290,0.5206896551724138,0.5613382899628253,0.877906976744186
7,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,296,251,148,399,0.37092731829573933,0.5896414342629482,0.5
9,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,221,328,176,373,0.4718498659517426,0.5365853658536586,0.7963800904977375
9,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,489,445,218,716,0.30446927374301674,0.4898876404494382,0.4458077709611452
10,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,161,254,156,259,0.6023166023166023,0.6141732283464567,0.968944099378882
10,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,306,288,155,439,0.3530751708428246,0.5381944444444444,0.5065359477124183
11,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,144,215,119,240,0.49583333333333335,0.5534883720930233,0.8263888888888888
11,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,270,210,132,348,0.3793103448275862,0.6285714285714286,0.4888888888888889
12,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,167,337,164,340,0.4823529411764706,0.486646884272997,0.9820359281437125
12,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,432,349,108,673,0.16047548291233285,0.30945558739255014,0.25
13,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,142,196,127,211,0.6018957345971564,0.6479591836734694,0.8943661971830986
13,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,335,341,140,536,0.26119402985074625,0.41055718475073316,0.417910447761194
14,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,133,198,87,244,0.35655737704918034,0.4393939393939394,0.6541353383458647
14,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,280,280,149,411,0.36253041362530414,0.5321428571428571,0.5321428571428571
15,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,81,128,67,142,0.47183098591549294,0.5234375,0.8271604938271605
15,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,202,200,54,348,0.15517241379310345,0.27,0.26732673267326734
16,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,165,259,113,311,0.3633440514469453,0.4362934362934363,0.6848484848484848
16,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,349,362,105,606,0.17326732673267325,0.2900552486187845,0.3008595988538682
17,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,141,244,114,271,0.42066420664206644,0.4672131147540984,0.8085106382978723
17,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,351,324,214,461,0.4642082429501085,0.6604938271604939,0.6096866096866097
18,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,88,185,61,212,0.28773584905660377,0.32972972972972975,0.6931818181818182
18,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,222,206,111,317,0.3501577287066246,0.5388349514563107,0.5
19,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,179,181,116,244,0.47540983606557374,0.6408839779005525,0.6480446927374302
19,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,210,268,89,389,0.22879177377892032,0.332089552238806,0.4238095238095238
20,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,166,257,158,265,0.5962264150943396,0.6147859922178989,0.9518072289156626
20,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,421,384,217,588,0.36904761904761907,0.5651041666666666,0.5154394299287411
21,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,162,293,146,309,0.47249190938511326,0.49829351535836175,0.9012345679012346
21,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,329,342,118,553,0.21338155515370705,0.34502923976608185,0.3586626139817629
24,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,137,263,118,282,0.41843971631205673,0.44866920152091255,0.8613138686131386
24,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,350,328,195,483,0.40372670807453415,0.5945121951219512,0.5571428571428572
25,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,133,148,77,204,0.37745098039215685,0.5202702702702703,0.5789473684210527
25,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,196,198,113,281,0.40213523131672596,0.5707070707070707,0.576530612244898
26,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,257,260,176,341,0.5161290322580645,0.676923076923077,0.6848249027237354
27,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,144,230,111,263,0.4220532319391635,0.4826086956521739,0.7708333333333334
27,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,263,243,118,388,0.30412371134020616,0.48559670781893005,0.44866920152091255
32,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,151,246,115,282,0.4078014184397163,0.46747967479674796,0.7615894039735099
32,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,309,291,150,450,0.3333333333333333,0.5154639175257731,0.4854368932038835
33,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,127,144,75,196,0.3826530612244898,0.5208333333333334,0.5905511811023622
35,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,126,205,109,222,0.49099099099099097,0.5317073170731708,0.8650793650793651
35,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,267,208,94,381,0.24671916010498687,0.4519230769230769,0.352059925093633
36,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,174,246,143,277,0.516245487364621,0.5813008130081301,0.8218390804597702
36,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,294,302,157,439,0.357630979498861,0.5198675496688742,0.5340136054421769
37,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,89,192,75,206,0.3640776699029126,0.390625,0.8426966292134831
37,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,206,247,67,386,0.17357512953367876,0.27125506072874495,0.32524271844660196
38,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,87,149,81,155,0.5225806451612903,0.5436241610738255,0.9310344827586207
38,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,213,178,79,312,0.2532051282051282,0.4438202247191011,0.37089201877934275
39,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,125,182,110,197,0.5583756345177665,0.6043956043956044,0.88
39,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,269,237,75,431,0.1740139211136891,0.31645569620253167,0.2788104089219331
40,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,146,189,105,230,0.45652173913043476,0.5555555555555556,0.7191780821917808
40,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,295,258,133,420,0.31666666666666665,0.5155038759689923,0.45084745762711864
43,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,90,150,90,150,0.6,0.6,1.0
43,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,258,178,111,325,0.3415384615384615,0.6235955056179775,0.43023255813953487
44,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,168,175,113,230,0.49130434782608695,0.6457142857142857,0.6726190476190477
44,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,147,196,104,239,0.4351464435146444,0.5306122448979592,0.7074829931972789
44,2,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,267,267,145,389,0.37275064267352187,0.5430711610486891,0.5430711610486891
45,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,171,257,143,285,0.5017543859649123,0.556420233463035,0.8362573099415205
45,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,415,307,183,539,0.3395176252319109,0.5960912052117264,0.44096385542168676
46,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,152,260,119,293,0.4061433447098976,0.4576923076923077,0.7828947368421053
46,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,316,324,171,469,0.3646055437100213,0.5277777777777778,0.5411392405063291
50,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,205,276,170,311,0.5466237942122186,0.6159420289855072,0.8292682926829268
50,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,281,315,138,458,0.30131004366812225,0.4380952380952381,0.49110320284697506
50,2,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,281,315,138,458,0.30131004366812225,0.4380952380952381,0.49110320284697506
50,3,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,445,451,174,722,0.2409972299168975,0.3858093126385809,0.39101123595505616
51,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,106,191,97,200,0.485,0.5078534031413613,0.9150943396226415
51,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,259,264,161,362,0.4447513812154696,0.6098484848484849,0.6216216216216216
52,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,177,191,125,243,0.51440329218107,0.6544502617801047,0.7062146892655368
52,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,144,235,116,263,0.44106463878326996,0.49361702127659574,0.8055555555555556
52,2,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,317,296,112,501,0.22355289421157684,0.3783783783783784,0.35331230283911674
53,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,224,243,119,348,0.34195402298850575,0.4897119341563786,0.53125
54,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,140,180,95,225,0.4222222222222222,0.5277777777777778,0.6785714285714286
54,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,283,305,180,408,0.4411764705882353,0.5901639344262295,0.6360424028268551
55,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,252,261,159,354,0.4491525423728814,0.6091954022988506,0.6309523809523809
56,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,219,219,161,277,0.5812274368231047,0.7351598173515982,0.7351598173515982
57,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,179,201,119,261,0.4559386973180077,0.5920398009950248,0.664804469273743
58,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,159,196,114,241,0.4730290456431535,0.5816326530612245,0.7169811320754716
58,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,249,206,103,352,0.29261363636363635,0.5,0.41365461847389556
59,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,136,219,121,234,0.5170940170940171,0.5525114155251142,0.8897058823529411
59,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,260,205,113,352,0.3210227272727273,0.551219512195122,0.4346153846153846
60,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,180,216,135,261,0.5172413793103449,0.625,0.75
60,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,288,327,160,455,0.3516483516483517,0.4892966360856269,0.5555555555555556
63,0,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,161,247,150,258,0.5813953488372093,0.6072874493927125,0.9316770186335404
63,1,old_unrelated_draft_smart_freq,pure_online_draft15,0.15,233,154,76,311,0.24437299035369775,0.4935064935064935,0.3261802575107296
