Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason,_source_csv,_seg,_row,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
"In 2002, what company merged with the top PC manufacturer from 1994?",What company did Compaq merge with in 2002?,Compaq merged with Hewlett Packard (HP) in 2002.,"<think>

</think>

Answer: Hewlett Packard",True,0,0.0,预测答案“Hewlett Packard”准确包含了标准答案中的关键信息，即与康柏合并的公司名称。虽然预测答案省略了主语和谓语等上下文词汇，但直接回答了问题所问的公司实体，语义上与标准答案完全等价，符合正确回答的标准。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_qk_rate015/seg_0_25/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_0_25,25,True,预测答案“Hewlett Packard”准确提供了问题所询问的关键信息，即2002年与Compaq合并的公司名称。该答案与标准答案的核心实体完全一致，正确地回答了问题。,"判断: 正确
原因: 预测答案“Hewlett Packard”准确提供了问题所询问的关键信息，即2002年与Compaq合并的公司名称。该答案与标准答案的核心实体完全一致，正确地回答了问题。"
"In the King's Speech, who played the person who was the King of England in 1950?",Who was the King of England in 1950?,George VI was the King of the United Kingdom in 1950.,"<think>

</think>

George VI",True,0,0.0,预测答案“George VI”准确给出了1950年时的英国国王，包含了标准答案中的核心人物信息，与标准答案在语义上完全等价，正确地回答了问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_qk_rate015/seg_0_25/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_0_25,26,True,预测答案“George VI”准确给出了1950年时的英国君主，包含了标准答案的核心实体信息。虽然表述比标准答案简略，且未区分“England”与“United Kingdom”的严谨性，但在回答该历史人物问题时，其语义与标准答案完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“George VI”准确给出了1950年时的英国君主，包含了标准答案的核心实体信息。虽然表述比标准答案简略，且未区分“England”与“United Kingdom”的严谨性，但在回答该历史人物问题时，其语义与标准答案完全等价，因此判断为正确。"
"In the King's Speech, who played the person who was the King of England in 1950?",Which actor played King George VI in the film 'The King's Speech'?,Colin Firth,Answer: Colin Firth,True,0.8571428571428571,0.0,预测答案明确指出了“Colin Firth”这一关键信息，与标准答案完全一致。尽管预测答案多包含了“Answer:”这样的前缀，但这属于措辞上的细微差异，不影响核心语义，因此判定为正确回答了问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_qk_rate015/seg_0_25/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_0_25,27,True,预测答案明确指出了“Colin Firth”，包含了标准答案的全部关键信息。虽然预测答案多出了“Answer:”这样的前缀，但这属于措辞上的细微差异，不影响语义，两者在语义上完全等价，正确回答了问题。,"判断: 正确
原因: 预测答案明确指出了“Colin Firth”，包含了标准答案的全部关键信息。虽然预测答案多出了“Answer:”这样的前缀，但这属于措辞上的细微差异，不影响语义，两者在语义上完全等价，正确回答了问题。"
Whose sister played Susie in miracle on 34th street?,Who played Susie in Miracle on 34th Street?,Natalie Wood played Susan Walker in Miracle on 34th Street.,"<think>

</think>

Natalie Wood",True,0,0.0,预测答案“Natalie Wood”准确给出了问题中询问的演员名字。虽然标准答案中包含了角色全名Susan Walker和电影名，且问题中的Susie是Susan的昵称，但这不影响预测答案在核心信息上的正确性，因此判定为正确。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_qk_rate015/seg_0_25/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_0_25,28,True,预测答案“Natalie Wood”准确给出了问题中询问的演员名字。虽然标准答案中提到了角色名“Susan Walker”而非问题中的“Susie”，但这属于同一角色的不同称呼，且预测答案的核心人物信息完全正确。,"判断: 正确
原因: 预测答案“Natalie Wood”准确给出了问题中询问的演员名字。虽然标准答案中提到了角色名“Susan Walker”而非问题中的“Susie”，但这属于同一角色的不同称呼，且预测答案的核心人物信息完全正确。"
Whose sister played Susie in miracle on 34th street?,Who is Natalie Wood's brother?,Natalie Wood's sister is Lana Wood. The documents do not mention a brother.,"<think>

</think>

Lana Wood",False,0,0.0,预测答案回答的是“Lana Wood”，而问题询问的是Natalie Wood的“brother（兄弟）”。标准答案明确指出Natalie Wood的姐妹是Lana Wood，且文档中并未提及她有兄弟。因此，预测答案不仅答非所问，还与标准答案的内容相矛盾。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_qk_rate015/seg_0_25/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_0_25,29,False,预测答案给出了“Lana Wood”，但根据标准答案，Lana Wood是Natalie Wood的姐妹，而非兄弟。此外，标准答案明确指出文档中并未提及Natalie Wood有兄弟。因此，预测答案不仅未能正确回答问题，反而给出了与事实不符的信息。,"判断: 错误
原因: 预测答案给出了“Lana Wood”，但根据标准答案，Lana Wood是Natalie Wood的姐妹，而非兄弟。此外，标准答案明确指出文档中并未提及Natalie Wood有兄弟。因此，预测答案不仅未能正确回答问题，反而给出了与事实不符的信息。"
What team was Anna Benson's husband on?,Who is Anna Benson's husband?,"Kris Benson, a former Major League Baseball pitcher.","<think>

</think>

Kris Benson",True,0,0.0,预测答案“Kris Benson”准确给出了问题所询问的人物，与标准答案的核心实体完全一致。虽然它省略了关于其职业背景的补充描述，但已经正确且直接地回答了“谁是丈夫”这一核心问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_qk_rate015/seg_0_25/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_0_25,30,True,预测答案“Kris Benson”准确给出了问题所问的人物，包含了标准答案中最核心的关键信息。虽然它省略了对丈夫职业背景的补充描述，但已经正确且直接地回答了“Anna Benson的丈夫是谁”这一核心问题，语义上完全一致。,"判断: 正确
原因: 预测答案“Kris Benson”准确给出了问题所问的人物，包含了标准答案中最核心的关键信息。虽然它省略了对丈夫职业背景的补充描述，但已经正确且直接地回答了“Anna Benson的丈夫是谁”这一核心问题，语义上完全一致。"
What team was Anna Benson's husband on?,What team did Kris Benson play for in Major League Baseball?,"Kris Benson played for the Pittsburgh Pirates, New York Mets, and Baltimore Orioles.","<think>

</think>

Pittsburgh Pirates, New York Mets, and Baltimore Orioles",True,0,0.0,预测答案准确地列出了Kris Benson在美国职业棒球大联盟效力过的三支球队，包含了标准答案中的所有关键信息，与标准答案在语义上完全等价，只是省略了主语和谓语，不影响核心意思的表达。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_qk_rate015/seg_0_25/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_0_25,31,True,预测答案准确列出了Kris Benson在美国职业棒球大联盟效力过的三支球队（匹兹堡海盗队、纽约大都会队和巴尔的摩金莺队），与标准答案所包含的关键信息完全一致，语义上等价，正确地回答了问题。,"判断: 正确
原因: 预测答案准确列出了Kris Benson在美国职业棒球大联盟效力过的三支球队（匹兹堡海盗队、纽约大都会队和巴尔的摩金莺队），与标准答案所包含的关键信息完全一致，语义上等价，正确地回答了问题。"
What is the record label for the singer who originally sang You Belong To Me.,Who originally sang the song You Belong To Me?,Joni James,"<think>

</think>

Joni James",True,0,0.0,预测答案“Joni James”与标准答案完全一致，准确给出了歌曲《You Belong To Me》的原唱歌手，包含了标准答案的全部关键信息，语义完全等价，因此判定为正确。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_qk_rate015/seg_0_25/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_0_25,32,True,预测答案“Joni James”与标准答案完全一致，准确地给出了歌曲《You Belong To Me》的原唱歌手，包含了标准答案的关键信息，语义完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Joni James”与标准答案完全一致，准确地给出了歌曲《You Belong To Me》的原唱歌手，包含了标准答案的关键信息，语义完全等价，因此判断为正确。"
What is the record label for the singer who originally sang You Belong To Me.,What record label was Joni James signed to when she released 'You Belong To Me' in 1952?,MGM Records,"<think>

</think>

M-G-M Records",True,0,0.0,预测答案“M-G-M Records”与标准答案“MGM Records”在语义上完全等价，仅仅是使用了连字符来分隔缩写字母，这属于措辞上的细微差异，不影响对问题核心信息的正确表达。因此，预测答案正确回答了问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_qk_rate015/seg_0_25/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_0_25,33,True,预测答案“M-G-M Records”与标准答案“MGM Records”在语义上完全等价，仅仅是连字符使用上的细微格式差异，准确包含了问题所询问的唱片公司关键信息。,"判断: 正确
原因: 预测答案“M-G-M Records”与标准答案“MGM Records”在语义上完全等价，仅仅是连字符使用上的细微格式差异，准确包含了问题所询问的唱片公司关键信息。"
When did the crowning of the person under whom the Chapter House was built happen?,Who was the person under whom the Chapter House was built?,Henry III,Answer: Henry III,True,0.8,0.0,预测答案包含了标准答案中的核心关键信息“Henry III”，尽管多出了“Answer: ”这样的前缀词，但这并不影响语义的表达。两者在语义上完全等价，准确地回答了关于Chapter House是在谁手下建造的问题。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_qk_rate015/seg_0_25/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_0_25,34,True,预测答案明确指出了“Henry III”，这与标准答案完全一致。虽然预测答案中包含了“Answer: ”这样的前缀词，但这属于措辞上的细微差异，不影响核心语义的表达，因此预测答案正确回答了问题。,"判断: 正确
原因: 预测答案明确指出了“Henry III”，这与标准答案完全一致。虽然预测答案中包含了“Answer: ”这样的前缀词，但这属于措辞上的细微差异，不影响核心语义的表达，因此预测答案正确回答了问题。"
When did the crowning of the person under whom the Chapter House was built happen?,When was Henry III crowned?,"Henry III was first crowned in 1216 at Gloucester Cathedral, and then again at Westminster Abbey in 1220.","17 May 1220
</think>

Henry III was crowned on 17 May 1220 at Westminster Abbey after his initial coronation in 1216 at Gloucester Cathedral was deemed improper by the Pope.",False,0.2702702702702703,0.0,预测答案“17 May 1220”仅包含了亨利三世第二次加冕的具体日期，遗漏了标准答案中极其关键的首次加冕时间（1216年）。由于未能完整回答问题所涉及的全部加冕时间点，因此判定为错误。,N/A,N/A,N/A,N/A,N/A,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/qwen3_rate015_online_offline/online_qk_rate015/seg_0_25/Qwen3-32B/musique/FusionRAG_global_topk10_bge/rate_0.15_revert_rope.csv,seg_0_25,35,False,预测答案“17 May 1220”仅包含了亨利三世第二次加冕的具体日期，遗漏了标准答案中关于他首次加冕的关键信息（即1216年在格洛斯特大教堂的首次加冕）。因此，预测答案未能完整包含标准答案的核心内容，在语义上不等价。,"判断: 错误
原因: 预测答案“17 May 1220”仅包含了亨利三世第二次加冕的具体日期，遗漏了标准答案中关于他首次加冕的关键信息（即1216年在格洛斯特大教堂的首次加冕）。因此，预测答案未能完整包含标准答案的核心内容，在语义上不等价。"
